uid,startDate,endDate,analyte,sampleType,instrument,testMethod,method,qaReferenceID,standardReferenceKnownValue,standardReferenceMeasuredMean,analyteAccuracy,analyteStandardDeviation,analyteMetricsCount,laboratoryName,labSpecificStartDate,labSpecificEndDate,publicationDate
70767786-b4a5-43ed-bf64-23facd05422b,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.84,-0.03,0.17,,SIRFER Lab at University of Utah,2019-07-09,2019-07-10,20211222T042143Z
fd507e0c-67db-4982-9b73-e991dd271b1d,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.16,,SIRFER Lab at University of Utah,2019-04-23,2019-06-25,20211222T042143Z
005a6598-38e0-498c-808e-64e4b43e9eae,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-2,-31.94,-31.94,0,0.32,,SIRFER Lab at University of Utah,2019-05-09,2019-07-02,20211222T042143Z
f33c2965-8864-45d9-9b3b-128a62cd4fba,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.25,,SIRFER Lab at University of Utah,2019-09-16,2019-09-17,20211222T042143Z
5f90cc1c-b158-44fd-b8cc-e1cbcdc8cca7,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.18,,SIRFER Lab at University of Utah,2019-04-23,2019-06-25,20211222T042143Z
e92ccfe0-4f4f-4ed6-a5b9-66a99713f093,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.1,,SIRFER Lab at University of Utah,2019-07-17,2019-07-18,20211222T042143Z
617b02ed-75d2-46ab-a4cd-5fe49ba55d9c,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-5,3.1,3.21,-0.11,0.28,,SIRFER Lab at University of Utah,2019-04-23,2019-06-25,20211222T042143Z
f70f7b99-b466-46ed-835d-e6b0bd5494fa,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.77,-0.06,0.32,,SIRFER Lab at University of Utah,2019-12-12,2019-12-17,20211222T042143Z
2ecbdd33-e0bc-40df-bd95-d7303f820aee,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.18,0,0.19,,SIRFER Lab at University of Utah,2019-09-06,2019-09-12,20211222T042143Z
0bf3c1c2-1f5b-4591-91f4-a5266d5008f0,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.53,-0.01,0.08,,SIRFER Lab at University of Utah,2019-05-13,2019-07-10,20211222T042143Z
9f9273a0-a237-4ae4-91ad-c62442119c7c,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,5.87,0.08,0.13,,SIRFER Lab at University of Utah,2019-07-22,2019-07-25,20211222T042143Z
085bb0d2-d1bf-4886-956b-731e1276b51a,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,10.61,-0.09,0.14,,SIRFER Lab at University of Utah,2019-04-22,2019-06-24,20211222T042143Z
7d374d97-f5eb-4f9a-8d45-7d9529e8c88d,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-1,12.94,12.99,-0.05,0.29,,SIRFER Lab at University of Utah,2019-09-07,2019-10-08,20211222T042143Z
db02c00c-ae59-43c6-a4ba-023b869268e1,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-2,-31.94,-31.94,0,0.19,,SIRFER Lab at University of Utah,2019-08-01,2019-08-06,20211222T042143Z
6d52f9aa-dfb6-41ee-adc1-ba18663724bb,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-2,32.91,33.2,-0.29,0.38,,SIRFER Lab at University of Utah,2019-04-23,2019-06-25,20211222T042143Z
3669e904-80ca-41b6-a55b-4959f2c2caa5,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.85,-0.04,0.38,,SIRFER Lab at University of Utah,2019-12-30,2020-01-02,20211222T042143Z
4da334c4-04bd-4694-a6b0-64b4f435e091,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,10.42,0.1,0.28,,SIRFER Lab at University of Utah,2019-12-17,2019-12-19,20211222T042143Z
d4182277-1f65-445e-9ecc-494af2df96e8,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.75,0.06,0.23,,SIRFER Lab at University of Utah,2020-01-14,2020-01-27,20211222T042143Z
5e77eaef-7b35-4d8c-99ea-932b5beec74b,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.4,0.12,0.08,,SIRFER Lab at University of Utah,2019-08-15,2019-08-16,20211222T042143Z
8fac5fba-4229-449e-8326-5ec70b6d5e61,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,Spinach,-0.4,-0.18,-0.22,0.05,,SIRFER Lab at University of Utah,2019-07-19,2019-07-22,20211222T042143Z
57207759-491f-4161-ab91-a38d4208f56d,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.69,0.02,0.33,,SIRFER Lab at University of Utah,2019-04-17,2019-06-08,20211222T042143Z
0779c8ad-a09b-4164-b44c-422c98636699,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.72,0.09,0.2,,SIRFER Lab at University of Utah,2019-08-01,2019-08-06,20211222T042143Z
653d0df8-7611-4cb6-9f33-1e0419ca428c,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,Spinach,-0.4,-0.52,0.12,0.03,,SIRFER Lab at University of Utah,2019-07-10,2019-07-11,20211222T042143Z
e7b8013d-ec62-4409-8980-75e8c6aedce5,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,Spinach,-0.4,-0.25,-0.15,0.1,,SIRFER Lab at University of Utah,2020-01-14,2020-01-27,20211222T042143Z
7ad73f6d-76ee-40b7-884a-cfa7a87857c6,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.35,-0.06,0.15,,SIRFER Lab at University of Utah,2019-10-09,2019-10-10,20211222T042143Z
b802c1b8-d046-4491-ace1-7c29d434cf69,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.16,,SIRFER Lab at University of Utah,2020-01-07,2020-01-27,20211222T042143Z
cfbc6afb-a158-4619-96ce-74cdfba1f1f7,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.58,0.23,0.24,,SIRFER Lab at University of Utah,2019-09-09,2019-09-13,20211222T042143Z
ab71e864-e75f-42e4-85f7-28849677cc31,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-1,12.94,13,-0.06,0.36,,SIRFER Lab at University of Utah,2019-09-19,2019-09-24,20211222T042143Z
153b68ab-714b-4d5d-9c65-07d22bc79cd8,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.77,-0.24,0.4,,SIRFER Lab at University of Utah,2019-11-18,2019-11-22,20211222T042143Z
8ae6c1b0-9997-43b4-88d1-75d9f8f7e7be,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.62,0.21,0.32,,SIRFER Lab at University of Utah,2019-02-11,2019-02-12,20211222T042143Z
76fd835c-d5c0-43ed-9845-3ee04714a8ad,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,Spinach,-0.4,-0.39,-0.01,0.19,,SIRFER Lab at University of Utah,2019-05-09,2019-07-02,20211222T042143Z
63426228-fa9e-4822-8da1-2e1577194fb2,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.2,0.33,0.11,,SIRFER Lab at University of Utah,2019-07-10,2019-07-11,20211222T042143Z
6000bb83-28d3-41f2-8dd8-c5ae82612b23,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.97,-0.01,0.17,,SIRFER Lab at University of Utah,2019-04-17,2019-06-08,20211222T042143Z
fba1dbdd-23f5-429d-b7e3-2c9802ea1d28,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-1,17.94,17.94,0,0.1,,SIRFER Lab at University of Utah,2019-07-26,2019-07-31,20211222T042143Z
f2e4a971-c22b-4f82-98a2-8054eeb06833,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-2,32.91,33.13,-0.22,0.21,,SIRFER Lab at University of Utah,2019-02-11,2019-02-12,20211222T042143Z
f993f0cc-5d1d-4d43-a67a-9df7d5581650,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.82,-0.29,0.35,,SIRFER Lab at University of Utah,2019-10-24,2019-10-25,20211222T042143Z
f29440a2-ab1a-4cd3-a5ea-0fe5b0584c0a,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.71,0,0.33,,SIRFER Lab at University of Utah,2019-10-29,2019-11-07,20211222T042143Z
2d040dde-0b3e-4d36-a369-dee7205d3b38,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.17,,SIRFER Lab at University of Utah,2019-10-24,2019-10-25,20211222T042143Z
232842ed-0dc2-4eca-af47-9077bf781323,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.68,0.03,0.22,,SIRFER Lab at University of Utah,2019-11-18,2019-11-21,20211222T042143Z
6e575a1b-795e-47ac-82f5-ad94e5633616,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.56,-0.03,0.32,,SIRFER Lab at University of Utah,2019-10-09,2019-10-10,20211222T042143Z
2f476eb7-bcd3-4929-9c06-a0b5cd1fec40,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,Spinach,-0.4,-0.27,-0.13,0.24,,SIRFER Lab at University of Utah,2019-08-05,2019-08-06,20211222T042143Z
82ba552d-7ec7-4e01-9adf-fe7aa46be805,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.22,,SIRFER Lab at University of Utah,2019-09-09,2019-09-13,20211222T042143Z
bec96be7-8a81-4421-8b1e-857ae116b57d,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-1,12.94,12.79,0.15,0.27,,SIRFER Lab at University of Utah,2020-01-07,2020-01-27,20211222T042143Z
55fb83e0-6da0-410d-b845-f97258f26e49,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-2,32.91,32.74,0.17,0.29,,SIRFER Lab at University of Utah,2019-12-17,2019-12-19,20211222T042143Z
a2430233-9887-48e7-ad6c-ed23f5d18602,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.19,-0.22,0.25,,SIRFER Lab at University of Utah,2019-07-24,2019-07-25,20211222T042143Z
bcf6b675-c4c9-49d5-910e-730f38823924,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.56,-0.03,0.23,,SIRFER Lab at University of Utah,2019-09-16,2019-09-17,20211222T042143Z
090b2f6d-d6a4-4baf-99ed-2a0aa59c388a,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.42,0.11,0.08,,SIRFER Lab at University of Utah,2019-09-18,2019-09-19,20211222T042143Z
c866d9ac-ead2-48dd-9637-3c51ef3dad0d,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.34,0.19,0.25,,SIRFER Lab at University of Utah,2019-08-12,2019-09-23,20211222T042143Z
e9492374-415e-4088-ada8-ec19bf9fc522,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-2,-31.94,-31.94,0,0.04,,SIRFER Lab at University of Utah,2019-07-10,2019-07-11,20211222T042143Z
e450e83a-3ae4-4737-8d72-4a5fbbd544c3,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,10.48,0.04,0.26,,SIRFER Lab at University of Utah,2019-11-01,2019-11-04,20211222T042143Z
3729127f-eafb-43a0-966b-a2a8ad59212c,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,5.75,0.2,0.11,,SIRFER Lab at University of Utah,2019-07-11,2019-07-16,20211222T042143Z
420bf0eb-5943-4bba-820f-5e59a450fcd9,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,10.5,0.02,0.12,,SIRFER Lab at University of Utah,2019-07-10,2019-07-11,20211222T042143Z
5ad3ad2d-74c2-45d1-8032-b639b3914fc3,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.7,0.11,0.34,,SIRFER Lab at University of Utah,2019-12-10,2019-12-11,20211222T042143Z
8eabe3a5-7ca1-472c-b843-9b74882e84a1,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.61,-0.09,0.23,,SIRFER Lab at University of Utah,2019-12-10,2019-12-11,20211222T042143Z
61dd8697-15e3-4b98-bb47-f8b5106b3326,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-5,3.1,3.16,-0.06,0.19,,SIRFER Lab at University of Utah,2019-10-09,2019-10-14,20211222T042143Z
af267143-245b-4e59-a0ec-ae750bebd939,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-2,-31.94,-31.94,0,0.41,,SIRFER Lab at University of Utah,2019-09-09,2019-09-13,20211222T042143Z
3b6b7439-5068-4deb-99f7-f0ec9465772d,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-1,12.94,13.04,-0.1,0.15,,SIRFER Lab at University of Utah,2019-08-06,2019-09-12,20211222T042143Z
2c1ead57-6e00-4f56-a3d9-ba8f00a0eaf7,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.15,,SIRFER Lab at University of Utah,2019-08-01,2019-08-02,20211222T042143Z
81314039-e0ff-46a5-a90b-08ed9bd9ec0c,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.18,0,0.15,,SIRFER Lab at University of Utah,2019-04-29,2019-04-30,20211222T042143Z
836db300-9e3e-4d32-8b53-2f8a769d2504,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,41.03,-0.22,0.18,,SIRFER Lab at University of Utah,2019-12-11,2019-12-12,20211222T042143Z
0fd93ebf-08e0-4915-935e-df4bbca0584a,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.33,-0.08,0.29,,SIRFER Lab at University of Utah,2019-10-02,2019-10-03,20211222T042143Z
078a3dc3-b5e3-4505-aa22-f0237041a083,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.32,,SIRFER Lab at University of Utah,2019-02-11,2019-02-12,20211222T042143Z
9d5e0e1b-5aef-43d8-b319-4ed09b238949,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.54,0.27,0.06,,SIRFER Lab at University of Utah,2019-07-10,2019-07-11,20211222T042143Z
dd479b3a-9991-48b0-93ad-855b3ce3887f,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-5,16.9,16.88,0.02,0.16,,SIRFER Lab at University of Utah,2020-01-10,2020-01-18,20211222T042143Z
23738fe9-6d78-44ac-a261-61769dc77eab,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.17,,SIRFER Lab at University of Utah,2020-01-14,2020-01-27,20211222T042143Z
c0e9fbed-ee1d-44f8-b5dd-26d93d5ff1e9,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.64,0.07,0.3,,SIRFER Lab at University of Utah,2019-04-29,2019-04-30,20211222T042143Z
7ff8f7d0-278c-47b9-9835-a237bc036277,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.51,0.01,0.15,,SIRFER Lab at University of Utah,2019-10-24,2019-10-25,20211222T042143Z
0c68869b-0179-44f6-a755-8543068089b7,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-1,17.94,17.94,0,0.2,,SIRFER Lab at University of Utah,2019-05-09,2019-07-02,20211222T042143Z
df3aa7b7-25b2-4987-969a-1eae19117d1f,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-5,16.9,16.45,0.45,0.14,,SIRFER Lab at University of Utah,2019-12-17,2019-12-19,20211222T042143Z
03774ecf-1fe4-4bc1-9a06-4a4c41ef305a,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,5.97,-0.02,0.1,,SIRFER Lab at University of Utah,2019-12-30,2020-01-02,20211222T042143Z
c2cab421-2f4a-43ab-a976-d278b6e74551,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,5.85,0.1,0.05,,SIRFER Lab at University of Utah,2019-05-09,2019-07-02,20211222T042143Z
2b28db69-80a9-44b7-b95a-25b2bfd57266,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-2,-31.94,-31.94,0,0.27,,SIRFER Lab at University of Utah,2019-07-17,2019-07-18,20211222T042143Z
18bdd61c-70a1-4a36-8d3c-b06c3f0579e9,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.26,,SIRFER Lab at University of Utah,2019-12-11,2019-12-12,20211222T042143Z
61b36ab5-149c-4ba9-9c2e-673ab6ce10b0,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.16,,SIRFER Lab at University of Utah,2019-10-29,2019-11-07,20211222T042143Z
ae29b520-7fc8-4711-838e-6a850728a8d1,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.33,0.2,0.25,,SIRFER Lab at University of Utah,2019-08-13,2019-08-14,20211222T042143Z
9196be3b-2f74-4cd7-bf24-8bcac4997bde,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,9.97,0.55,0.07,,SIRFER Lab at University of Utah,2019-10-02,2019-10-03,20211222T042143Z
7259e84d-8a42-4136-b21f-f365c0e28dc4,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.29,-0.12,0.06,,SIRFER Lab at University of Utah,2019-08-13,2019-08-14,20211222T042143Z
fca10842-8acc-4af7-bd37-b5b269236752,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,10.58,-0.06,0.04,,SIRFER Lab at University of Utah,2019-08-15,2019-08-16,20211222T042143Z
0eb54e9b-4e68-460e-9dca-fba6a85a93dc,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.54,0.27,0.29,,SIRFER Lab at University of Utah,2019-04-22,2019-06-24,20211222T042143Z
45ef8754-76f2-422e-b8f3-25f4854657df,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,6.05,-0.1,0.12,,SIRFER Lab at University of Utah,2019-08-05,2019-08-06,20211222T042143Z
fcd21c38-7660-47c8-b03e-cb7bbeac3ceb,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-5,3.1,3.26,-0.16,0.2,,SIRFER Lab at University of Utah,2020-01-10,2020-01-18,20211222T042143Z
78cc300f-2438-4e36-9df9-fe1e51ab5bce,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.51,0.01,0.18,,SIRFER Lab at University of Utah,2019-10-09,2019-10-10,20211222T042143Z
87fe7b71-c351-45a0-8080-9b81fd442ce2,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.98,-0.02,0.09,,SIRFER Lab at University of Utah,2019-07-10,2019-07-11,20211222T042143Z
97c530f7-f987-496e-b7d3-d65765286742,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.11,,SIRFER Lab at University of Utah,2019-07-17,2019-07-18,20211222T042143Z
c98bc8b8-e021-4e32-b07d-2ac246d48934,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.22,,SIRFER Lab at University of Utah,2019-10-24,2019-10-25,20211222T042143Z
b1f8151d-00a0-4b24-adad-aa027008081c,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.32,0.4,0.79,,SIRFER Lab at University of Utah,2019-09-07,2019-10-08,20211222T042143Z
fef1f52c-f878-4209-a92e-140205c8e393,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,5.81,0.14,0.07,,SIRFER Lab at University of Utah,2019-05-12,2019-05-13,20211222T042143Z
3bf47ce4-dba7-48cf-bdc3-4ccce7a1b2d0,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-5,16.9,16.86,0.04,0.17,,SIRFER Lab at University of Utah,2019-07-10,2019-07-11,20211222T042143Z
8750c6d7-9ccc-4f8e-b998-62037da06e5f,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-1,12.94,12.87,0.07,0.24,,SIRFER Lab at University of Utah,2019-04-23,2019-06-25,20211222T042143Z
81cb50a4-78ce-49b4-b4ab-369210d3d0f0,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,5.92,0.03,0.12,,SIRFER Lab at University of Utah,2019-12-10,2019-12-11,20211222T042143Z
c83c37a5-cce4-46fe-b6a7-99c5317e780b,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.19,,SIRFER Lab at University of Utah,2019-07-11,2019-07-16,20211222T042143Z
8fdda752-1c93-4ea2-87ca-ad25b3627eba,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,5.71,0.24,0.09,,SIRFER Lab at University of Utah,2019-07-10,2019-07-11,20211222T042143Z
3bfd21c1-9f8d-44ef-a6d2-04878e764de7,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-5,3.1,2.92,0.18,0.22,,SIRFER Lab at University of Utah,2019-09-06,2019-09-12,20211222T042143Z
2b53dea5-ba83-4666-8e07-d58c211c93c1,2020-02-21,2020-02-21,sulfur,,EA,EA-combustion,EA-combustion,UU-S-5,3.1,3.31,-0.21,0.19,,SIRFER Lab at University of Utah,2019-09-07,2019-10-08,20211222T042143Z
f8ac4186-1143-45ff-a854-a6ca6d7b9204,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.26,0.27,0.27,,SIRFER Lab at University of Utah,2019-07-10,2019-07-11,20211222T042143Z
5b847efc-4fb3-4505-b8f5-a29229f8e8b7,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.23,,SIRFER Lab at University of Utah,2019-08-08,2019-08-12,20211222T042143Z
34a956b8-fb08-496d-969d-5b33b5e0434a,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.83,-0.02,0.27,,SIRFER Lab at University of Utah,2019-05-09,2019-07-02,20211222T042143Z
6003027f-a589-400d-808e-84346a46d941,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,44.18,-0.46,0.24,,SIRFER Lab at University of Utah,2019-07-10,2019-07-11,20211222T042143Z
74404b9c-b3fe-4ebc-91c8-8d0231c50c20,2020-02-21,2020-02-21,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.63,-0.11,0.17,,SIRFER Lab at University of Utah,2019-08-08,2019-08-12,20211222T042143Z
292a1495-9aad-4ba2-af51-05a867486730,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.16,,SIRFER Lab at University of Utah,2020-01-10,2020-01-18,20211222T042143Z
f03dcc38-13f0-40bf-9531-666309c5a583,2020-02-21,2020-02-21,d34S,,EA,EA-combustion,EA-combustion,UU-S-1,17.94,17.94,0,0.18,,SIRFER Lab at University of Utah,2019-04-30,2019-06-27,20211222T042143Z
d81af359-d035-477a-b72a-e00f2d44168c,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.44,0.03,0.18,,SIRFER Lab at University of Utah,2019-07-10,2019-07-11,20211222T042143Z
6e94454d-6ede-442c-9862-66426c7e3966,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.73,-0.02,0.4,,SIRFER Lab at University of Utah,2019-08-05,2019-08-06,20211222T042143Z
915c9a06-5495-4705-815a-ae047ac82128,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.08,,SIRFER Lab at University of Utah,2019-11-20,2019-11-21,20211222T042143Z
3cb05a23-ff48-443e-b847-3f83049ac672,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.15,,SIRFER Lab at University of Utah,2019-10-09,2019-10-10,20211222T042143Z
e49aaa82-525a-4dae-ab45-d19a760b188a,2020-02-21,2020-02-21,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.67,0.14,0.27,,SIRFER Lab at University of Utah,2019-04-23,2019-06-25,20211222T042143Z
48c0ec4b-a91f-462b-9fd9-6657bf2bc685,2020-02-21,2020-02-21,d15N,,EA,EA-combustion,EA-combustion,Spinach,-0.4,-0.3,-0.1,0.13,,SIRFER Lab at University of Utah,2019-10-09,2019-10-14,20211222T042143Z
c03b7631-42a5-4e96-9d06-4ed80241b51f,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.27,-0.14,0.14,,SIRFER Lab at University of Utah,2020-01-10,2020-01-18,20211222T042143Z
c53d6282-b6c9-427b-9faa-1e50d794c48c,2020-02-21,2020-02-21,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.17,-0.01,0.17,,SIRFER Lab at University of Utah,2019-10-09,2019-10-14,20211222T042143Z
