uid,domainID,siteID,namedLocation,collectDate,parentSampleID,sampleID,sampleCode,filterNumber,analysisType,fieldSampleVolume,domainFilterVolume,storageDays,remarks,measuredBy,recordedBy,sampleCondition,dataQF,publicationDate,release
389a2c8a-2ec1-4ddd-bc91-134ee040cde9,D09,PRLA,PRLA.AOS.riparian.point.01,2017-04-17T15:15Z,PRLA.20170417.EPILITHON.1,PRLA.20170417.EPILITHON.1,,2,CN,250,3,1,,rhowell@battelleecology.org,jeldridge@neoninc.org,OK,,20211222T012357Z,RELEASE-2022
089d0c27-98c7-4996-b387-558a59471e59,D09,PRLA,PRLA.AOS.riparian.point.01,2017-04-17T15:15Z,PRLA.20170417.EPILITHON.1,PRLA.20170417.EPILITHON.1,,1,CNS,250,3,1,,rhowell@battelleecology.org,jeldridge@neoninc.org,OK,,20211222T012357Z,RELEASE-2022
a261967d-3aff-4655-8792-18c0c65c4e5c,D09,PRLA,PRLA.AOS.buoy.c0,2017-04-17T15:15Z,PRLA.20170417.PHYTOPLANKTON.3,PRLA.20170417.PHYTOPLANKTON.3,,1,P,4000,60,0.9,,rhowell@battelleecology.org,jeldridge@neoninc.org,OK,,20211222T012357Z,RELEASE-2022
bfb566b9-fff0-46e3-8807-131429458bf1,D09,PRLA,PRLA.AOS.buoy.c0,2017-04-17T15:15Z,PRLA.20170417.PHYTOPLANKTON.3,PRLA.20170417.PHYTOPLANKTON.3,,2,CNS,4000,60,0.9,,rhowell@battelleecology.org,jeldridge@neoninc.org,OK,,20211222T012357Z,RELEASE-2022
53093646-f70e-441f-8025-a41222c4ceac,D09,PRLA,PRLA.AOS.buoy.c0,2017-04-17T15:15Z,PRLA.20170417.PHYTOPLANKTON.3,PRLA.20170417.PHYTOPLANKTON.3,,1,chlorophyll/pheophytin,4000,60,0.9,,rhowell@battelleecology.org,jeldridge@neoninc.org,OK,,20211222T012357Z,RELEASE-2022
2b2e21c9-276c-49b6-847e-60cbd58c33ec,D09,PRLA,PRLA.AOS.riparian.point.02,2017-07-10T14:40Z,PRLA.20170710.EPILITHON.2,PRLA.20170710.EPILITHON.2,,1,CN,250,5,1,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
1928eaf4-f46d-4ea6-8c21-8414a0983bb0,D09,PRLA,PRLA.AOS.riparian.point.10,2017-07-10T14:40Z,PRLA.20170710.EPILITHON.10,PRLA.20170710.EPILITHON.10,,1,CN,250,4,1.1,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
f579ad61-ed7d-4421-99b0-076283f2fcce,D09,PRLA,PRLA.AOS.littoral1,2017-07-10T14:40Z,PRLA.20170710.PHYTOPLANKTON.1,PRLA.20170710.PHYTOPLANKTON.1,,1,P,4000,100,0.9,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
3ba6dbe8-4954-45ff-b299-382a90a38484,D09,PRLA,PRLA.AOS.riparian.point.10,2017-07-10T14:40Z,PRLA.20170710.EPILITHON.10,PRLA.20170710.EPILITHON.10,,1,P,250,4,1.1,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
2ef2c8b3-2070-4abe-86be-0a421aae5b1b,D09,PRLA,PRLA.AOS.riparian.point.02,2017-07-10T14:40Z,PRLA.20170710.EPILITHON.2,PRLA.20170710.EPILITHON.2,,1,P,250,5,1,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
633d8e0d-4575-483d-9cf5-90326e63ac28,D09,PRLA,PRLA.AOS.littoral2,2017-07-10T14:40Z,PRLA.20170710.PHYTOPLANKTON.2,PRLA.20170710.PHYTOPLANKTON.2,,1,CNS,4000,100,1,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
3e42d315-6c3c-4413-aeba-446d07802650,D09,PRLA,PRLA.AOS.riparian.point.10,2017-07-10T14:40Z,PRLA.20170710.EPILITHON.10,PRLA.20170710.EPILITHON.10,,1,CNS,250,4,1.1,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
8b455bc9-1b35-45ed-8cff-f2614412de74,D09,PRLA,PRLA.AOS.riparian.point.04,2017-07-10T14:40Z,PRLA.20170710.EPILITHON.4,PRLA.20170710.EPILITHON.4,,1,CN,250,6,1,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
9f0bc06d-1e6d-4411-9bae-f2930bacf10f,D09,PRLA,PRLA.AOS.buoy.c0,2017-07-10T14:40Z,PRLA.20170710.PHYTOPLANKTON.3,PRLA.20170710.PHYTOPLANKTON.3,,1,CN,4000,100,1,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
6b915f9f-516d-453f-9a44-ed06b54ff8d3,D09,PRLA,PRLA.AOS.littoral1,2017-07-10T14:40Z,PRLA.20170710.PHYTOPLANKTON.1,PRLA.20170710.PHYTOPLANKTON.1.REP2,,2,CN,4000,100,0.9,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
f4cd620e-37a4-4e74-9283-b973ecabb636,D09,PRLA,PRLA.AOS.riparian.point.08,2017-07-10T14:40Z,PRLA.20170710.EPILITHON.8,PRLA.20170710.EPILITHON.8,,1,CN,250,4,1.1,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
c75acbe4-9c37-4cbd-af02-f144e5e3e313,D09,PRLA,PRLA.AOS.littoral2,2017-07-10T14:40Z,PRLA.20170710.PHYTOPLANKTON.2,PRLA.20170710.PHYTOPLANKTON.2,,1,P,4000,100,1,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
631f051c-3c34-484b-a228-aec2caf9f0d7,D09,PRLA,PRLA.AOS.buoy.c0,2017-07-10T14:40Z,PRLA.20170710.PHYTOPLANKTON.3,PRLA.20170710.PHYTOPLANKTON.3,,1,CNS,4000,100,1,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
05e68a5e-98f5-4115-8622-5c992dac5ab9,D09,PRLA,PRLA.AOS.riparian.point.08,2017-07-10T14:40Z,PRLA.20170710.EPILITHON.8,PRLA.20170710.EPILITHON.8,,1,P,250,4,1.1,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
8191d975-b2a9-46ae-b683-bcade983702f,D09,PRLA,PRLA.AOS.buoy.c0,2017-07-10T14:40Z,PRLA.20170710.PHYTOPLANKTON.3,PRLA.20170710.PHYTOPLANKTON.3,,1,P,4000,100,1,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
b8bceb95-5240-41f8-9cf0-3c4d27ac525c,D09,PRLA,PRLA.AOS.littoral1,2017-07-10T14:40Z,PRLA.20170710.PHYTOPLANKTON.1,PRLA.20170710.PHYTOPLANKTON.1.REP2,,2,CNS,4000,100,0.9,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
8845d292-200f-4199-b9a1-1d31a4e44cfe,D09,PRLA,PRLA.AOS.riparian.point.02,2017-07-10T14:40Z,PRLA.20170710.EPILITHON.2,PRLA.20170710.EPILITHON.2,,1,CNS,250,5,1,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
e46b0b8a-79b7-4268-b54c-bd792b279ba1,D09,PRLA,PRLA.AOS.riparian.point.06,2017-07-10T14:40Z,PRLA.20170710.EPILITHON.6,PRLA.20170710.EPILITHON.6,,1,CN,250,5,1,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
371a2a94-a19c-42d3-bfa8-9ff07b66c56a,D09,PRLA,PRLA.AOS.littoral1,2017-07-10T14:40Z,PRLA.20170710.PHYTOPLANKTON.1,PRLA.20170710.PHYTOPLANKTON.1,,1,CN,4000,100,0.9,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
e847408c-1f9e-4016-97bb-5176aa38bfd7,D09,PRLA,PRLA.AOS.littoral1,2017-07-10T14:40Z,PRLA.20170710.PHYTOPLANKTON.1,PRLA.20170710.PHYTOPLANKTON.1.REP2,,2,P,4000,100,0.9,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
6060d7e0-8014-4ce6-8a28-57e430985cc5,D09,PRLA,PRLA.AOS.riparian.point.04,2017-07-10T14:40Z,PRLA.20170710.EPILITHON.4,PRLA.20170710.EPILITHON.4,,1,CNS,250,6,1,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
c5e0c386-0f89-4005-91b6-9f981b289c35,D09,PRLA,PRLA.AOS.riparian.point.06,2017-07-10T14:40Z,PRLA.20170710.EPILITHON.6,PRLA.20170710.EPILITHON.6,,1,P,250,5,1,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
33ba0a74-cddd-4671-9f38-0bdd192a930c,D09,PRLA,PRLA.AOS.riparian.point.08,2017-07-10T14:40Z,PRLA.20170710.EPILITHON.8,PRLA.20170710.EPILITHON.8,,1,CNS,250,4,1.1,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
ad921848-2464-4982-9451-9e9b946fe38e,D09,PRLA,PRLA.AOS.riparian.point.04,2017-07-10T14:40Z,PRLA.20170710.EPILITHON.4,PRLA.20170710.EPILITHON.4,,1,P,250,6,1,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
d68f7f1c-8fc2-40b7-92d2-ade379f05654,D09,PRLA,PRLA.AOS.littoral2,2017-07-10T14:40Z,PRLA.20170710.PHYTOPLANKTON.2,PRLA.20170710.PHYTOPLANKTON.2,,1,CN,4000,100,1,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
f8d2c913-4027-4fba-965c-457d31698aef,D09,PRLA,PRLA.AOS.littoral1,2017-07-10T14:40Z,PRLA.20170710.PHYTOPLANKTON.1,PRLA.20170710.PHYTOPLANKTON.1,,1,CNS,4000,100,0.9,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
52734363-cfe2-4dc9-b04b-6a2368e941cf,D09,PRLA,PRLA.AOS.riparian.point.06,2017-07-10T14:40Z,PRLA.20170710.EPILITHON.6,PRLA.20170710.EPILITHON.6,,1,CNS,250,5,1,,totto@neoninc.org,totto@neoninc.org,OK,,20211222T014311Z,RELEASE-2022
2ed01667-79bd-4d66-89bf-53238a4b85ee,D09,PRLA,PRLA.AOS.riparian.point.04,2017-09-11T15:10Z,PRLA.20170911.EPILITHON.4,PRLA.20170911.EPILITHON.4,,1,P,250,4,0.3,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
d417325f-0d1a-4075-a6c1-889e820b9a0d,D09,PRLA,PRLA.AOS.riparian.point.10,2017-09-11T15:10Z,PRLA.20170911.EPILITHON.10,PRLA.20170911.EPILITHON.10,,1,CN,250,4,0.3,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
f7fe08bb-8d73-4f21-b5aa-18897cb00708,D09,PRLA,PRLA.AOS.riparian.point.08,2017-09-11T15:10Z,PRLA.20170911.EPILITHON.8,PRLA.20170911.EPILITHON.8.REP2,,2,CNS,250,3,0.3,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
b2dc4723-dce7-4327-bb74-e212bbcf5b51,D09,PRLA,PRLA.AOS.littoral2,2017-09-11T15:10Z,PRLA.20170911.PHYTOPLANKTON.2,PRLA.20170911.PHYTOPLANKTON.2,,1,P,4000,80,0.2,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
cf06c645-1fe1-499f-b299-d4eeeb01d21c,D09,PRLA,PRLA.AOS.riparian.point.10,2017-09-11T15:10Z,PRLA.20170911.EPILITHON.10,PRLA.20170911.EPILITHON.10,,1,P,250,4,0.3,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
01d2831e-75e7-4ae5-af8c-d937079806b4,D09,PRLA,PRLA.AOS.riparian.point.02,2017-09-11T15:10Z,PRLA.20170911.EPILITHON.2,PRLA.20170911.EPILITHON.2,,1,CNS,250,5,0.2,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
957c08b5-ad4e-4d89-8710-39fc93c4a075,D09,PRLA,PRLA.AOS.riparian.point.06,2017-09-11T15:10Z,PRLA.20170911.EPILITHON.6,PRLA.20170911.EPILITHON.6,,1,CNS,250,3,0.3,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
2bf351c8-4cca-47d9-abb2-9e7a25cc8ce3,D09,PRLA,PRLA.AOS.riparian.point.08,2017-09-11T15:10Z,PRLA.20170911.EPILITHON.8,PRLA.20170911.EPILITHON.8,,1,CNS,250,3,0.3,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
f1109ba3-7e63-43f3-ae18-adf994626684,D09,PRLA,PRLA.AOS.littoral1,2017-09-11T15:10Z,PRLA.20170911.PHYTOPLANKTON.1,PRLA.20170911.PHYTOPLANKTON.1,,1,CN,4000,60,0.2,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
cf8e84bf-853d-46bb-a6bc-805eb7440f78,D09,PRLA,PRLA.AOS.littoral2,2017-09-11T15:10Z,PRLA.20170911.PHYTOPLANKTON.2,PRLA.20170911.PHYTOPLANKTON.2,,1,CN,4000,80,0.2,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
caf7e97a-b0f0-4c99-85f6-72e6f73a6716,D09,PRLA,PRLA.AOS.buoy.c0,2017-09-11T15:10Z,PRLA.20170911.PHYTOPLANKTON.3,PRLA.20170911.PHYTOPLANKTON.3,,1,CN,4000,60,0.2,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
a98f97af-9469-4ce2-ae79-47af88891777,D09,PRLA,PRLA.AOS.riparian.point.08,2017-09-11T15:10Z,PRLA.20170911.EPILITHON.8,PRLA.20170911.EPILITHON.8.REP2,,2,P,250,3,0.3,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
310d8450-901f-441e-b594-e2d94359e362,D09,PRLA,PRLA.AOS.littoral1,2017-09-11T15:10Z,PRLA.20170911.PHYTOPLANKTON.1,PRLA.20170911.PHYTOPLANKTON.1,,1,CNS,4000,60,0.2,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
d4b61d36-8592-4700-b5b8-c16d123a5571,D09,PRLA,PRLA.AOS.buoy.c0,2017-09-11T15:10Z,PRLA.20170911.PHYTOPLANKTON.3,PRLA.20170911.PHYTOPLANKTON.3,,1,CNS,4000,60,0.2,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
a7d50996-79be-49dd-bffa-55ea13f9e6b5,D09,PRLA,PRLA.AOS.littoral2,2017-09-11T15:10Z,PRLA.20170911.PHYTOPLANKTON.2,PRLA.20170911.PHYTOPLANKTON.2,,1,CNS,4000,80,0.2,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
ba96ed13-301d-47d0-8272-68a29164ca83,D09,PRLA,PRLA.AOS.riparian.point.08,2017-09-11T15:10Z,PRLA.20170911.EPILITHON.8,PRLA.20170911.EPILITHON.8.REP2,,2,CN,250,3,0.3,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
d017abca-b3ad-418c-be4c-3aca7f443772,D09,PRLA,PRLA.AOS.riparian.point.08,2017-09-11T15:10Z,PRLA.20170911.EPILITHON.8,PRLA.20170911.EPILITHON.8,,1,CN,250,3,0.3,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
517f81cd-a439-481d-a933-4075c10fb5e3,D09,PRLA,PRLA.AOS.riparian.point.04,2017-09-11T15:10Z,PRLA.20170911.EPILITHON.4,PRLA.20170911.EPILITHON.4,,1,CN,250,5,0.3,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
d42899fc-d42d-4c78-84a0-5826b3cf2863,D09,PRLA,PRLA.AOS.riparian.point.06,2017-09-11T15:10Z,PRLA.20170911.EPILITHON.6,PRLA.20170911.EPILITHON.6,,1,P,250,3,0.3,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
61be6bbd-191f-4ed8-bc31-48c912ebd08f,D09,PRLA,PRLA.AOS.buoy.c0,2017-09-11T15:10Z,PRLA.20170911.PHYTOPLANKTON.3,PRLA.20170911.PHYTOPLANKTON.3,,1,P,4000,60,0.2,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
16d44371-4fa1-4dd2-8943-0539794baf72,D09,PRLA,PRLA.AOS.riparian.point.02,2017-09-11T15:10Z,PRLA.20170911.EPILITHON.2,PRLA.20170911.EPILITHON.2,,1,CN,250,3,0.2,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
dba81877-5cfd-483b-b48e-c642cb0b6ad9,D09,PRLA,PRLA.AOS.littoral1,2017-09-11T15:10Z,PRLA.20170911.PHYTOPLANKTON.1,PRLA.20170911.PHYTOPLANKTON.1,,1,P,4000,60,0.2,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
fd527f2d-d3f7-4286-b554-ac1b531f98f3,D09,PRLA,PRLA.AOS.riparian.point.06,2017-09-11T15:10Z,PRLA.20170911.EPILITHON.6,PRLA.20170911.EPILITHON.6,,1,CN,250,3,0.3,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
e174492f-61de-4af1-8251-1ea7aff69613,D09,PRLA,PRLA.AOS.riparian.point.10,2017-09-11T15:10Z,PRLA.20170911.EPILITHON.10,PRLA.20170911.EPILITHON.10,,1,CNS,250,4,0.3,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
c0c4556d-9315-4943-b16e-3993bf7a179d,D09,PRLA,PRLA.AOS.riparian.point.04,2017-09-11T15:10Z,PRLA.20170911.EPILITHON.4,PRLA.20170911.EPILITHON.4,,1,CNS,250,4,0.3,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
87a9462e-95da-4b12-b93f-cf369e244296,D09,PRLA,PRLA.AOS.riparian.point.08,2017-09-11T15:10Z,PRLA.20170911.EPILITHON.8,PRLA.20170911.EPILITHON.8,,1,P,250,3,0.3,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
bf093f0b-8c85-4edc-873e-fd7f7aa7b5d8,D09,PRLA,PRLA.AOS.riparian.point.02,2017-09-11T15:10Z,PRLA.20170911.EPILITHON.2,PRLA.20170911.EPILITHON.2,,1,P,250,3,0.2,,rhowell@battelleecology.org,rhowell@battelleecology.org,OK,,20211221T203642Z,RELEASE-2022
99185ccc-c3f7-4a9b-bce4-45b736138107,D09,PRLA,PRLA.AOS.buoy.c0,2018-05-09T14:30Z,PRLA.20180509.PHYTOPLANKTON.3,PRLA.20180509.PHYTOPLANKTON.3.P.1,A00000016830,1,P,4000,100,1.2,,jeldridge@neoninc.org,bwaite@battelleecology.org,OK,,20211222T012120Z,RELEASE-2022
8f46fbbf-0f6e-4c04-aedc-e2f164b6963b,D09,PRLA,PRLA.AOS.riparian.point.07,2018-05-09T14:30Z,PRLA.20180509.EPILITHON.7,PRLA.20180509.EPILITHON.7.REP2.CNSA.2,A00000016808,2,CNSa,250,3,1.1,,bwaite@battelleecology.org,jeldridge@neoninc.org,OK,,20211222T012120Z,RELEASE-2022
19ee6267-29bf-4256-ab54-1e71ac88305e,D09,PRLA,PRLA.AOS.riparian.point.05,2018-05-09T14:30Z,PRLA.20180509.EPILITHON.5,PRLA.20180509.EPILITHON.5.CHL/PHEO.1,B00000010418,1,chlorophyll/pheophytin,250,3,1,,bwaite@battelleecology.org,jeldridge@neoninc.org,OK,,20211222T012120Z,RELEASE-2022
73d9488b-d754-41f0-9299-3a61eb8585a9,D09,PRLA,PRLA.AOS.riparian.point.07,2018-05-09T14:30Z,PRLA.20180509.EPILITHON.7,PRLA.20180509.EPILITHON.7.REP2.P.2,A00000016810,2,P,250,3,1.1,,bwaite@battelleecology.org,jeldridge@neoninc.org,OK,,20211222T012120Z,RELEASE-2022
2a3314b5-3553-427f-978a-380a30d83e90,D09,PRLA,PRLA.AOS.riparian.point.07,2018-05-09T14:30Z,PRLA.20180509.EPILITHON.7,PRLA.20180509.EPILITHON.7.P.1,A00000016807,1,P,250,3,1.1,,bwaite@battelleecology.org,jeldridge@neoninc.org,OK,,20211222T012120Z,RELEASE-2022
f0660749-5fa8-4e47-83af-d0e89bb150b5,D09,PRLA,PRLA.AOS.buoy.c0,2018-05-09T14:30Z,PRLA.20180509.PHYTOPLANKTON.3,PRLA.20180509.PHYTOPLANKTON.3.CNSA.1,A00000016828,1,CNSa,4000,100,1.2,,jeldridge@neoninc.org,bwaite@battelleecology.org,OK,,20211222T012120Z,RELEASE-2022
0801a380-59f4-4811-8975-a6c9b99e4350,D09,PRLA,PRLA.AOS.littoral2,2018-05-09T14:30Z,PRLA.20180509.PHYTOPLANKTON.2,PRLA.20180509.PHYTOPLANKTON.2.P.1,A00000016827,1,P,4000,100,1.2,,bwaite@battelleecology.org,bwaite@battelleecology.org,OK,,20211222T012120Z,RELEASE-2022
2379d823-c7f7-4713-baed-6a8c3accd2ba,D09,PRLA,PRLA.AOS.riparian.point.07,2018-05-09T14:30Z,PRLA.20180509.EPILITHON.7,PRLA.20180509.EPILITHON.7.CNSA.1,A00000016805,1,CNSa,250,3,1.1,,bwaite@battelleecology.org,jeldridge@neoninc.org,OK,,20211222T012120Z,RELEASE-2022
1aa748b0-82ab-41ca-a1b2-9759b7147527,D09,PRLA,PRLA.AOS.riparian.point.07,2018-05-09T14:30Z,PRLA.20180509.EPILITHON.7,PRLA.20180509.EPILITHON.7.REP2.CHL/PHEO.2,B00000010416,2,chlorophyll/pheophytin,250,3,1.1,,bwaite@battelleecology.org,jeldridge@neoninc.org,OK,,20211222T012120Z,RELEASE-2022
aa7c7c28-09a2-4b8d-8dec-4431d1079a68,D09,PRLA,PRLA.AOS.littoral1,2018-05-09T14:30Z,PRLA.20180509.PHYTOPLANKTON.1,PRLA.20180509.PHYTOPLANKTON.1.P.1,A00000016824,1,P,4000,100,1.2,,bwaite@battelleecology.org,bwaite@battelleecology.org,OK,,20211222T012120Z,RELEASE-2022
06b4e4c5-3c85-4a08-8c3f-0dc29a29de42,D09,PRLA,PRLA.AOS.riparian.point.09,2018-05-09T14:30Z,PRLA.20180509.EPILITHON.9,PRLA.20180509.EPILITHON.9.CNSA.1,A00000016812,1,CNSa,250,3,1.1,,bwaite@battelleecology.org,bwaite@battelleecology.org,OK,,20211222T012120Z,RELEASE-2022
b3f76f0d-a97b-4c01-b846-461b6be2b77a,D09,PRLA,PRLA.AOS.riparian.point.03,2018-05-09T14:30Z,PRLA.20180509.EPILITHON.3,PRLA.20180509.EPILITHON.3.P.1,A00000016801,1,P,250,3,1,,jeldridge@neoninc.org,bwaite@battelleecology.org,OK,,20211222T012120Z,RELEASE-2022
8960b386-33e3-4c48-919b-b72136cc127e,D09,PRLA,PRLA.AOS.littoral2,2018-05-09T14:30Z,PRLA.20180509.PHYTOPLANKTON.2,PRLA.20180509.PHYTOPLANKTON.2.CNSB.1,A00000016826,1,CNSb,4000,100,1.2,,bwaite@battelleecology.org,bwaite@battelleecology.org,OK,,20211222T012120Z,RELEASE-2022
316c7502-003a-41f0-83dd-eb461e2c1cf5,D09,PRLA,PRLA.AOS.riparian.point.07,2018-05-09T14:30Z,PRLA.20180509.EPILITHON.7,PRLA.20180509.EPILITHON.7.CNSB.1,A00000016806,1,CNSb,250,3,1.1,,bwaite@battelleecology.org,jeldridge@neoninc.org,OK,,20211222T012120Z,RELEASE-2022
6003a565-7625-4d72-bed1-b8926dbeb357,D09,PRLA,PRLA.AOS.riparian.point.01,2018-05-09T14:30Z,PRLA.20180509.EPILITHON.1,PRLA.20180509.EPILITHON.1.CNSA.1,A00000016796,1,CNSa,250,3,0.9,,bwaite@battelleecology.org,jeldridge@neoninc.org,OK,,20211222T012120Z,RELEASE-2022
632f300c-bb8a-44c5-8fb7-3e31cd787882,D09,PRLA,PRLA.AOS.riparian.point.01,2018-05-09T14:30Z,PRLA.20180509.EPILITHON.1,PRLA.20180509.EPILITHON.1.CNSB.1,A00000016797,1,CNSb,250,3,0.9,,bwaite@battelleecology.org,jeldridge@neoninc.org,OK,,20211222T012120Z,RELEASE-2022
5ea61850-58ef-4f9a-b73d-b902dbe8aad4,D09,PRLA,PRLA.AOS.riparian.point.05,2018-05-09T14:30Z,PRLA.20180509.EPILITHON.5,PRLA.20180509.EPILITHON.5.CNSB.1,A00000016803,1,CNSb,250,3,1,,bwaite@battelleecology.org,jeldridge@neoninc.org,OK,,20211222T012120Z,RELEASE-2022
b2ff4485-1025-4863-8cc8-1c55b13613ad,D09,PRLA,PRLA.AOS.littoral1,2018-05-09T14:30Z,PRLA.20180509.PHYTOPLANKTON.1,PRLA.20180509.PHYTOPLANKTON.1.CHL/PHEO.1,B00000010414,1,chlorophyll/pheophytin,4000,100,1.2,,bwaite@battelleecology.org,bwaite@battelleecology.org,OK,,20211222T012120Z,RELEASE-2022
24fd1385-fed5-4d19-9202-3a65fa03e7c2,D09,PRLA,PRLA.AOS.riparian.point.01,2018-05-09T14:30Z,PRLA.20180509.EPILITHON.1,PRLA.20180509.EPILITHON.1.P.1,A00000016798,1,P,250,3,0.9,,bwaite@battelleecology.org,jeldridge@neoninc.org,OK,,20211222T012120Z,RELEASE-2022
9d6a610a-bd79-4b2c-a0e9-72bb0eab55a9,D09,PRLA,PRLA.AOS.riparian.point.05,2018-05-09T14:30Z,PRLA.20180509.EPILITHON.5,PRLA.20180509.EPILITHON.5.CNSA.1,A00000016802,1,CNSa,250,3,1,,bwaite@battelleecology.org,jeldridge@neoninc.org,OK,,20211222T012120Z,RELEASE-2022
4cfc9381-62ab-4c9c-83c3-870ef816034a,D09,PRLA,PRLA.AOS.littoral1,2018-05-09T14:30Z,PRLA.20180509.PHYTOPLANKTON.1,PRLA.20180509.PHYTOPLANKTON.1.CNSB.1,A00000016823,1,CNSb,4000,100,1.2,,bwaite@battelleecology.org,bwaite@battelleecology.org,OK,,20211222T012120Z,RELEASE-2022
a6952d7e-fb1a-4591-9421-e8c805283a5a,D09,PRLA,PRLA.AOS.riparian.point.09,2018-05-09T14:30Z,PRLA.20180509.EPILITHON.9,PRLA.20180509.EPILITHON.9.CHL/PHEO.1,B00000010415,1,chlorophyll/pheophytin,250,3,1.1,,bwaite@battelleecology.org,bwaite@battelleecology.org,OK,,20211222T012120Z,RELEASE-2022
f66984e6-92a1-4cfd-9224-bca32e2c743d,D09,PRLA,PRLA.AOS.riparian.point.03,2018-05-09T14:30Z,PRLA.20180509.EPILITHON.3,PRLA.20180509.EPILITHON.3.CNSA.1,A00000016799,1,CNSa,250,3,1,,jeldridge@neoninc.org,bwaite@battelleecology.org,OK,,20211222T012120Z,RELEASE-2022
