uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,elevation,elevationUncertainty,geodeticDatum,altLocation,altLatitude,altLongitude,altCoordinateUncertainty,altGeodeticDatum,date,eventID,maxDepth,iceThickness,snowThickness,samplingProtocolVersion,samplingImpractical,thermalStratification,upperMetalimnionDepth,lowerMetalimnionDepth,upperMetalimnion2Depth,lowerMetalimnion2Depth,estimatedMetalimnionDepths,remarks,recordedBy,measuredBy,dataQF,publicationDate,release
521d04d8-1be6-4540-a4cf-fbc658cb435b,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2015-06-02T17:00Z,CRAM.c0.20150602,16.5,,,NEON.DOC.002792vA,,stratified,2.5,6,,,,,jhudson@neoninc.org,cslemmons@neoninc.org,,20211221T201152Z,RELEASE-2022
d65010ab-2e1a-4c5a-90d9-9d7ef8316421,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2015-06-29T17:00Z,CRAM.c0.20150629,14,,,NEON.DOC.002792vA,,stratified,2,7.5,,,,,jhudson@neoninc.org,cslemmons@neoninc.org,,20211221T201152Z,RELEASE-2022
50804b12-b093-464b-8751-a869e0614acd,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2015-07-13T17:00Z,CRAM.c0.20150713,15,,,NEON.DOC.002792vA,,stratified,2,8.5,,,,,radams@neoninc.org,jhudson@neoninc.org,,20211221T204821Z,RELEASE-2022
9f8d61fc-c237-4d2d-a480-cf38a17eeba9,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2015-08-04T17:00Z,CRAM.c0.20150804,16,,,NEON.DOC.002792vA,,stratified,4,9,,,,,jhudson@neoninc.org,cslemmons@neoninc.org,,20211222T021903Z,RELEASE-2022
534de54c-d341-40ce-a721-e2098d021875,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2015-09-01T17:00Z,CRAM.c0.20150901,15,,,NEON.DOC.002792vA,,stratified,2,9,,,,,jhudson@neoninc.org,hwhite@neoninc.org,,20211221T202150Z,RELEASE-2022
8abc6ba6-094c-4d97-8f53-ce4252ce7ef8,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2015-09-14T17:00Z,CRAM.c0.20150914,14,,,NEON.DOC.002792vA,,stratified,5.5,8.5,,,,,jhudson@neoninc.org,bcook@field-ops.org,,20211221T202150Z,RELEASE-2022
20d6f5cb-77f9-41ae-9c03-8cc5201ca88b,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2015-09-29T17:00Z,CRAM.c0.20150929,14,,,NEON.DOC.002792vA,,stratified,5,9.5,,,,,jhudson@neoninc.org,pgrunwald@neoninc.org,,20211221T202150Z,RELEASE-2022
66eb9d49-b335-4f67-bcbd-17ef721a3f33,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2015-10-26T17:00Z,CRAM.c0.20151026,12.5,,,NEON.DOC.002792vA,,stratified,9,11,,,,Start stratification End stratification,jhudson@neoninc.org,cblumbergs@field-ops.org,,20211222T004936Z,RELEASE-2022
64642894-e548-4e3b-b2ae-77667273ca65,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2015-11-17T18:00Z,CRAM.c0.20151117,15.5,,,NEON.DOC.002792vA,,nonstratified,,,,,,,jpyatt@neoninc.org,jhudson@neoninc.org,,20211222T030058Z,RELEASE-2022
0a60caff-a06a-4b55-887d-af196822ffa9,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-02-02T18:00Z,CRAM.c0.20160202,15.5,,,NEON.DOC.002792vA,,nonstratified,,,,,,,jhudson@neoninc.org,cslemmons@neoninc.org,,20211222T032303Z,RELEASE-2022
8edf65f3-e6cf-4266-bc4a-c61516f089f1,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-03-01T18:00Z,CRAM.c0.20160301,16,0.5,,NEON.DOC.002792vA,,nonstratified,,,,,,From 0.5 m below ice bottom,aspink@neoninc.org,cslemmons@neoninc.org,,20211221T225320Z,RELEASE-2022
52a92e1a-8083-46f4-bd95-f756fc683abc,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-04-19T17:00Z,CRAM.c0.20160419,13.6,,,NEON.DOC.002792vA,,stratified,3.5,5,,,,Strat end strat,ckipp@field-ops.org,jhudson@neoninc.org,,20211221T200247Z,RELEASE-2022
fd5dcb2a-069b-4067-8f28-27905262173f,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-04-26T17:00Z,CRAM.c0.20160426,15,,,NEON.DOC.002792vA,,stratified,4.5,6,,,,Start Stratification End Stratification,ekrulc@field-ops.org,jhudson@neoninc.org,,20211221T200247Z,RELEASE-2022
f1938f24-0941-4ea5-a0b3-396dc4adb6bf,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-04-29T17:00Z,CRAM.c0.20160429,17.4,,,NEON.DOC.002792vA,,stratified,4.5,6.5,,,,start strat end strat,ekrulc@field-ops.org,jhudson@neoninc.org,,20211221T200247Z,RELEASE-2022
6a80dff3-7172-4215-bf5e-05142743a327,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-05-10T17:00Z,CRAM.c0.20160510,16.5,,,NEON.DOC.002792vA,,stratified,3.5,6.5,,,,start stratification end stratification,ekrulc@field-ops.org,jhudson@neoninc.org,,20211221T200956Z,RELEASE-2022
9385d023-dd76-457c-90c6-0b8472f02a5e,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-05-13T17:00Z,CRAM.c0.20160513,10.6,,,NEON.DOC.002792vA,,stratified,3,5.5,,,,"",cslemmons@neoninc.org,jhudson@neoninc.org,,20211221T200956Z,RELEASE-2022
79812a2f-4816-465e-96c7-0ba14fe6b947,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-06-07T17:00Z,CRAM.c0.20160607,15.9,,,NEON.DOC.002792vA,,stratified,2.5,7,,,,Start Stratification End Stratification,jhudson@neoninc.org,ekrulc@field-ops.org,,20211221T231056Z,RELEASE-2022
2246e905-2f09-44f0-bca4-b2e33688562c,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-07-05T17:00Z,CRAM.c0.20160705,17.4,,,NEON.DOC.002792vA,,stratified,2.5,8,,,,DO jumpy; replace probe start stratification end stratification,jhudson@neoninc.org,szielke@field-ops.org,,20211221T231941Z,RELEASE-2022
32786733-de63-4aa6-a24c-a7fb32d937ae,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-07-13T17:00Z,CRAM.c0.20160713,17.3,,,NEON.DOC.002792vA,,stratified,3,8,,,,start stratification end stratification,ekrulc@field-ops.org,jhudson@neoninc.org,,20211221T231941Z,RELEASE-2022
a413cc56-a246-4488-b625-e464db5aaf6d,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-08-09T17:00Z,CRAM.c0.20160809,17.8,,,NEON.DOC.002792vA,,stratified,3,9,,,,start stratification end stratification Bottom?,ekrulc@field-ops.org,jhudson@neoninc.org,,20211222T025742Z,RELEASE-2022
350d5b33-3d38-4b34-b026-4c84ebdec40f,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-09-07T17:00Z,CRAM.c0.20160907,15.9,,,NEON.DOC.002792vA,,stratified,4,9,,,,Begin Stratification End Stratification,ekrulc@field-ops.org,jhudson@neoninc.org,,20211221T204457Z,RELEASE-2022
06f9b952-a668-4c21-9301-19d091c85cd0,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-09-19T17:00Z,CRAM.c0.20160919,16.7,,,NEON.DOC.002792vA,,stratified,4.5,8.5,,,,Conductivity would not calibrate. Potentially incorrect number's recorded here. begin stratification End stratification,ekrulc@field-ops.org,jhudson@neoninc.org,,20211221T204457Z,RELEASE-2022
8a30fe7e-a8a5-4023-bdd2-a62395373528,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-09-27T17:00Z,CRAM.c0.20160927,16.8,,,NEON.DOC.002792vA,,stratified,5.5,9,,,,Conductivity would not calibrate - not recorded DO dropped to 27% then rose to 35%,ekrulc@field-ops.org,jhudson@neoninc.org,,20211221T204457Z,RELEASE-2022
62680db2-5b83-4307-b01a-385ebbae7515,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-10-18T17:00Z,CRAM.c0.20161018,16.9,,,NEON.DOC.002792vA,,stratified,7.5,9.5,,,,Conductivity would not calibrate. Values not recorded. DO jumpy - from around 7 mg/L to around 4 mg/L,jhudson@neoninc.org,ekrulc@field-ops.org,,20211221T220621Z,RELEASE-2022
2fc3e35e-8a38-4e2b-957f-502347ce93f4,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-11-08T18:00Z,CRAM.c0.20161108,16.1,,,NEON.DOC.002792vA,,stratified,10,11.5,,,,Conductivity would not calibrate. Values not recorded.,jhudson@neoninc.org,cslemmons@neoninc.org,,20211222T002259Z,RELEASE-2022
f40fc09f-bf70-44c9-8874-7da08273409b,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2016-11-21T18:00Z,CRAM.c0.20161121,18.1,,,NEON.DOC.002792vA,,nonstratified,,,,,,Conductivity would not calibrate. Values not recorded.,cslemmons@neoninc.org,jhudson@neoninc.org,,20211222T002259Z,RELEASE-2022
abde49ce-8bae-4ec4-bf7c-3adf342a319b,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2017-02-07T18:00Z,CRAM.c0.20170207,18,,,NEON.DOC.002792vA,,nonstratified,,,,,,,jhudson@neoninc.org,jpyatt@neoninc.org,,20211222T032043Z,RELEASE-2022
572d1641-8b88-4834-ace5-ad8a914380e4,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2017-04-18T15:23Z,CRAM.c0.20170418,16.5,,,NEON.DOC.002792vB,,stratified,5.5,7,16.5,,,,jhudson@neoninc.org,hbeeler@battelleecology.org,,20211222T020120Z,RELEASE-2022
0a96deae-63ce-425e-8395-617ed02c82a8,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2017-05-02T16:09Z,CRAM.c0.20170502,16.9,,,NEON.DOC.002792vB,,"",,,,,,No profile measurements,hbeeler@battelleecology.org,jhudson@neoninc.org,,20211222T014804Z,RELEASE-2022
5842644a-cc44-4858-b6ab-a6aad0f4379c,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2017-05-03T14:34Z,CRAM.c0.20170503,17.1,,,NEON.DOC.002792vB,,stratified,8.5,10,17.05,,,"",jhudson@neoninc.org,hbeeler@battelleecology.org,,20211222T014804Z,RELEASE-2022
4a226edb-164a-48c5-86ce-5ba22bcee4ad,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2017-06-06T15:35Z,CRAM.c0.20170606,14.5,,,NEON.DOC.002792vB,,stratified,1.5,6,14.5,,,,Ahaynes@battelleecology.org,jhudson@neoninc.org,,20211222T022943Z,RELEASE-2022
9f3e39a5-327e-4e8b-be7c-d9104321ebe3,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2017-07-05T15:14Z,CRAM.c0.20170705,17.4,,,NEON.DOC.002792vB,,stratified,1,6.5,17.4,,,,jhudson@neoninc.org,Ahaynes@battelleecology.org,,20211222T020430Z,RELEASE-2022
1a7f8226-a0b0-4d61-9e75-769aeded48ba,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2017-07-11T15:35Z,CRAM.c0.20170711,15.6,,,NEON.DOC.002792vB,,stratified,2,6.5,15.6,,,,hbeeler@battelleecology.org,jhudson@neoninc.org,,20211222T020430Z,RELEASE-2022
46a7719a-9aa8-46a3-aa23-70f543d70c28,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2017-07-17T17:55Z,CRAM.c0.20170717,17.1,,,NEON.DOC.002792vB,,stratified,0.5,7,17.1,,,,Ahaynes@battelleecology.org,jhudson@neoninc.org,,20211222T020430Z,RELEASE-2022
f73299ad-c2b0-4676-81a7-affcf798b691,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2017-08-01T15:12Z,CRAM.c0.20170801,16.7,,,NEON.DOC.002792vB,,stratified,2,7.5,16.7,,,,jhudson@neoninc.org,ahaynes@battelleecology.org,,20211221T215852Z,RELEASE-2022
46b2d60a-0c78-4235-a8c7-4b0d10bfae6b,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2017-08-29T15:00Z,CRAM.c0.20170829,16.4,,,NEON.DOC.002792vB,,stratified,3.5,8,16.35,,,,jhudson@neoninc.org,Ahaynes@battelleecology.org,,20211221T215852Z,RELEASE-2022
eae442dc-6344-4cd9-970e-fb1ed07db821,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2017-09-14T15:36Z,CRAM.c0.20170914,17.1,,,NEON.DOC.002792vB,,stratified,4,8.5,17.1,,,,ahaynes@battelleecology.org,jhudson@neoninc.org,,20211221T221921Z,RELEASE-2022
fe669c29-1dbc-4ade-9d9a-550ae52eaabc,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2017-10-03T15:49Z,CRAM.c0.20171003,17.1,,,NEON.DOC.002792vB,,stratified,4.5,8.5,17.1,,,,kpalo@battelleecology.org,jhudson@neoninc.org,,20211221T210936Z,RELEASE-2022
2b057589-71a5-4f10-af37-7bc3d3937c39,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2017-10-16T15:45Z,CRAM.c0.20171016,18,,,NEON.DOC.002792vB,,stratified,6.5,9,18,,,,coneil@battelleecology.org,jhudson@neoninc.org,,20211221T210936Z,RELEASE-2022
407434aa-46b6-45a7-8ff3-fb156f1eae94,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2018-02-13T18:11Z,CRAM.c0.20180213,17.6,0.4,0.15,NEON.DOC.002792vC,,nonstratified,,,,,,,jbuza@battelleecology.org,hbeeler@battelleecology.org,,20211222T024012Z,RELEASE-2022
210f3d31-2f55-4cde-a0df-0942305fd18a,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2018-03-05T15:20Z,CRAM.c0.20180305,10.8,0.42,0.2,NEON.DOC.002792vB,,nonstratified,,,,,,,hbeeler@battelleecology.org,jbuza@battelleecology.org,,20211222T022043Z,RELEASE-2022
f3c4b83b-ba14-4b3e-822b-02009682bf15,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2018-05-07T14:56Z,CRAM.c0.20180507,18.4,,,NEON.DOC.002792vC,,stratified,1.5,3,18.4,,,,tspadea@battelleecology.org,jbuza@battelleecology.org,,20211221T211737Z,RELEASE-2022
78297a03-c086-4dd6-9ae3-f37d0ce02998,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2018-05-10T15:09Z,CRAM.c0.20180510,15.5,,,NEON.DOC.002792vC,,stratified,1.5,4,15.5,,,,tspadea@battelleecology.org,jbuza@battelleecology.org,,20211221T211737Z,RELEASE-2022
5dd0c630-c547-4aec-b483-8d61d92055a2,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2018-05-22T15:01Z,CRAM.c0.20180522,17,,,NEON.DOC.002792vC,,stratified,1.5,5,17,,,,jbuza@battelleecology.org,dsmith1@battelleecology.org,,20211221T211737Z,RELEASE-2022
ab29e648-4614-4935-91e2-acc8800723f9,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2018-06-05T16:16Z,CRAM.c0.20180605,14.4,,,NEON.DOC.002792vB,,stratified,2.5,5.5,14.4,,,,jpyatt@neoninc.org,hbeeler@battelleecology.org,,20211222T024538Z,RELEASE-2022
e6c72498-4026-4a45-b472-440e88742d0a,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2018-07-10T15:15Z,CRAM.c0.20180710,14.5,,,NEON.DOC.002792vC,,stratified,2.5,7,14.45,,,DO probe not working properly,pweishampel@neoninc.org,hbeeler@battelleecology.org,,20211221T234719Z,RELEASE-2022
7ded4e10-0e8a-4dce-86fb-310638af07f2,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2018-07-16T13:52Z,CRAM.c0.20180716,15.6,,,NEON.DOC.002792vC,,stratified,2.5,7,15.6,,,"",hbeeler@battelleecology.org,jbuza@battelleecology.org,,20211221T234719Z,RELEASE-2022
14f01e46-95c0-4813-9f0f-31632b502d1f,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2018-08-07T15:23Z,CRAM.c0.20180807,17.6,,,NEON.DOC.002792vC,,stratified,3,8,17.6,,,,jbuza@battelleecology.org,pweishampel@neoninc.org,,20211222T002729Z,RELEASE-2022
389f6140-1d5a-4046-969f-3b27adbaf234,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2018-09-11T13:29Z,CRAM.c0.20180911,17.3,,,NEON.DOC.002792vC,,stratified,4,9,17.3,,,,jpyatt@neoninc.org,hbeeler@battelleecology.org,,20211222T010413Z,RELEASE-2022
96ba48ec-378b-4d22-95e1-b20cced8ba6e,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2018-09-27T21:30Z,CRAM.c0.20180927,16.1,,,NEON.DOC.002792vC,,stratified,5.5,8.5,16.1,,,,krohde@battelleecology.org,jbuza@battelleecology.org,,20211222T010413Z,RELEASE-2022
8bc3a1c1-6adc-42c6-b603-71d81a274501,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2018-10-02T15:29Z,CRAM.c0.20181002,16.5,,,NEON.DOC.002792vC,,stratified,6,9,16.5,,,,hbeeler@battelleecology.org,jbuza@battelleecology.org,,20211222T030946Z,RELEASE-2022
ec2134b8-9d48-4507-b4b5-4978f69288ad,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2018-10-16T16:02Z,CRAM.c0.20181016,17.5,,,NEON.DOC.002792vC,,stratified,9.5,11,17.5,,,,hbeeler@battelleecology.org,cslemmons@BattelleEcology.org,,20211222T030946Z,RELEASE-2022
7831667c-7505-4884-85ed-39d80ebba4fc,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2018-11-06T16:23Z,CRAM.c0.20181106,16.2,,,NEON.DOC.002792vC,,nonstratified,16.2,,,,,,hbeeler@battelleecology.org,jbuza@battelleecology.org,,20211222T022234Z,RELEASE-2022
958e530b-1378-44cc-983f-45e92d197449,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2019-01-07T17:35Z,CRAM.c0.20190107,18.1,0.23,0.1,NEON.DOC.002792vC,,nonstratified,,,,,,,hbeeler@battelleecology.org,jbuza@battelleecology.org,,20211221T212134Z,RELEASE-2022
2fdcfd9d-69ec-4a10-b8fb-09899d1e70db,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2019-02-18T17:05Z,CRAM.c0.20190218,15.7,0.52,0.22,NEON.DOC.002792vC,,nonstratified,,,,,,,aspink@battelleecology.org,jbuza@battelleecology.org,,20211221T224818Z,RELEASE-2022
da27407f-e744-470a-9c8c-48f29992c44f,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2019-03-04T20:00Z,CRAM.c0.20190304,17,0.65,0.25,NEON.DOC.002792vC,,nonstratified,,,,,,,cslemmons@BattelleEcology.org,0000-0001-8490-5154,,20211222T012922Z,RELEASE-2022
3aef34bb-9b66-45b5-895f-64280743b40a,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2019-05-01T14:22Z,CRAM.c0.20190501,14.9,,,NEON.DOC.002792vC,,nonstratified,14.9,,,,,,llocke@battelleecology.org,0000-0001-8490-5154,,20211221T231912Z,RELEASE-2022
fbce526c-8ca8-499f-9b8b-34be637ee932,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2019-05-08T14:36Z,CRAM.c0.20190508,15.2,,,NEON.DOC.002792vD,,stratified,2.5,4.5,15.2,,,,hbeeler@battelleecology.org,0000-0001-8705-5714,,20211221T231912Z,RELEASE-2022
f70090bc-2ce2-4446-9c8a-be5b002acfdb,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2019-05-22T14:32Z,CRAM.c0.20190522,17,,,NEON.DOC.002792vD,,stratified,4,6,17,,,,"",0000-0001-8490-5154,,20211221T231912Z,RELEASE-2022
9386279a-d1ea-4c34-8b47-e03ed98cefdf,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2019-06-04T16:44Z,CRAM.c0.20190604,18.1,,,NEON.DOC.002792vC,,stratified,0.5,6,18.07,,,,llocke@battelleecology.org,0000-0001-8490-5154,,20211221T235837Z,RELEASE-2022
efdef095-73d5-451f-93a0-cf439643da99,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2019-07-09T14:29Z,CRAM.c0.20190709,18,,,NEON.DOC.002792vC,,stratified,2,6.5,18.04416,,,,llocke@battelleecology.org,0000-0001-8490-5154,,20211221T195924Z,RELEASE-2022
50a98f00-905f-46ed-bb42-a18b3bca3740,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2019-07-11T14:32Z,CRAM.c0.20190711,15.1,,,NEON.DOC.002792vC,,stratified,2,6.5,15.14856,,,,llocke@battelleecology.org,0000-0003-1075-1249,,20211221T195924Z,RELEASE-2022
9106f328-18a2-4743-879f-d30280797ace,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2019-08-06T13:31Z,CRAM.c0.20190806,14.6,,,NEON.DOC.002792vC,,stratified,2.5,8,14.6,,,,llocke@battelleecology.org,0000-0001-8490-5154,,20211221T200713Z,RELEASE-2022
834dcf66-f7b3-44da-b044-78fff57b28b4,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2019-09-09T14:13Z,CRAM.c0.20190909,14.8,,,NEON.DOC.002792vC,,stratified,5,8.5,14.75,,,,llocke@battelleecology.org,0000-0003-1075-1249,,20211222T002503Z,RELEASE-2022
81244f66-6f1f-4beb-bf4e-c6d4ecfc3ab7,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2019-09-25T15:54Z,CRAM.c0.20190925,14.4,,,NEON.DOC.002792vC,,stratified,2,8.5,14.4,,,,llocke@battelleecology.org,0000-0003-1075-1249,,20211222T002503Z,RELEASE-2022
22597fe1-52ab-42ee-a913-cae054abdad4,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2019-10-01T14:30Z,CRAM.c0.20191001,13.5,,,NEON.DOC.002792vC,,stratified,5.5,8.5,13.5,,,,llocke@battelleecology.org,0000-0003-1075-1249,,20211222T013121Z,RELEASE-2022
06646d6b-0a95-4f39-a04f-5a92baa55ea2,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2019-10-15T14:25Z,CRAM.c0.20191015,13.9,,,NEON.DOC.002792vC,,stratified,8,10,13.9,,,,llocke@battelleecology.org,0000-0003-1075-1249,,20211222T013121Z,RELEASE-2022
84e0e9fe-a155-42b8-8dcd-a8964c8488a2,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2019-11-05T15:17Z,CRAM.c0.20191105,14.5,,,NEON.DOC.002792vC,,nonstratified,14.5,,,,,,llocke@battelleecology.org,0000-0003-1075-1249,,20211222T011334Z,RELEASE-2022
c900c3d2-f2d3-40a1-bd73-822a84632173,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2020-01-06T17:02Z,CRAM.c0.20200106,16.7,0.3,0.15,NEON.DOC.002792vC,,nonstratified,,,,,,,hbeeler@battelleecology.org,0000-0003-1075-1249,,20211221T221959Z,RELEASE-2022
5f2b60a1-fa9d-4d52-90d9-ce70e9691522,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2020-02-03T16:32Z,CRAM.c0.20200203,18,0.5,0.14,NEON.DOC.002792vD,,nonstratified,,,,,,,schoofs@battelleecology.org,0000-0001-9691-3805,,20211222T000341Z,RELEASE-2022
c5c2bae8-eb5f-4b30-9a41-da78eaa6a155,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2020-03-02T15:47Z,CRAM.c0.20200302,18,0.5,0.1,NEON.DOC.002792vC,,nonstratified,,,,,,,cslemmons@BattelleEcology.org,0000-0003-1075-1249,,20211221T224859Z,RELEASE-2022
a0a9ca7f-11a4-4640-8f4d-2ab1096c7bd3,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2020-06-08T15:09Z,CRAM.c0.20200608,15.2,,,NEON.DOC.002792vD,,stratified,2,6.5,15.2,,,,schoofs@battelleecology.org,0000-0003-1075-1249,,20211221T230457Z,RELEASE-2022
905d8dfc-0642-4508-844f-6b96b0aecbda,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,509,10,WGS84,,,,,,2020-07-06T13:04Z,CRAM.c0.20200706,15.2,,,NEON.DOC.002792vD,,stratified,1.5,7,15.2,,,,welnetz@battelleecology.org,0000-0003-1075-1249,,20211222T024931Z,RELEASE-2022
