uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,elevation,elevationUncertainty,geodeticDatum,altLocation,altLatitude,altLongitude,altCoordinateUncertainty,altGeodeticDatum,collectDate,aquaticSiteType,samplingImpractical,waterChemSamplesCollected,parentSampleID,eventID,samplerType,dissolvedOxygen,dissolvedOxygenSaturation,specificConductance,waterTemp,swcSamplingProtocolVersion,lowerSegmentDepth,upperSegmentDepth,maxDepth,lakeSampleDepth1,lakeSampleDepth2,aCollectedBy,bCollectedBy,remarks,fieldDataQF,publicationDate,release
b68002f2-00a5-4833-a00b-62da09b5d63a,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,562.4,1,WGS84,,,,,,2016-11-16T15:40Z,lake,,,PRLA.IN.20161116,PRLA.20161116,Kemmerer,10.62,91.6,984,5.7,NEON.DOC.002905vC,0.9,0,0.9,0.5,0.5,totto@neoninc.org,mzopfi@neoninc.org,ALK and ANC titrations at c0 location only.,,20211221T205743Z,RELEASE-2022
f9edffc5-7721-4995-ada0-24eeef3ff985,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2016-11-16T16:00Z,lake,,,PRLA.C0.20161116,PRLA.20161116,Kemmerer,10.09,87.5,988,5.9,NEON.DOC.002905vC,2.9,0,2.9,0.5,0.5,totto@neoninc.org,mzopfi@neoninc.org,ALK and ANC titrations at c0 locations only.,,20211221T205743Z,RELEASE-2022
e8bb3c2f-b5d2-46e1-848d-fe672e51b12b,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,562.3,1,WGS84,,,,,,2016-11-16T16:15Z,lake,,,PRLA.OT.20161116,PRLA.20161116,Kemmerer,11.04,95.1,988,5.6,NEON.DOC.002905vC,1.2,0,1.2,0.5,0.5,totto@neoninc.org,mzopfi@neoninc.org,ALK and ANC titrations at c0 location only.,,20211221T205743Z,RELEASE-2022
4656d278-777c-4951-9302-bf7bff0b6a11,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2016-12-19T17:53Z,lake,,,PRLA.C0.20161219,PRLA.20161219,Kemmerer,9.53,71.9,1229,0.9,NEON.DOC.002905vC,2.6,0,2.6,0.5,,totto@neoninc.org,jcramer@neoninc.org,sample taken below ice|only 1 location sampled; replicate refers to center location,,20211221T194449Z,RELEASE-2022
6d638f18-8f27-4cc0-bfcf-222786387e57,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2017-01-18T16:15Z,lake,,,PRLA.C0.20170118,PRLA.20170118,Kemmerer,0.68,5.2,1282,1.3,NEON.DOC.002905vC,2.6,0,2.6,0.5,0.5,jeldridge@neoninc.org,totto@neoninc.org,ice thickness 0.55 m.,,20211221T214851Z,RELEASE-2022
7767a0ef-4679-443a-bc59-bff3363b802d,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2017-02-13T16:15Z,lake,,,PRLA.C0.20170213,PRLA.20170213,Kemmerer,0.16,1.2,1366,1.1,NEON.DOC.002905vC,2.6,0,2.6,0.5,,jeldridge@neoninc.org,totto@neoninc.org,sampled 0.5 m below bottom of ice| ice thickness 0.6 m,,20211222T011002Z,RELEASE-2022
13e0d884-e22f-4646-993d-c96e4dda9745,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2017-03-22T14:45Z,lake,,,PRLA.C0.20170322,PRLA.20170322,Kemmerer,43.7,361.8,1066,4.9,NEON.DOC.002905vC,2.7,0,2.7,0.5,0.5,jeldridge@neoninc.org,totto@neoninc.org,ice thickness 0.5 m| sampled 0.5 m below bottom of ice| small bubbles were rising to surface through auger hole,,20211221T214336Z,RELEASE-2022
1bc75162-c3dd-45a8-8ac4-6ecd12f5fd08,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,562.4,1,WGS84,,,,,,2017-04-12T14:40Z,lake,,,PRLA.IN.20170412,PRLA.20170412,Kemmerer,17.2,149,968,6.9,NEON.DOC.002905vC,1,0,1,0.5,,jeldridge@neoninc.org,rhowell@field-ops.org,inlet location with small stream flowing in|0.9 mL formalin,,20211221T204850Z,RELEASE-2022
eb88d58b-cc84-48f1-aff1-f9ffdb08cb00,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2017-04-12T15:15Z,lake,,,PRLA.C0.20170412,PRLA.20170412,Kemmerer,16.69,145.7,965,7,NEON.DOC.002905vC,3.2,0,3.2,0.5,,jeldridge@neoninc.org,rhowell@field-ops.org,0.9 mL formalin,,20211221T204850Z,RELEASE-2022
50a01ece-a770-4248-8359-ff2fe32527f1,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,562.3,1,WGS84,,,,,,2017-04-12T15:40Z,lake,,,PRLA.OT.20170412,PRLA.20170412,Kemmerer,18.8,165.4,962,7.2,NEON.DOC.002905vC,1.2,0,1.2,0.5,,jeldridge@neoninc.org,rhowell@field-ops.org,0.9 mL formalin,,20211221T204850Z,RELEASE-2022
2525c846-fc35-4ce4-a54e-47d130def59e,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,562.4,1,WGS84,,,,,,2017-05-03T14:00Z,lake,,,PRLA.IN.20170503,PRLA.20170503,Kemmerer,11.8,112.1,944,10.2,NEON.DOC.002905vD,,,1,0.5,,jeldridge@neoninc.org,rhowell@battelleecology.org,windswept shore,,20211222T020816Z,RELEASE-2022
9c37ee69-d038-4b59-b7e1-03beb75d2531,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2017-05-03T14:20Z,lake,,,PRLA.C0.20170503,PRLA.20170503,Kemmerer,11.21,106.5,967,10.2,NEON.DOC.002905vD,,,3.2,0.5,,jeldridge@neoninc.org,rhowell@battelleecology.org,"",,20211222T020816Z,RELEASE-2022
1eceb910-a202-4c66-a986-020e8d5f2345,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,562.3,1,WGS84,,,,,,2017-05-03T14:45Z,lake,,,PRLA.OT.20170503,PRLA.20170503,Kemmerer,11.14,105.2,965,10,NEON.DOC.002905vD,,,1.2,0.5,,jeldridge@neoninc.org,rhowell@battelleecology.org,"",,20211222T020816Z,RELEASE-2022
7a8a387b-ad68-40ff-a42d-3a713f4251a8,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,562.4,1,WGS84,,,,,,2017-06-08T14:10Z,lake,,,PRLA.IN.20170608,PRLA.20170608,Kemmerer,5.39,64.1,1038,20.7,NEON.DOC.002905vD,,,1,0.5,,rhowell@battelleecology.org,jeldridge@neoninc.org,Inlet dry,,20211222T030913Z,RELEASE-2022
00023bbd-7627-41af-ba86-79df381f2ced,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2017-06-08T14:45Z,lake,,,PRLA.C0.20170608,PRLA.20170608,Kemmerer,5.47,65,1038,20.7,NEON.DOC.002905vD,,,3.2,0.5,,rhowell@battelleecology.org,jeldridge@neoninc.org,"",,20211222T030913Z,RELEASE-2022
cdb1fb9b-8938-440d-8089-13aad51ba322,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,562.3,1,WGS84,,,,,,2017-06-08T15:10Z,lake,,,PRLA.OT.20170608,PRLA.20170608,Kemmerer,6.31,75.1,1039,21,NEON.DOC.002905vD,,,1,0.5,,rhowell@battelleecology.org,jeldridge@neoninc.org,"",,20211222T030913Z,RELEASE-2022
c281b7cb-6c51-4d1b-8031-11f0a41c830f,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,562.4,1,WGS84,,,,,,2017-07-06T14:05Z,lake,,,PRLA.IN.20170706,PRLA.20170706,Kemmerer,8.65,108.2,1072,23.4,NEON.DOC.002905vD,,,1,0.5,,rhowell@battelleecology.org,jeldridge@neoninc.org,,,20211221T195142Z,RELEASE-2022
8bc2a597-fdb7-4eaf-ab4a-dbf9773605fe,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2017-07-06T15:00Z,lake,,,PRLA.C0.20170706,PRLA.20170706,Kemmerer,8.26,103.6,1074,23.5,NEON.DOC.002905vD,2,0,3,0.5,,rhowell@battelleecology.org,jeldridge@neoninc.org,,,20211221T195142Z,RELEASE-2022
1e8f7afe-14d6-4465-89f9-fb219c4a6d6f,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,562.3,1,WGS84,,,,,,2017-07-06T15:25Z,lake,,,PRLA.OT.20170706,PRLA.20170706,Kemmerer,7.58,95.6,1073,23.7,NEON.DOC.002905vD,,,1.3,0.5,,rhowell@battelleecology.org,jeldridge@neoninc.org,,,20211221T195142Z,RELEASE-2022
7227aa0d-06e3-415f-ad18-c27db8e0bc27,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,562.4,1,WGS84,,,,,,2017-08-03T14:15Z,lake,,,PRLA.IN.20170803,PRLA.20170803,Kemmerer,1.97,23.5,1122,21.3,NEON.DOC.002905vD,,,1,0.5,,jeldridge@neoninc.org,Kmorris@battelleecology.org,Only able to filter less than 200 mL with other AMC filters; could be filter problem but no indication of it while filtering,,20211222T033852Z,RELEASE-2022
a2168253-5989-4c1b-9a93-ad9f7c70baa4,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2017-08-03T14:50Z,lake,,,PRLA.C0.20170803,PRLA.20170803,Kemmerer,1.09,13.1,1127,21.3,NEON.DOC.002905vD,,,3,0.5,,jeldridge@neoninc.org,Kmorris@battelleecology.org,unsure why one AMC filter volume is much higher than the other; may be filter problem,,20211222T033852Z,RELEASE-2022
8bb9ca77-e7e0-4d2c-89e4-fa7a9fedc532,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,562.3,1,WGS84,,,,,,2017-08-03T15:09Z,lake,,,PRLA.OT.20170803,PRLA.20170803,Kemmerer,2.64,31.6,1125,21.3,NEON.DOC.002905vD,,,1,0.5,,jeldridge@neoninc.org,Kmorris@battelleecology.org,"",,20211222T033852Z,RELEASE-2022
947b6555-de7a-4445-beb7-02fe95b8a21b,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,562.4,1,WGS84,,,,,,2017-09-06T13:50Z,lake,,,PRLA.IN.20170906,PRLA.20170906,Kemmerer,6.77,73.7,1090,16.6,NEON.DOC.002905vD,,,1,0.5,,rhowell@battelleecology.org,jeldridge@neoninc.org,,,20211221T202528Z,RELEASE-2022
8aadf793-db2c-446b-850d-fbc570825a8b,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2017-09-06T14:15Z,lake,,,PRLA.C0.20170906,PRLA.20170906,Kemmerer,6.26,68.1,1109,16.9,NEON.DOC.002905vD,,,2.8,0.5,,rhowell@battelleecology.org,jeldridge@neoninc.org,,,20211221T202528Z,RELEASE-2022
122d4203-bc58-4845-b466-85ba0524f476,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,562.3,1,WGS84,,,,,,2017-09-06T14:30Z,lake,,,PRLA.OT.20170906,PRLA.20170906,Kemmerer,6.65,73.6,1110,16.7,NEON.DOC.002905vD,,,1.2,0.5,,rhowell@battelleecology.org,jeldridge@neoninc.org,,,20211221T202528Z,RELEASE-2022
eb5d2584-7369-4a96-b337-372c21f0b0ac,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,562.4,1,WGS84,,,,,,2017-10-19T14:25Z,lake,,,PRLA.IN.20171019,PRLA.20171019,Kemmerer,9.98,88.6,1143,7.1,NEON.DOC.002905vE,,,1,0.5,,rhowell@battelleecology.org,aanteau@neoninc.org,,,20211221T202756Z,RELEASE-2022
2177826f-660a-4a04-ac2f-89eada1e35c4,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2017-10-19T15:00Z,lake,,,PRLA.C0.20171019,PRLA.20171019,Kemmerer,9.77,87,1146,7.2,NEON.DOC.002905vE,,,2.7,0.5,,rhowell@battelleecology.org,aanteau@neoninc.org,,,20211221T202756Z,RELEASE-2022
b42a70d2-140d-4120-bcd4-ad54306d6c1a,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,562.3,1,WGS84,,,,,,2017-10-19T15:20Z,lake,,,PRLA.OT.20171019,PRLA.20171019,Kemmerer,10.49,93.1,1144,7.1,NEON.DOC.002905vE,,,1.2,0.5,,rhowell@battelleecology.org,aanteau@neoninc.org,,,20211221T202756Z,RELEASE-2022
ff8e1e5a-8fb2-4a18-ae94-9a419851cfcf,D09,PRLA,PRLA.AOS.reach,47.159476,-99.118832,1000,10,565,1000,WGS84,North of inlet sensor 25 m. Ice too thick to get closer.,47.15911,-99.11421,4,WGS84,2017-11-01T14:49Z,lake,,,PRLA.RE.20171101,PRLA.20171101,Kemmerer,12.74,97,1187,0.7,NEON.DOC.002905vE,,,1.3,0.5,,jeldridge@neoninc.org,tcarter@neoninc.org,Ice 1.9 cm thick,,20211221T232807Z,RELEASE-2022
79d86d39-610e-4b66-bf15-f5f537ccc5e5,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,"",,,,"",2017-11-01T15:15Z,lake,,,PRLA.C0.20171101,PRLA.20171101,Kemmerer,12.62,95.5,1193,0.7,NEON.DOC.002905vE,,,2.7,0.5,,jeldridge@neoninc.org,tcarter@neoninc.org,Open water,,20211221T232807Z,RELEASE-2022
b3887bb2-2019-4d47-ab79-494b9315a391,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,562.3,1,WGS84,"",,,,"",2017-11-01T15:37Z,lake,,,PRLA.OT.20171101,PRLA.20171101,Kemmerer,13.68,103.7,1192,0.6,NEON.DOC.002905vE,,,1.1,0.5,,jeldridge@neoninc.org,tcarter@neoninc.org,Open water and wind swept shore,,20211221T232807Z,RELEASE-2022
c2de8745-80b7-4c0c-b82d-0ce616409fb9,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2018-01-04T17:00Z,lake,,,PRLA.C0.20180104,PRLA.20180104,Kemmerer,7.85,58.8,1476,1.2,NEON.DOC.002905vE,,,2.2,0.5,,jeldridge@neoninc.org,totto@neoninc.org,,,20211222T035520Z,RELEASE-2022
98070b74-a0f1-42d1-9e17-3f246c05cc98,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2018-02-13T16:45Z,lake,,,PRLA.C0.20180213,PRLA.20180213,Kemmerer,8.01,62.7,1663,2.4,NEON.DOC.002905vE,,,2,0.5,,totto@neoninc.org,jeldridge@neoninc.org,Water with earthy smell when auger hole opened,,20211221T201637Z,RELEASE-2022
cfde273f-9280-4514-b9c0-205cd8f65426,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2018-03-13T16:05Z,lake,,,PRLA.C0.20180313,PRLA.20180313,Kemmerer,5.79,43.6,1683,1.4,NEON.DOC.002905vE,,,2.2,0.5,,totto@neoninc.org,jeldridge@neoninc.org,,,20211222T002743Z,RELEASE-2022
93605ec0-1a3f-4697-a934-5bc6dcbef551,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2018-04-17T16:03Z,lake,,,PRLA.C0.20180417,PRLA.20180417,Kemmerer,10.72,81.3,1621,1,NEON.DOC.002905vE,,,2.4,0.5,,bwaite@battelleecology.org,totto@neoninc.org,,,20211222T034749Z,RELEASE-2022
c7ad838b-59b4-4dd3-9582-4e83747ac100,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2018-05-01T16:26Z,lake,,,PRLA.C0.20180501,PRLA.20180501,Kemmerer,8.34,76.2,1132,8.3,NEON.DOC.002905vE,,,2.9,0.5,,jeldridge@neoninc.org,bwaite@battelleecology.org,,,20211221T232350Z,RELEASE-2022
26fa3653-8cfe-4610-8002-cb609b652ec7,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2018-06-05T15:40Z,lake,,,PRLA.C0.20180605,PRLA.20180605,Kemmerer,7.74,82.4,1091,18.3,NEON.DOC.002905vE,,,2.9,0.5,,jeldridge@neoninc.org,llocke@battelleecology.org,"",,20211222T001527Z,RELEASE-2022
a0af634c-ff13-431c-8927-53409b30a1d2,D09,PRLA,PRLA.AOS.buoy.c1,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2018-06-20T15:50Z,lake,,,PRLA.C1.20180620,PRLA.20180620,Kemmerer,11.08,124.1,1097,21,NEON.DOC.002905vE,1.5,0,2.8,0.5,,dfarkas@battelleecology.org,jeldridge@neoninc.org,pipette broken; microbe cell count volume measured with sterile syringe instead of pipette,,20211222T001527Z,RELEASE-2022
06e61de0-aabb-4c31-bc94-8f17a1e00485,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2018-07-05T15:20Z,lake,,,PRLA.C0.20180705,PRLA.20180705,Kemmerer,7.09,86.7,1114,22.8,NEON.DOC.002905vE,,,2.8,0.5,,bwaite@battelleecology.org,jeldridge@neoninc.org,,,20211221T223834Z,RELEASE-2022
56aee506-455f-4565-b68b-9379e1f08ad5,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2018-08-07T16:16Z,lake,,,PRLA.C0.20180807,PRLA.20180807,Kemmerer,5.13,62.5,1145,22.1,NEON.DOC.002905vE,,,2.6,0.5,,llocke@battelleecology.org,dfarkas@battelleecology.org,,,20211222T005432Z,RELEASE-2022
689bd05a-3fb5-47d4-85af-8e18b6358183,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2018-09-04T15:50Z,lake,,,PRLA.C0.20180904,PRLA.20180904,Kemmerer,7.62,87.8,1180,19.2,NEON.DOC.002905vE,,,2.6,0.5,,bwaite@battelleecology.org,jeldridge@battelleecology.org,,,20211222T021142Z,RELEASE-2022
895f63c3-0ecb-4d6b-a347-006aabfb78e7,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2018-10-16T16:03Z,lake,,,PRLA.C0.20181016,PRLA.20181016,Kemmerer,12.12,94.1,1242,1.8,NEON.DOC.002905vE,,,2.7,0.5,,bwaite@battelleecology.org,totto@neoninc.org,,,20211222T024753Z,RELEASE-2022
ec695f7c-8518-403f-8f74-7bd2fda535f4,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2018-10-30T16:07Z,lake,,,PRLA.C0.20181030,PRLA.20181030,Kemmerer,10.14,87.4,1234,5.9,NEON.DOC.002905vE,,,2.5,0.5,,jeldridge@battelleecology.org,tcarter@battelleecology.org,,,20211222T024753Z,RELEASE-2022
a6e53537-f978-45e0-ae5b-3b3e38c06b0e,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2018-12-04T16:42Z,lake,,,PRLA.C0.20181204,PRLA.20181204,Kemmerer,4.91,37.6,1419,1.5,NEON.DOC.002905vE,,,2.2,0.5,,jeldridge@battelleecology.org,totto@neoninc.org,,,20211221T202653Z,RELEASE-2022
f366e31e-e50b-48ae-abc9-a242f1305977,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2019-01-10T17:10Z,lake,,,PRLA.C0.20190110,PRLA.20190110,Kemmerer,0.09,0.6,1589,1.8,NEON.DOC.002905vE,,,2.2,0.5,,totto@neoninc.org,jeldridge@battelleecology.org,Water has strong sulfur smell,,20211221T221500Z,RELEASE-2022
1f5c0408-fd4b-4899-b80c-fbe50de0575a,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2019-02-11T17:55Z,lake,,,PRLA.C0.20190211,PRLA.20190211,Kemmerer,1.25,9.5,1868,1.3,NEON.DOC.002905vE,,,1.9,0.5,,jeldridge@battelleecology.org,totto@neoninc.org,Strong sulfur smell from water,,20211222T025456Z,RELEASE-2022
22fbda87-8de7-4bea-907f-d9456e4f27db,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2019-03-26T16:10Z,lake,,,PRLA.C0.20190326,PRLA.20190326,Kemmerer,0.12,0.9,2058,1.1,NEON.DOC.002905vE,,,1.8,0.5,,0000-0002-4670-7736,0000-0001-8766-9222,,,20211222T021245Z,RELEASE-2022
36b86787-990f-4eac-94d9-0be9c2db5c8d,D09,PRLA,PRLA.AOS.buoy.c1,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2019-04-23T16:00Z,lake,,,PRLA.C1.20190423,PRLA.20190423,Kemmerer,6.88,61.1,836,7.4,NEON.DOC.002905vE,1.5,0,2.9,0.5,,0000-0002-4670-7736,0000-0002-1892-7221,,,20211221T234249Z,RELEASE-2022
b5f48043-111d-4580-9e57-94b349bed50c,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2019-05-07T16:10Z,lake,,,PRLA.C0.20190507,PRLA.20190507,Kemmerer,22.75,207.6,982,8.7,NEON.DOC.002905vF,,,2.9,0.5,,0000-0002-4670-7736,0000-0002-4670-7736,,,20211221T232908Z,RELEASE-2022
e42d265d-b8e5-4250-ae2b-b54f4a53f1d6,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2019-06-04T15:25Z,lake,,,PRLA.C0.20190604,PRLA.20190604,Kemmerer,8.41,99,997,19.4,NEON.DOC.002905vF,,,2.8,0.5,,0000-0002-7105-1986,0000-0002-1892-7221,,,20211222T003628Z,RELEASE-2022
66bd5138-eaed-4612-9861-15cb5f818e1a,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2019-07-01T14:53Z,lake,,,PRLA.C0.20190701,PRLA.20190701,Kemmerer,0.83,10.3,1075,22.6,NEON.DOC.002905vF,,,2.8,0.5,,0000-0002-9635-4684,0000-0002-1892-7221,,,20211222T024921Z,RELEASE-2022
714bfbc2-7e51-4ba8-8ca8-e3427e204e6b,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2019-08-06T15:55Z,lake,,,PRLA.C0.20190806,PRLA.20190806,Kemmerer,4.91,63,1077,24.1,NEON.DOC.002905vF,,,2.9,0.5,,0000-0002-9635-4684,0000-0002-1892-7221,,,20211222T024557Z,RELEASE-2022
21bca984-68cd-4bea-9c86-71c551407662,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2019-09-04T16:00Z,lake,,,PRLA.C0.20190904,PRLA.20190904,Kemmerer,6.38,69.9,1084,17.1,NEON.DOC.002905vF,,,3,0.5,,0000-0002-9635-4684,0000-0002-1892-7221,,,20211221T210100Z,RELEASE-2022
c23fa8e5-072a-4018-8cc6-dc2bac9ef891,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2019-10-16T17:05Z,lake,,,PRLA.C0.20191016,PRLA.20191016,Kemmerer,15.2,116.8,968,2,NEON.DOC.002905vF,,,3.2,0.5,,0000-0002-9635-4684,0000-0001-5939-3206,,,20211221T220548Z,RELEASE-2022
95c809de-5797-42e7-a85d-59406cf84dc0,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2019-11-05T15:00Z,lake,location frozen,,PRLA.C0.20191105,PRLA.20191105,Kemmerer,,,,,NEON.DOC.002905vG,,,,,,0000-0002-1892-7221,0000-0001-8766-9222,Ice not thick enough for safe sampling,,20211222T022406Z,RELEASE-2022
5fd9abf3-1f0c-434b-851f-408d4dacaca4,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2019-12-04T17:40Z,lake,,,PRLA.C0.20191204,PRLA.20191204,Kemmerer,9.09,74.3,1050,3.6,NEON.DOC.002905vF,,,3.4,0.5,,0000-0001-8766-9222,0000-0001-5939-3206,,,20211222T004816Z,RELEASE-2022
82979435-eee5-4ca0-9289-bb541ba6a7b3,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2020-01-09T15:12Z,lake,,,PRLA.C0.20200109,PRLA.20200109,Kemmerer,6.22,49.8,1152,2.5,NEON.DOC.002905vF,,,3.1,0.5,,0000-0002-6068-4956,0000-0002-1892-7221,,,20211222T040700Z,PROVISIONAL
017402e5-3f3f-4af3-9a03-599fe711468f,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2020-02-11T15:50Z,lake,,Y,PRLA.C0.20200211,PRLA.20200211,Kemmerer,3.55,28,1211,2.6,NEON.DOC.002905vG,,,3.1,0.5,,0000-0002-1892-7221,0000-0002-6068-4956,,,20211221T222158Z,PROVISIONAL
be7267ba-dbce-41af-a435-0cd7cc387be6,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2020-03-10T16:15Z,lake,,Y,PRLA.C0.20200310,PRLA.20200310,Kemmerer,4.54,37,1220,4,NEON.DOC.002905vG,,,3,0.5,,0000-0002-1892-7221,0000-0001-8766-9222,,,20211221T221328Z,PROVISIONAL
a1e2a718-b891-4de7-8cc8-1af58626aac4,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2020-04-07T13:20Z,lake,logistical,,PRLA.C0.20200407,PRLA.20200407,,,,,,NEON.DOC.002905vG,,,,,,0000-0002-1892-7221,,COVID19,,20211222T005031Z,PROVISIONAL
b56c9a06-249f-448f-ae7d-fe5408a979dc,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2020-05-05T13:30Z,lake,logistical,,PRLA.C0.20200505,PRLA.20200505,,,,,,NEON.DOC.002905vG,,,,,,0000-0002-1892-7221,,COVID19,,20211221T224548Z,PROVISIONAL
3bb97ec6-62b3-46a0-8741-1a90f0cf7cda,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2020-06-09T15:35Z,lake,,Y,PRLA.C0.20200609,PRLA.20200609,Kemmerer,7.5,88.6,1026,20.1,NEON.DOC.002905vG,,,3.1,0.5,,0000-0003-4092-4649,0000-0002-1892-7221,,,20211221T222723Z,PROVISIONAL
9e0c93b3-5b69-4df9-a7f0-dda11809f3a7,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,561,10,WGS84,,,,,,2020-06-30T15:22Z,lake,,Y,PRLA.C0.20200630,PRLA.20200630,Kemmerer,7.31,95.1,1075,24.5,NEON.DOC.002905vG,,,3.2,0.5,,0000-0002-1892-7221,0000-0001-8766-9222,,,20211221T222723Z,PROVISIONAL
