uid,domainID,siteID,namedLocation,collectDate,titrationDate,parentSampleID,domainSampleID,domainSampleCode,titrationLocation,sampleType,initialSamplepH,initialSampleTemp,normality,sampleVolume,methodType,remarks,measuredBy,alkMeqPerL,alkMgPerL,ancMeqPerL,ancMgPerL,dataQF,publicationDate,release
2919d1c3-49b7-41c5-879d-3c8805f84e56,D18,TOOK,TOOK.AOS.littoral1,2017-07-04T19:48Z,2017-07-05T20:09Z,TOOK.IN.20170704,TOOK.IN.20170704.ANC,,support facility,ANC,7.8,23.3,0.16,50,Gran,,ahuff@battelleecology.org,,,0.95,47.4,,20211222T010002Z,RELEASE-2022
8819afd7-64c9-4051-8cdb-28702ed8ce64,D18,TOOK,TOOK.AOS.buoy.c1,2017-07-05T01:22Z,2017-07-05T21:49Z,TOOK.C1.20170704,TOOK.C1.20170704.ANC,,support facility,ANC,7.78,23.5,0.16,50,Gran,,ahuff@battelleecology.org,,,0.83,41.4,,20211222T010002Z,RELEASE-2022
3d68f164-e3be-4901-bbce-96bc0117b6e0,D18,TOOK,TOOK.AOS.buoy.c1,2017-07-05T01:22Z,2017-07-05T21:26Z,TOOK.C1.20170704,TOOK.C1.20170704.ALK,,support facility,ALK,7.78,23.4,0.16,50,Gran,,ahuff@battelleecology.org,0.83,41.4,,,,20211222T010002Z,RELEASE-2022
aad92e6a-d247-4cb7-8cfc-0084ee5d6cf2,D18,TOOK,TOOK.AOS.buoy.c2,2017-07-05T02:04Z,2017-07-05T22:46Z,TOOK.C2.20170704,TOOK.C2.20170704.ANC,,support facility,ANC,7.68,22.8,0.16,50,Gran,,hmasters@battelleecology.org,,,0.86,43,,20211222T010002Z,RELEASE-2022
0aa4d4c2-85f8-4e92-8fd1-3adfd6480850,D18,TOOK,TOOK.AOS.buoy.c2,2017-07-05T02:04Z,2017-07-06T00:50Z,TOOK.C2.20170704,TOOK.C2.20170704.ALK,,support facility,ALK,7.49,22.9,0.16,50,Gran,,ahuff@battelleecology.org,0.85,42.5,,,,20211222T010002Z,RELEASE-2022
1105e386-0467-453b-aed6-e612935e11ab,D18,TOOK,TOOK.AOS.littoral2,2017-07-05T05:33Z,2017-07-06T00:30Z,TOOK.OT.20170704,TOOK.OT.20170704.ANC,,support facility,ANC,7.74,23.1,0.16,50,Gran,,ahuff@battelleecology.org,,,0.84,42,,20211222T010002Z,RELEASE-2022
295e7404-61f1-40a5-9e2b-69c6d9c07612,D18,TOOK,TOOK.AOS.littoral2,2017-07-05T05:33Z,2017-07-05T23:38Z,TOOK.OT.20170704,TOOK.OT.20170704.ALK,,support facility,ALK,7.74,23,0.16,50,Gran,,hmasters@battelleecology.org,0.84,42.2,,,,20211222T010002Z,RELEASE-2022
79b75ffe-b52b-4047-abcc-cb7dc4960492,D18,TOOK,TOOK.AOS.buoy.c1,2017-08-01T17:44Z,2017-08-01T19:22Z,TOOK.C1.20170801,TOOK.C1.20170801.ALK,,support facility,ALK,7.77,18.1,0.16,50,Gran,,hmasters@battelleecology.org,0.86,43.2,,,,20211222T042338Z,RELEASE-2022
c7d17f73-1751-4d38-b365-f5166e32eb43,D18,TOOK,TOOK.AOS.buoy.c1,2017-08-01T17:44Z,2017-08-01T20:03Z,TOOK.C1.20170801,TOOK.C1.20170801.ANC,,support facility,ANC,7.56,18.8,0.16,50,Gran,,hmasters@battelleecology.org,,,0.85,42.3,,20211222T042338Z,RELEASE-2022
dd5169e9-59d5-417f-b993-b8e22308e253,D18,TOOK,TOOK.AOS.buoy.c2,2017-08-01T18:46Z,2017-08-01T21:23Z,TOOK.C2.20170801,TOOK.C2.20170801.ANC,,support facility,ANC,7.65,18.8,0.16,50,Gran,,ahuff@battelleecology.org,,,0.84,41.9,,20211222T042338Z,RELEASE-2022
2a1b150f-d181-4976-b950-7812f5ffe5f6,D18,TOOK,TOOK.AOS.buoy.c2,2017-08-01T18:46Z,2017-08-01T20:59Z,TOOK.C2.20170801,TOOK.C2.20170801.ALK,,support facility,ALK,7.75,18,0.16,50,Gran,,ahuff@battelleecology.org,0.84,42.2,,,,20211222T042338Z,RELEASE-2022
6544520a-e79f-4a41-bcad-0808c74ad7b0,D18,TOOK,TOOK.AOS.littoral2,2017-08-01T18:59Z,2017-08-02T22:12Z,TOOK.OT.20170801,TOOK.OT.20170801.ANC,,support facility,ANC,7.84,19.4,0.16,50,Gran,,ahuff@battelleecology.org,,,0.83,41.4,,20211222T042338Z,RELEASE-2022
e1c3b8b1-cba9-409a-a6b0-b6f2b86e5ec0,D18,TOOK,TOOK.AOS.littoral2,2017-08-01T18:59Z,2017-08-02T21:50Z,TOOK.OT.20170801,TOOK.OT.20170801.ALK,,support facility,ALK,7.83,18.2,0.16,50,Gran,,ahuff@battelleecology.org,0.84,42,,,,20211222T042338Z,RELEASE-2022
645b24cf-36fd-4c87-8d60-225c1616dafa,D18,TOOK,TOOK.AOS.littoral1,2017-08-01T21:45Z,2017-08-02T23:07Z,TOOK.IN.20170801,TOOK.IN.20170801.ANC,,support facility,ANC,7.83,19.4,0.16,50,Gran,,ahuff@battelleecology.org,,,0.79,39.5,,20211222T042338Z,RELEASE-2022
eb981ca6-db6b-4fa9-9ad6-19642bd0a36f,D18,TOOK,TOOK.AOS.littoral1,2017-08-01T21:45Z,2017-08-02T22:41Z,TOOK.IN.20170801,TOOK.IN.20170801.ALK,,support facility,ALK,7.78,18.7,0.16,50,Gran,,ahuff@battelleecology.org,0.79,39.4,,,,20211222T042338Z,RELEASE-2022
67e45b38-ff80-4323-bce5-08361d3def2f,D18,TOOK,TOOK.AOS.buoy.c0,2017-09-06T00:00Z,2017-09-06T21:51Z,TOOK.C0.20170905,TOOK.C0.20170905.ALK,,support facility,ALK,7.83,23.3,0.16,50,Gran,,ahuff@battelleecology.org,0.88,44.1,,,,20211222T041304Z,RELEASE-2022
14a0d058-c1c9-4a99-8f71-3d14dcaeb4f1,D18,TOOK,TOOK.AOS.buoy.c0,2017-09-06T00:00Z,2017-09-06T21:19Z,TOOK.C0.20170905,TOOK.C0.20170905.ANC,,support facility,ANC,7.91,23.2,0.16,50,Gran,,ahuff@battelleecology.org,,,0.87,43.6,,20211222T041304Z,RELEASE-2022
52afbd3d-ff6f-4b67-9a9d-84b5f0f02eac,D18,TOOK,TOOK.AOS.littoral2,2017-09-06T00:11Z,2017-09-06T22:46Z,TOOK.OT.20170905,TOOK.OT.20170905.ANC,,support facility,ANC,7.78,24.2,0.16,50,Gran,,ahuff@battelleecology.org,,,0.91,45.5,,20211222T041304Z,RELEASE-2022
a0810bf0-ceb0-4004-8727-46c3cb10952d,D18,TOOK,TOOK.AOS.littoral2,2017-09-06T00:11Z,2017-09-06T22:23Z,TOOK.OT.20170905,TOOK.OT.20170905.ALK,,support facility,ALK,7.74,23.7,0.16,50,Gran,,ahuff@battelleecology.org,0.9,45.1,,,,20211222T041304Z,RELEASE-2022
6ac298be-ae1a-44dd-9e4a-3362dca12065,D18,TOOK,TOOK.AOS.littoral1,2017-09-06T07:45Z,2017-09-06T19:54Z,TOOK.IN.20170905,TOOK.IN.20170905.ANC,,support facility,ANC,7.62,22.9,0.16,50,Gran,,ahuff@battelleecology.org,,,0.83,41.5,,20211222T041304Z,RELEASE-2022
2296714a-8086-45a0-8d52-4be09edf6572,D18,TOOK,TOOK.AOS.littoral1,2017-09-06T07:45Z,2017-09-06T19:26Z,TOOK.IN.20170905,TOOK.IN.20170905.ALK,,support facility,ALK,7.52,21.3,0.16,50,Gran,,ahuff@battelleecology.org,0.83,41.4,,,,20211222T041304Z,RELEASE-2022
9463399b-723e-4cdb-a127-83c06abe5326,D18,TOOK,TOOK.AOS.buoy.c0,2017-11-07T19:30Z,2017-11-08T01:48Z,TOOK.C0.20171107,TOOK.C0.20171107.ANC,,support facility,ANC,7.84,14.3,0.16,50,Gran,,jcelmer@battelleecology.org,,,0.95,47.5,,20211221T210153Z,RELEASE-2022
7bf3580c-9047-40d5-8159-3d0e5dcd445f,D18,TOOK,TOOK.AOS.buoy.c0,2017-11-07T19:30Z,2017-11-08T01:08Z,TOOK.C0.20171107,TOOK.C0.20171107.ALK,,support facility,ALK,7.88,13.9,0.16,50,Gran,,jcelmer@battelleeccology.org,0.97,48.8,,,,20211221T210153Z,RELEASE-2022
d31ff372-8edc-4b3c-8884-4742293db13d,D18,TOOK,TOOK.AOS.buoy.c0,2017-12-05T20:00Z,2017-12-06T00:40Z,TOOK.C0.20171205,TOOK.C0.20171205.ANC,,support facility,ANC,7.52,12.4,0.16,50,Gran,,jcelmer,,,0.96,48.1,,20211221T203354Z,RELEASE-2022
056ce5a8-ff04-488e-ae82-0916abbfaae8,D18,TOOK,TOOK.AOS.buoy.c0,2017-12-05T20:00Z,2017-12-06T00:00Z,TOOK.C0.20171205,TOOK.C0.20171205.ALK,,support facility,ALK,7.62,10.8,0.16,50,Gran,,jcelmer,0.99,49.5,,,,20211221T203354Z,RELEASE-2022
1c43abbf-e815-4210-97f2-06f39e357d81,D18,TOOK,TOOK.AOS.buoy.c0,2018-01-09T20:01Z,2018-01-09T22:10Z,TOOK.C0.20180109,TOOK.C0.20180109.ANC,,other,ANC,7.7,15.8,0.16,50,Gran,,Jmonroe@battelleecology.org,,,1.03,51.4,,20211221T225606Z,RELEASE-2022
f0c79465-aa96-4f48-b9a1-323bcd49d7a2,D18,TOOK,TOOK.AOS.buoy.c0,2018-01-09T20:01Z,2018-01-09T23:10Z,TOOK.C0.20180109,TOOK.C0.20180109.ALK,,other,ALK,7.64,15.5,0.16,50,Gran,,Jmonroe@battelleecology.org,1.05,52.3,,,,20211221T225606Z,RELEASE-2022
7cb329a7-3eb6-4d76-abbb-21234780a322,D18,TOOK,TOOK.AOS.buoy.c0,2018-02-13T19:20Z,2018-02-13T22:45Z,TOOK.C0.20180213,TOOK.C0.20180213.ANC,,other,ANC,7.82,15.7,0.16,50,Gran,,Jmonroe@battelleecology.org,,,1.06,53.3,,20211222T013404Z,RELEASE-2022
7df8746e-9b70-4fc0-951a-a1dac876be36,D18,TOOK,TOOK.AOS.buoy.c0,2018-02-13T19:20Z,2018-02-13T22:00Z,TOOK.C0.20180213,TOOK.C0.20180213.ALK,,other,ALK,7.51,15.1,0.16,50,Gran,,Jmonroe@battelleecology.org,1.04,51.9,,,,20211222T013404Z,RELEASE-2022
5cb272ee-1e90-4ee1-8cae-8cfe346881a1,D18,TOOK,TOOK.AOS.buoy.c0,2018-03-06T19:30Z,2018-03-07T00:00Z,TOOK.C0.20180306,TOOK.C0.20180306.ANC,,other,ANC,7.7,15.6,0.16,100,Gran,Mistakenly used 100mL of sample instead of 50mL,Jmonroe@battelleecology.org,,,1.07,53.7,,20211221T221645Z,RELEASE-2022
5a099128-88cc-4f0f-8574-dcf459c08478,D18,TOOK,TOOK.AOS.buoy.c0,2018-03-06T19:30Z,2018-03-07T01:00Z,TOOK.C0.20180306,TOOK.C0.20180306.ALK,,other,ALK,7.56,16.2,0.16,50,Gran,"",Jmonroe@battelleecology.org,1.08,54,,,,20211221T221645Z,RELEASE-2022
a7e36c15-06c4-4ff0-ac6c-440002c2a6d9,D18,TOOK,TOOK.AOS.buoy.c0,2018-04-03T18:12Z,2018-04-03T20:15Z,TOOK.C0.20180403,TOOK.C0.20180403.ANC,,support facility,ANC,7.51,15.4,0.16,50,Gran,,Jmonroe@battelleecology.org,,,1.04,52.1,,20211222T001656Z,RELEASE-2022
0374fc67-4cce-4f7c-a65c-38efb786d96f,D18,TOOK,TOOK.AOS.buoy.c0,2018-04-03T18:12Z,2018-04-03T19:30Z,TOOK.C0.20180403,TOOK.C0.20180403.ALK,,support facility,ALK,7.54,15.6,0.16,50,Gran,,Jmonroe@battelleecology.org,1.05,52.6,,,,20211222T001656Z,RELEASE-2022
c81356ec-8d5f-4ce1-915c-199508a84ee3,D18,TOOK,TOOK.AOS.buoy.c0,2018-05-01T22:04Z,2018-05-02T03:40Z,TOOK.C0.20180501,TOOK.C0.20180501.ALK,,support facility,ALK,7.73,18.4,0.16,50,Gran,,tsurgener@battelleecology.org,0.91,45.5,,,,20211222T000254Z,RELEASE-2022
63aa56bb-c5da-4a48-9382-747ddafdb4df,D18,TOOK,TOOK.AOS.buoy.c0,2018-05-01T22:04Z,2018-05-02T04:40Z,TOOK.C0.20180501,TOOK.C0.20180501.ANC,,support facility,ANC,7.51,18.3,0.16,50,Gran,,tsurgener@battelleecology.org,,,1.04,51.8,,20211222T000254Z,RELEASE-2022
3fcff6e0-0a60-4471-8b38-172a4320e9c6,D18,TOOK,TOOK.AOS.buoy.c0,2018-06-05T19:20Z,2018-06-06T19:30Z,TOOK.C0.20180605,TOOK.C0.20180605.ALK,,support facility,ALK,6.41,21.2,0.16,50,Gran,,TS/KLB,0.02,1.04,,,,20211222T040412Z,RELEASE-2022
e4098acd-873e-43b3-b3b6-618f87548658,D18,TOOK,TOOK.AOS.buoy.c0,2018-06-05T19:20Z,2018-06-06T21:09Z,TOOK.C0.20180605,TOOK.C0.20180605.ANC,,support facility,ANC,6.07,19.9,0.16,50,Gran,,TS/KLB,,,0.03,1.54,,20211222T040412Z,RELEASE-2022
ead2f6dc-7046-4a24-9208-3fd7d655eb85,D18,TOOK,TOOK.AOS.littoral2,2018-06-05T22:22Z,2018-06-06T10:35Z,TOOK.OT.20180605,TOOK.OT.20180605.ANC,,support facility,ANC,7.25,18.8,0.16,50,Gran,,TS/KLB,,,0.35,17.8,,20211222T040412Z,RELEASE-2022
b6916d5b-b095-4688-8d78-c78be3729c6a,D18,TOOK,TOOK.AOS.littoral2,2018-06-05T22:22Z,2018-06-06T10:35Z,TOOK.OT.20180605,TOOK.OT.20180605.ALK,,support facility,ALK,7.33,19.4,0.16,50,Gran,,TS/KLB,0.43,21.5,,,,20211222T040412Z,RELEASE-2022
bd1d50e3-6161-4e0f-b693-9edcb4458c8e,D18,TOOK,TOOK.AOS.littoral1,2018-06-05T22:59Z,2016-06-07T00:00Z,TOOK.IN.20180605,TOOK.IN.20180605.ANC,,support facility,ANC,7.29,17.9,0.16,50,Gran,,"TS, KLB",,,0.32,15.8,,20211222T040412Z,RELEASE-2022
6834d49d-f9cc-433e-9cdd-1a149817c14e,D18,TOOK,TOOK.AOS.littoral1,2018-06-05T22:59Z,2016-06-06T23:38Z,TOOK.IN.20180605,TOOK.IN.20180605.ALK,,support facility,ALK,7.49,18.1,0.16,50,Gran,,"TS, KLB",0.32,15.9,,,,20211222T040412Z,RELEASE-2022
236b128e-dd6d-4f95-b81d-23ea61e5bada,D18,TOOK,TOOK.AOS.buoy.c1,2018-07-03T18:06Z,2018-07-03T21:21Z,TOOK.C1.20180703,TOOK.C1.20180703.ALK,,support facility,ALK,7.54,17.1,0.16,60,Gran,,TS,0.69,34.5,,,,20211222T034603Z,RELEASE-2022
35275b69-ea7d-46ce-b633-0ba4e4d4d521,D18,TOOK,TOOK.AOS.buoy.c1,2018-07-03T18:06Z,2018-07-04T01:55Z,TOOK.C1.20180703,TOOK.C1.20180703.ANC,,support facility,ANC,7.54,19.8,0.16,50,Gran,,TS,,,0.77,38.4,,20211222T034603Z,RELEASE-2022
832f2922-dcc0-431d-95e4-8a59666f67d5,D18,TOOK,TOOK.AOS.buoy.c2,2018-07-03T18:40Z,2018-07-04T01:33Z,TOOK.C2.20180703,TOOK.C2.20180703.ANC,,support facility,ANC,7.24,20.4,0.16,60,Gran,,TS,,,0.72,35.9,,20211222T034603Z,RELEASE-2022
7cc053a0-8bc3-44e0-9b71-ea4bd56bdf84,D18,TOOK,TOOK.AOS.buoy.c2,2018-07-03T18:40Z,2018-07-03T22:55Z,TOOK.C2.20180703,TOOK.C2.20180703.ALK,,support facility,ALK,7.34,17.3,0.16,60,Gran,,TS,0.77,38.4,,,,20211222T034603Z,RELEASE-2022
0971ccf4-ef79-4846-baeb-b100d1ce61f4,D18,TOOK,TOOK.AOS.littoral2,2018-07-03T19:22Z,2018-07-04T00:01Z,TOOK.OT.20180703,TOOK.OT.20180703.ANC,,support facility,ANC,7.42,18,0.16,60,Gran,,TS,,,0.71,35.4,,20211222T034603Z,RELEASE-2022
a165695e-5322-4e84-9232-c75e961ab2ac,D18,TOOK,TOOK.AOS.littoral2,2018-07-03T19:22Z,2018-07-04T00:01Z,TOOK.OT.20180703,TOOK.OT.20180703.ALK,,support facility,ALK,7.67,18.4,0.16,60,Gran,,TS,0.73,36.8,,,,20211222T034603Z,RELEASE-2022
c9174ec3-5a93-44fe-94ce-42fea073ac3d,D18,TOOK,TOOK.AOS.littoral1,2018-07-03T19:51Z,2018-07-04T17:30Z,TOOK.IN.20180703,TOOK.IN.20180703.ALK,,support facility,ALK,7.41,17,0.16,50,Gran,,"TS, KLB",0.66,33.1,,,,20211222T034603Z,RELEASE-2022
3f646cfe-7503-4449-8cdc-2fd044bc6395,D18,TOOK,TOOK.AOS.littoral1,2018-07-03T19:51Z,2018-07-04T01:01Z,TOOK.IN.20180703,TOOK.IN.20180703.ANC,,support facility,ANC,7.48,18.6,0.16,60,Gran,,TS,,,0.69,34.3,,20211222T034603Z,RELEASE-2022
1da31ab7-ffaf-4606-b695-b49dc0d57d0a,D18,TOOK,TOOK.AOS.littoral1,2018-08-07T17:55Z,2018-08-07T18:45Z,TOOK.IN.20180807,TOOK.IN.20180807.ANC,,support facility,ANC,7.33,21,0.16,50,Gran,,TS,,,0.8,40,,20211222T035727Z,RELEASE-2022
e30f2233-0892-465c-a762-7de9847ca420,D18,TOOK,TOOK.AOS.littoral1,2018-08-07T17:55Z,2018-08-07T18:10Z,TOOK.IN.20180807,TOOK.IN.20180807.ALK,,support facility,ALK,7.35,17.4,0.16,50,Gran,,TS,0.78,38.9,,,,20211222T035727Z,RELEASE-2022
aebef6fb-3856-497d-91c9-666f3a48adc4,D18,TOOK,TOOK.AOS.littoral2,2018-08-07T18:20Z,2018-08-07T17:30Z,TOOK.OT.20180807,TOOK.OT.20180807.ANC,,support facility,ANC,7.6,20.5,0.16,50,Gran,,TS,,,0.82,41,,20211222T035727Z,RELEASE-2022
01c27a8d-422f-44ce-a064-5c749d17bf21,D18,TOOK,TOOK.AOS.littoral2,2018-08-07T18:20Z,2018-08-07T16:53Z,TOOK.OT.20180807,TOOK.OT.20180807.ALK,,support facility,ALK,7.49,21.3,0.16,50,Gran,,TS,0.79,39.4,,,,20211222T035727Z,RELEASE-2022
3db2a8db-6ba9-4213-ae44-3138feaf0e7f,D18,TOOK,TOOK.AOS.buoy.c1,2018-08-07T18:34Z,2018-08-07T19:28Z,TOOK.C1.20180807,TOOK.C1.20180807.ALK,,support facility,ALK,7.43,18.3,0.16,50,Gran,,TS,0.83,41.6,,,,20211222T035727Z,RELEASE-2022
58a4a165-dd0f-4296-9c0c-f905fb4b42de,D18,TOOK,TOOK.AOS.buoy.c1,2018-08-07T18:34Z,2018-08-07T20:45Z,TOOK.C1.20180807,TOOK.C1.20180807.ANC,,support facility,ANC,7.46,23,0.16,50,Gran,,TS,,,0.83,41.8,,20211222T035727Z,RELEASE-2022
e1d8869e-a9ba-4a48-9917-7cecd9431f01,D18,TOOK,TOOK.AOS.buoy.c2,2018-08-07T18:42Z,2018-08-07T21:04Z,TOOK.C2.20180807,TOOK.C2.20180807.ALK,,support facility,ALK,7.18,16.9,0.16,50,Gran,,"TS, KLB",0.81,40.4,,,,20211222T035727Z,RELEASE-2022
ab159d59-d92b-474f-a519-08f7774843a7,D18,TOOK,TOOK.AOS.buoy.c2,2018-08-07T18:42Z,2018-08-07T21:28Z,TOOK.C2.20180807,TOOK.C2.20180807.ANC,,support facility,ANC,7.27,19.8,0.16,50,Gran,,"TS, KLB",,,0.79,39.7,,20211222T035727Z,RELEASE-2022
0d14fa02-e299-4ff4-b3b4-41496443906d,D18,TOOK,TOOK.AOS.buoy.c0,2018-09-04T18:58Z,2018-09-05T17:36Z,TOOK.C0.20180904,TOOK.C0.20180904.ANC,,support facility,ANC,7.45,18.9,0.16,50,Gran,,TS/KLB,,,0.82,40.8,,20211221T194316Z,RELEASE-2022
8c5fbe00-a17e-4487-99d0-8b43c91a9ce7,D18,TOOK,TOOK.AOS.buoy.c0,2018-09-04T18:58Z,2018-09-05T17:08Z,TOOK.C0.20180904,TOOK.C0.20180904.ALK,,support facility,ALK,7.66,17,0.16,50,Gran,,TS/KLB,0.79,39.6,,,,20211221T194316Z,RELEASE-2022
6b5042df-f8b2-48e7-ba04-b304c14a870f,D18,TOOK,TOOK.AOS.littoral2,2018-09-04T19:03Z,2018-09-05T17:56Z,TOOK.OT.20180904,TOOK.OT.20180904.ALK,,support facility,ALK,7.6,18.7,0.16,50,Gran,,TS/KLB,0.79,39.6,,,,20211221T194316Z,RELEASE-2022
d7d2d141-23b7-48a0-9dcf-54afa7e4c060,D18,TOOK,TOOK.AOS.littoral2,2018-09-04T19:03Z,2018-09-05T18:17Z,TOOK.OT.20180904,TOOK.OT.20180904.ANC,,support facility,ANC,7.62,20.1,0.16,50,Gran,,TS/KLB,,,0.81,40.6,,20211221T194316Z,RELEASE-2022
65f6d565-0ee2-4c04-9914-ce028bb6f6c4,D18,TOOK,TOOK.AOS.littoral1,2018-09-04T19:29Z,2018-09-05T18:57Z,TOOK.IN.20180904,TOOK.IN.20180904.ALK,,support facility,ALK,7.44,17.5,0.16,50,Gran,,TS/KLB,0.56,28.2,,,,20211221T194316Z,RELEASE-2022
dd1c79ad-5145-4b30-b64e-362df95838ab,D18,TOOK,TOOK.AOS.littoral1,2018-09-04T19:29Z,2018-09-05T19:16Z,TOOK.IN.20180904,TOOK.IN.20180904.ANC,,support facility,ANC,7.28,16.9,0.16,50,Gran,,TS/KLB,,,0.57,28.7,,20211221T194316Z,RELEASE-2022
fb20f868-ad6c-485f-9793-b2ab2735621e,D18,TOOK,TOOK.AOS.littoral1,2018-10-02T17:48Z,2018-10-03T05:55Z,TOOK.IN.20181002,TOOK.IN.20181002.ALK,,other,ALK,7.6,16.3,0.16,50,Gran,,Jmonroe,0.96,48,,,,20211222T000228Z,RELEASE-2022
0c745716-37b3-424a-9cf7-281af614f89e,D18,TOOK,TOOK.AOS.littoral1,2018-10-02T17:48Z,2018-10-03T06:20Z,TOOK.IN.20181002,TOOK.IN.20181002.ANC,,other,ANC,7.46,15,0.16,50,Gran,,Jmonroe,,,0.97,48.4,,20211222T000228Z,RELEASE-2022
15ce1c71-f755-4c4c-9c76-f92b1509ee8b,D18,TOOK,TOOK.AOS.littoral2,2018-10-02T18:14Z,2018-10-03T16:42Z,TOOK.OT.20181002,TOOK.OT.20181002.ANC,,other,ANC,7.59,15.6,0.16,50,Gran,,Jmonroe,,,0.77,38.4,,20211222T000228Z,RELEASE-2022
cc8ef906-a4d9-4d3e-8300-5b41e4160050,D18,TOOK,TOOK.AOS.littoral2,2018-10-02T18:14Z,2018-10-03T17:12Z,TOOK.OT.20181002,TOOK.OT.20181002.ALK,,other,ALK,7.5,15.2,0.16,50,Gran,,Jmonroe,0.8,40,,,,20211222T000228Z,RELEASE-2022
9e533fe7-5709-4ffc-bcdc-1728076dece2,D18,TOOK,TOOK.AOS.buoy.c0,2018-10-02T20:23Z,2018-10-03T17:40Z,TOOK.C0.20181002,TOOK.C0.20181002.ANC,,other,ANC,7.59,15.2,0.16,50,Gran,,Jmonroe,,,0.75,37.4,,20211222T000228Z,RELEASE-2022
14a49ebf-81cd-4bb8-8ac6-fee8579f789a,D18,TOOK,TOOK.AOS.buoy.c0,2018-10-02T20:23Z,2018-10-03T18:05Z,TOOK.C0.20181002,TOOK.C0.20181002.ALK,,other,ALK,7.55,15.7,0.16,50,Gran,,Jmonroe,0.74,36.9,,,,20211222T000228Z,RELEASE-2022
4920f5f6-38ee-47a2-a051-2b7ef6e2e936,D18,TOOK,TOOK.AOS.littoral2,2018-11-06T19:27Z,2018-11-07T00:19Z,TOOK.OT.20181106,TOOK.OT.20181106.ALK,,support facility,ALK,7.3,12.7,0.16,50,Gran,,jjohnson,0.85,42.4,,,,20211221T203059Z,RELEASE-2022
f15b5450-5d31-4281-b7b5-6b821455b4b0,D18,TOOK,TOOK.AOS.littoral2,2018-11-06T19:27Z,2018-11-07T02:20Z,TOOK.OT.20181106,TOOK.OT.20181106.ANC,,support facility,ANC,7.22,13.1,0.16,50,Gran,,jjohnson,,,0.97,48.5,,20211221T203059Z,RELEASE-2022
4793d11d-6e44-4ef0-9b00-88ccf46996d2,D18,TOOK,TOOK.AOS.buoy.c0,2018-11-06T20:05Z,2018-11-07T03:48Z,TOOK.C0.20181106,TOOK.C0.20181106.ANC,,support facility,ANC,7.55,17.3,0.16,50,Gran,,jcelmer,,,0.85,42.4,,20211221T203059Z,RELEASE-2022
e6d8f47b-8726-42f2-bb3b-53d5ab1bbd7a,D18,TOOK,TOOK.AOS.buoy.c0,2018-11-06T20:05Z,2018-11-07T01:50Z,TOOK.C0.20181106,TOOK.C0.20181106.ALK,,support facility,ALK,7.49,16.6,0.16,50,Gran,,jjohnson,0.86,43,,,,20211221T203059Z,RELEASE-2022
91be7e60-b3d1-474d-a902-484f2722571e,D18,TOOK,TOOK.AOS.littoral1,2018-11-06T21:01Z,2018-11-07T04:14Z,TOOK.IN.20181106,TOOK.IN.20181106.ANC,,support facility,ANC,7.09,15,0.16,50,Gran,,jcelmer,,,1.29,64.6,,20211221T203059Z,RELEASE-2022
37aa868b-379e-48d4-93f5-ebb9245d2b56,D18,TOOK,TOOK.AOS.littoral1,2018-11-06T21:01Z,2018-11-07T01:11Z,TOOK.IN.20181106,TOOK.IN.20181106.ALK,,support facility,ALK,7.23,15.3,0.16,50,Gran,,jjohnson,1.32,65.8,,,,20211221T203059Z,RELEASE-2022
c55ac2e7-5e0d-4e5e-992f-c228cce2d3a1,D18,TOOK,TOOK.AOS.buoy.c0,2018-12-04T19:28Z,2018-12-04T23:50Z,TOOK.C0.20181204,TOOK.C0.20181204.ANC,,support facility,ANC,7.05,15,0.16,50,Gran,,jcelmer,,,0.89,44.6,,20211222T005311Z,RELEASE-2022
00bcfbc5-1378-47e9-95ef-39d92935bef2,D18,TOOK,TOOK.AOS.buoy.c0,2018-12-04T19:28Z,2018-12-04T23:14Z,TOOK.C0.20181204,TOOK.C0.20181204.ALK.REP2,,support facility,ALK,7.59,16.4,0.16,50,Gran,,jcelmer,0.89,44.5,,,,20211222T005311Z,RELEASE-2022
972f23d6-d5bb-4a80-a8a6-8df20c69cf81,D18,TOOK,TOOK.AOS.buoy.c0,2018-12-04T19:28Z,2018-12-04T22:50Z,TOOK.C0.20181204,TOOK.C0.20181204.ALK,,support facility,ALK,7.47,16.6,0.16,50,Gran,,jcelmer,0.86,43.2,,,,20211222T005311Z,RELEASE-2022
a1adbb4f-0373-44ff-a536-c0d00d30837f,D18,TOOK,TOOK.AOS.buoy.c0,2019-03-05T19:09Z,2019-03-06T00:00Z,TOOK.C0.20190305,TOOK.C0.20190305.ANC,,other,ANC,7.11,15,0.16,50,Gran,new cartridge,jmonroe,,,0.06,2.94,,20211221T221047Z,RELEASE-2022
3e3ddd27-c627-4210-9daa-af2ff652116d,D18,TOOK,TOOK.AOS.buoy.c0,2019-03-05T19:09Z,2019-03-06T01:30Z,TOOK.C0.20190305,TOOK.C0.20190305.ALK.REP2,,other,ALK,7.38,15,0.16,50,Gran,new cartridge,jmonroe,0.89,44.5,,,,20211221T221047Z,RELEASE-2022
06085c27-f436-4213-a352-c5f4610ef4c2,D18,TOOK,TOOK.AOS.buoy.c0,2019-03-05T19:09Z,2019-03-06T00:50Z,TOOK.C0.20190305,TOOK.C0.20190305.ALK,,other,ALK,7.19,15.5,0.16,50,Gran,new cartridge,jmonroe,0.64,32,,,,20211221T221047Z,RELEASE-2022
