Obs_Id,lagoslakeid,sampledate,ActivityConductingOrganizationText,OrganizationFormalName,CharacteristicName,source_parameter,ResultMeasureValue,source_value,source_unit,Conversion,DetectionQuantitationLimitMeasure.MeasureValue,Method_Id,MethodDescriptionText,ActivityCommentText,wqp_monitoringlocationname
NJ-35012,1659,2009-10-14,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,4880,4.88,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Alphano Pond - 1
NJ-23318,2997,2009-10-15,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,4130,4.13,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Heritage Lakes - 1
NJ-79572,2081,2009-10-19,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,5990,5.99,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Algonquian Waters Lake - 1
NJ-80574,2081,2009-10-19,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,8020,8.02,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Algonquian Waters Lake - 2
NJ-80333,1367,2009-10-19,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,10630,10.63,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Wonder Lake - 1
NJ-22332,4437,2009-10-21,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,9360,9.36,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Panther Lake - 1
NJ-24274,4437,2009-10-21,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,9910,9.91,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Panther Lake - 2
NJ-14209,53,2009-10-26,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,8800,8.8,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Wawayanda Lake - 1
NJ-21627,53,2009-10-26,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,1000,1,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Wawayanda Lake - 1
NJ-10223,53,2009-10-26,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,8100,8.1,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Wawayanda Lake - 2
NJ-11104,53,2009-10-26,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,2640,2.64,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Wawayanda Lake - 2
NJ-10063,3306,2009-10-29,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,19410,19.41,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Culvers Lake - 2
NJ-10887,3306,2009-10-29,New Jersey Department of Environmental Protection,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,14350,14.35,ppm,1000,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Culvers Lake - 3
ID-197818,460180,2009-12-01,NA,Coeur D'Alene Tribe,"Phosphorus, soluble reactive orthophosphate",Phosphorus,5000,5,ug/l,1000,NA,USEPA 365.4,https://www.nemi.gov/methods/method_summary/5313/,NA,Chatcolet Lake - 0.4 miles northwest of Rocky Point (USGS site 472120116451000)
ID-215018,460180,2009-12-01,NA,Coeur D'Alene Tribe,"Phosphorus, soluble reactive orthophosphate",Phosphorus,5000,5,ug/l,1000,NA,USEPA 365.4,https://www.nemi.gov/methods/method_summary/5313/,NA,Chatcolet Lake - 0.4 miles northwest of Rocky Point (USGS site 472120116451000)
FL-1234663,207560,2009-12-09,LAKELAND,"City of Lakeland, Lakeland Florida",Chlorophyll a,"Chlorophyll a, corrected for pheophytin",15200,15.2,mg/l,1000,3,APHA 10200-H,NA,NA,Lake Holloway
AR-518254,6302,2010-03-03,U.S. Geological Survey-Water Resources Discipline,USGS Arkansas Water Science Center,Secchi,"Depth, Secchi disk depth",172,172,m,1,NA,"NA NA",NA,NA,"Bull Shoals Lake near Flippin, AR"
FL-1431622,194339,2010-03-17,21FLWPB,"FL Dept. of Environmental Protection, Southeast District",Conductivity,Specific conductance,18788,18788,umho/cm,1,NA,21FLWPB_WQX FT_1200,NA,NA,Cuthbert Lake @ E.N.P.
FL-1495324,193051,2010-03-17,21FLWPB,"FL Dept. of Environmental Protection, Southeast District",Conductivity,Specific conductance,24693,24693,umho/cm,1,NA,21FLWPB_WQX FT_1200,NA,NA,West Lake East @ E.N.P.
FL-1976155,193051,2010-03-17,21FLWPB,"FL Dept. of Environmental Protection, Southeast District",Conductivity,Specific conductance,26080,26080,umho/cm,1,NA,21FLWPB_WQX FT_1200,NA,NA,West Lake West @ E.N.P.
FL-1612999,193052,2010-03-17,21FLWPB,"FL Dept. of Environmental Protection, Southeast District",Conductivity,Specific conductance,25542,25542,umho/cm,1,NA,21FLWPB_WQX FT_1200,NA,NA,Long Lake @ E.N.P.
ID-198495,460180,2010-05-04,NA,Coeur D'Alene Tribe,"Phosphorus, soluble reactive orthophosphate",Phosphorus,5000,5,ug/l,1000,NA,USEPA 365.4,https://www.nemi.gov/methods/method_summary/5313/,NA,Chatcolet Lake - 0.4 miles northwest of Rocky Point (USGS site 472120116451000)
FL-1546159,193051,2010-05-18,21FLWPB,"FL Dept. of Environmental Protection, Southeast District",Conductivity,Specific conductance,28790,28790,umho/cm,1,NA,21FLWPB_WQX FT_1200,NA,NA,West Lake East @ E.N.P.
FL-1099187,193051,2010-05-18,21FLWPB,"FL Dept. of Environmental Protection, Southeast District",Conductivity,Specific conductance,28497,28497,umho/cm,1,NA,21FLWPB_WQX FT_1200,NA,NA,West Lake West @ E.N.P.
FL-974895,207560,2010-06-09,LAKELAND,"City of Lakeland, Lakeland Florida",Chlorophyll a,"Chlorophyll a, corrected for pheophytin",4010,4.01,mg/l,1000,3,APHA 10200-H,NA,NA,Lake Holloway
FL-2096528,194339,2010-06-14,21FLWPB,"FL Dept. of Environmental Protection, Southeast District",Conductivity,Specific conductance,41044,41044,umho/cm,1,NA,21FLWPB_WQX FT_1200,NA,NA,Cuthbert Lake @ E.N.P.
FL-1017568,193052,2010-06-14,21FLWPB,"FL Dept. of Environmental Protection, Southeast District",Conductivity,Specific conductance,44384,44384,umho/cm,1,NA,21FLWPB_WQX FT_1200,NA,NA,Long Lake @ E.N.P.
FL-1481473,193051,2010-06-22,21FLWPB,"FL Dept. of Environmental Protection, Southeast District",Conductivity,Specific conductance,28379,28379,umho/cm,1,NA,21FLWPB_WQX FT_1200,NA,NA,West Lake East @ E.N.P.
FL-1697416,193051,2010-06-22,21FLWPB,"FL Dept. of Environmental Protection, Southeast District",Conductivity,Specific conductance,28642,28642,umho/cm,1,NA,21FLWPB_WQX FT_1200,NA,NA,West Lake West @ E.N.P.
VA-307887,150097,2010-07-01,DEQ,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,"Phosphorus, total",Phosphorus,5150,5.15,mg/l,1000,NA,USEPA 365.4,https://www.nemi.gov/methods/method_summary/5313/,LOW FLOW,Bryants Pond above dam
FL-1702184,194339,2010-07-14,21FLWPB,"FL Dept. of Environmental Protection, Southeast District",Conductivity,Specific conductance,25667,25667,umho/cm,1,NA,21FLWPB_WQX FT_1200,NA,NA,Cuthbert Lake @ E.N.P.
FL-906278,193052,2010-07-14,21FLWPB,"FL Dept. of Environmental Protection, Southeast District",Conductivity,Specific conductance,45217,45217,umho/cm,1,NA,21FLWPB_WQX FT_1200,NA,NA,Long Lake @ E.N.P.
FL-1315533,194339,2010-08-18,21FLWPB,"FL Dept. of Environmental Protection, Southeast District",Conductivity,Specific conductance,23247,23247,umho/cm,1,NA,21FLWPB_WQX FT_1200,NA,NA,Cuthbert Lake @ E.N.P.
FL-846799,193051,2010-08-18,21FLWPB,"FL Dept. of Environmental Protection, Southeast District",Conductivity,Specific conductance,27929,27929,umho/cm,1,NA,21FLWPB_WQX FT_1200,NA,NA,West Lake East @ E.N.P.
FL-1427574,193051,2010-08-18,21FLWPB,"FL Dept. of Environmental Protection, Southeast District",Conductivity,Specific conductance,28729,28729,umho/cm,1,NA,21FLWPB_WQX FT_1200,NA,NA,West Lake West @ E.N.P.
FL-2106762,193052,2010-08-18,21FLWPB,"FL Dept. of Environmental Protection, Southeast District",Conductivity,Specific conductance,38460,38460,umho/cm,1,NA,21FLWPB_WQX FT_1200,NA,NA,Long Lake @ E.N.P.
FL-1853077,194339,2010-11-03,21FLWPB,"FL Dept. of Environmental Protection, Southeast District",Conductivity,Specific conductance,11023,11023,umho/cm,1,NA,21FLWPB_WQX FT_1200,NA,NA,Cuthbert Lake @ E.N.P.
FL-1478811,193051,2010-11-03,21FLWPB,"FL Dept. of Environmental Protection, Southeast District",Conductivity,Specific conductance,20898,20898,umho/cm,1,NA,21FLWPB_WQX FT_1200,NA,NA,West Lake East @ E.N.P.
FL-2237547,193051,2010-11-03,21FLWPB,"FL Dept. of Environmental Protection, Southeast District",Conductivity,Specific conductance,21165,21165,umho/cm,1,NA,21FLWPB_WQX FT_1200,NA,NA,West Lake West @ E.N.P.
FL-1772398,193052,2010-11-03,21FLWPB,"FL Dept. of Environmental Protection, Southeast District",Conductivity,Specific conductance,16155,16155,umho/cm,1,NA,21FLWPB_WQX FT_1200,NA,NA,Long Lake @ E.N.P.
MI-1438509,98902,2011-02-03,NA,"Bay Mills Indian Community, Michigan (Tribal)",Turbidity,Turbidity,456,456,NTU,1,NA,USEPA 180.1,https://www.nemi.gov/methods/method_summary/5217/,NA,Spectacle Lake
FL-1246654,198112,2011-02-17,21FLSWFD,Southwest Florida Water Management District,Secchi,"Depth, Secchi disk depth",99,99.00,m,1,NA,21FLSWFD_WQX FT-1700,NA,NA,GRASSY
FL-1004644,207560,2011-03-09,LAKELAND,"City of Lakeland, Lakeland Florida",Chlorophyll a,"Chlorophyll a, corrected for pheophytin",5610,5.61,mg/l,1000,3,APHA 10200-H,NA,NA,Lake Holloway
VA-195336,148345,2011-04-26,DEQ,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Conductivity,Specific conductance,9504,9504,uS/cm,1,NA,USEPA 120.1,https://www.nemi.gov/methods/method_summary/5210/,NA,LONE START LAKE G STA1 MIDLAKE 100 M.FR.
MI-1440921,48136,2011-05-09,NA,"Bay Mills Indian Community, Michigan (Tribal)",Turbidity,Turbidity,917,917,NTU,1,0,USEPA 180.1,https://www.nemi.gov/methods/method_summary/5217/,NA,North Pond
MI-1432394,98902,2011-05-09,NA,"Bay Mills Indian Community, Michigan (Tribal)",Turbidity,Turbidity,927,927,NTU,1,0,USEPA 180.1,https://www.nemi.gov/methods/method_summary/5217/,NA,Spectacle Lake
AR-281584,393135,2011-05-23,U.S. Geological Survey-Water Resources Discipline,USGS Arkansas Water Science Center,Secchi,"Depth, Secchi disk depth",85,85.0,m,1,NA,USGS SECCH,"EPA 841-B-97-003, section 5.5",A-1950019 CHY 500mL Filtered,"Lake Maumelle east of Hwy 10 bridge near Wye, AR"
WI-1640035,3176,2011-05-24,WIDNR_WQX,Wisconsin Department of Natural Resources,"Phosphorus, total",Phosphate-phosphorus,7720,7.72,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,Arrowhead Lake - Drain on dam (#1)
VA-319948,148345,2011-07-14,DEQ,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Conductivity,Specific conductance,14840,14840,uS/cm,1,NA,USEPA 120.1,https://www.nemi.gov/methods/method_summary/5210/,NA,LONE START LAKE G STA1 MIDLAKE 100 M.FR.
CA-141975,476148,2011-07-14,NA,California State Water Resources Control Board,Chlorophyll a,Chlorophyll a,924.33,924.33,ug/l,1,NA,CEDEN 88,NA,samples collected using Lake County boat,Clear Lake at Horseshoe Bend
CA-139203,476148,2011-08-04,NA,California State Water Resources Control Board,Chlorophyll a,Chlorophyll a,2534.78,2534.78,ug/l,1,NA,CEDEN 88,NA,samples collected using Lake County boat,Clear Lake near The Keys
VA-308153,148345,2011-08-18,DEQ,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Conductivity,Specific conductance,17430,17430,uS/cm,1,NA,USEPA 120.1,https://www.nemi.gov/methods/method_summary/5210/,NA,LONE START LAKE G STA1 MIDLAKE 100 M.FR.
NV-19105,457120,2011-08-22,NA,USGS Nevada Water Science Center,"Nitrogen, nitrite (NO2)",Nitrite,70,0.07,mg/l as N,1000,1,USGS DZ001,NA,"L-2380184 Recvd warm 8/26, ok log per Thodal, paa, 8/26/11 Chilled containers received warm at 10.3  Degrees C",LAHONTAN RES SAMPLE POINT NR MIDDLE BASIN
CA-102030,476148,2011-09-08,NA,California State Water Resources Control Board,Chlorophyll a,Chlorophyll a,3047.44,3047.44,ug/l,1,NA,CEDEN 88,NA,samples collected using Lake County boat,Clear Lake near The Keys
VA-315548,148345,2011-09-15,DEQ,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Conductivity,Specific conductance,10580,10580,uS/cm,1,NA,USEPA 120.1,https://www.nemi.gov/methods/method_summary/5210/,NA,LONE START LAKE G STA1 MIDLAKE 100 M.FR.
VA-296405,148345,2011-10-27,DEQ,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Conductivity,Specific conductance,7576,7576,uS/cm,1,NA,USEPA 120.1,https://www.nemi.gov/methods/method_summary/5210/,NA,LONE START LAKE G STA1 MIDLAKE 100 M.FR.
VA-249445,147585,2011-12-20,DEQ,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,"Phosphorus, total",Phosphorus,33000,33,mg/l,1000,NA,USEPA 365.4,https://www.nemi.gov/methods/method_summary/5313/,"BLUE GREEN ALGAE BLOOM AT UPPER END OF POND, PARTIALLY WITH BLUISH-WHITE PATCHES  WHERE DECAY STARTING FROM COLD TEMPERATURES","Pond at N. Lakefront & Woodlake, Henrico"
FL-1663079,189861,2012-03-15,21FLA,"FL Dept. of Environmental Protection, Northeast District",Turbidity,Turbidity,320,320,NTU,1,1,USEPA 180.1,https://www.nemi.gov/methods/method_summary/5217/,NA,GOOSE LAKE
FL-1725907,189767,2012-04-18,21FLGW,FL Dept. of Environmental Protection,Chlorophyll a,"Chlorophyll a, corrected for pheophytin",2600,2600,ug/l,1,200,APHA 10200-H,NA,NA,Z3-LL-6016 NEWNANS LAKE
FL-921985,189767,2012-04-18,21FLGW,FL Dept. of Environmental Protection,"Phosphorus, total",Phosphate-phosphorus,36000,36,mg/l,1000,5000,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,Z3-LL-6016 NEWNANS LAKE
FL-1855698,189767,2012-04-18,21FLGW,FL Dept. of Environmental Protection,Turbidity,Turbidity,700,700,NTU,1,2,USEPA 180.1,https://www.nemi.gov/methods/method_summary/5217/,NA,Z3-LL-6016 NEWNANS LAKE
OK-15362,381133,2012-05-15,Kaw Nation,"Kaw Nation, Oklahoma",Turbidity,Turbidity,1826,1826,NTU,1,NA,"NA NA",NA,...,Coon Creek
CA-171768,481205,2012-06-14,NA,California State Water Resources Control Board,Potassium,Potassium,514,514,mg/l,1,NA,CEDEN 15,NA,NA,unnamed NLA12 Lake 179
CA-162452,481205,2012-06-14,NA,California State Water Resources Control Board,Sodium,Sodium,12000,12000,mg/l,1,NA,CEDEN 15,NA,NA,unnamed NLA12 Lake 179
NE-17902,371780,2012-06-19,NA,Nebraska Department of Environment and Energy,Turbidity,Turbidity,1281,1281.0,NTU,1,NA,"NA NA",NA,NA,Smith Creek Lake -- Boat Ramp -- Site 03
MI-1438731,98902,2012-06-19,NA,"Bay Mills Indian Community, Michigan (Tribal)",Turbidity,Turbidity,1094,1094.0,NTU,1,0,USEPA 180.1,https://www.nemi.gov/methods/method_summary/5217/,NA,Spectacle Lake
NY-62662,10249,2012-08-22,NA,New York State Dec Division Of Water,Potassium,Potassium,17.8,17800,ug/l,0.001,NA,USEPA 200.7,https://www.nemi.gov/methods/method_summary/4690/,NA,FOUR CORNERS POND DEEP HOLE
NC-105173,153255,2012-09-07,U.S. Geological Survey-Water Resources Discipline,USGS North Carolina Water Science Center,"Chloride, dissolved",Chloride,596,596,mg/l,1,0.06,USGS IC022,"Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,"LAKE MATTAMUSKEET W OF NC HWY 94 NR FAIRFIELD, NC"
NC-88323,153255,2012-09-07,U.S. Geological Survey-Water Resources Discipline,USGS North Carolina Water Science Center,"Magnesium, dissolved",Magnesium,38.2,38.2,mg/l,1,0.011,USGS PLA11,"USGS OF 93-125, p 101",NA,"LAKE MATTAMUSKEET W OF NC HWY 94 NR FAIRFIELD, NC"
NC-100978,153255,2012-09-07,U.S. Geological Survey-Water Resources Discipline,USGS North Carolina Water Science Center,Sodium,Sodium,316,316,mg/l,1,0.06,USGS PLA11,"USGS OF 93-125, p 101",NA,"LAKE MATTAMUSKEET W OF NC HWY 94 NR FAIRFIELD, NC"
NC-101555,152395,2012-09-07,U.S. Geological Survey-Water Resources Discipline,USGS North Carolina Water Science Center,"Chloride, dissolved",Chloride,669,669,mg/l,1,0.06,USGS IC022,"Standard Methods (22d ed), 2012, p 4-5 - 4-7",NA,"LAKE MATTAMUSKEET E OF NC HWY 94 NR FAIRFIELD, NC"
NC-101554,152395,2012-09-07,U.S. Geological Survey-Water Resources Discipline,USGS North Carolina Water Science Center,"Magnesium, dissolved",Magnesium,39.7,39.7,mg/l,1,0.011,USGS PLA11,"USGS OF 93-125, p 101",NA,"LAKE MATTAMUSKEET E OF NC HWY 94 NR FAIRFIELD, NC"
NC-23446,152395,2012-09-07,U.S. Geological Survey-Water Resources Discipline,USGS North Carolina Water Science Center,Sodium,Sodium,346,346,mg/l,1,0.06,USGS PLA11,"USGS OF 93-125, p 101",NA,"LAKE MATTAMUSKEET E OF NC HWY 94 NR FAIRFIELD, NC"
NE-7577,355722,2012-09-17,NA,US Army Corps of Engineers Omaha District,Turbidity,Turbidity,620,620,NTU,1,NA,"NA NA",NA,NA,GPTLK0825DW
WI-799227,5085,2012-09-24,WIDNR_WQX,Wisconsin Department of Natural Resources,Secchi,"Depth, Secchi disk depth",92.964,305,ft,0.3048,NA,"NA NA",NA,NA,Wapogasset Lake - Site C-SE End-Deep Hole
AZ-21092,454185,2012-10-21,U.S. FISH AND WILDLIFE SERVICES,AZDEQ_SW,"Mercury, total",Mercury,3900,.0039,mg/l,1000000,0,AZDEQ_SW SW846,NA,CLEAR--- SAMPLE TAKEN: Migrated,101351
FL-1691861,222638,2013-02-28,21FLLEON,Leon County Public Works (Florida),"Phosphorus, total",Phosphate-phosphorus,18200,18.2,mg/l,1000,20,USEPA 365.3,https://www.nemi.gov/methods/method_summary/5255/,NA,Lafayette Sinkhole
FL-1587115,221089,2013-02-28,21FLLEON,Leon County Public Works (Florida),"Phosphorus, total",Phosphate-phosphorus,12300,12.3,mg/l,1000,20,USEPA 365.3,https://www.nemi.gov/methods/method_summary/5255/,NA,"Lake Piney-Z, Center or Lake"
WI-1906330,4422,2013-04-26,WIDNR_WQX,Wisconsin Department of Natural Resources,"Solids, total suspended",Total suspended solids,3920,3920,mg/l,1,NA,USEPA 160.2,https://www.nemi.gov/methods/method_summary/5213/,NA,Sand Lake near Northwest Tributary
UT-512650,456264,2013-05-16,CUWCD,Utah Department Of Environmental Quality,"Phosphorus, soluble reactive orthophosphate",Phosphate-phosphorus,3500,3.5,mg/l,1000,250,APHA 4500-P-E,https://www.nemi.gov/methods/method_summary/7436/,NA,DEER CREEK RES AB DAM 01
NE-140209,366991,2013-05-28,NA,Nebraska Department of Environment and Energy,E. coli,Escherichia coli,24196,24196,#/100ml,1,NA,APHA 9223-B,https://www.nemi.gov/methods/method_summary/5583/,NA,Kirkman's Cove Lake -- Swimming Beach -- Site 06
OR-776878,474375,2013-07-02,NA,Klamath Tribes,Chlorophyll a,Chlorophyll a,2240,2240,ug/l,1,NA,"NA NA",NA,NA,AGENCY LAKE SOUTH
CA-132551,473720,2013-08-21,NA,California State Water Resources Control Board,Chlorophyll a,Chlorophyll a,1281.44,1281.44,ug/l,1,NA,CEDEN 66,NA,NA,Copco Reservoir (RM 198.74; Baseline)
CA-124785,473720,2013-08-21,NA,California State Water Resources Control Board,"Nitrogen, total",Nitrogen,14100,14.1,mg/l,1000,NA,CEDEN 4056,NA,NA,Copco Reservoir (RM 198.74; Baseline)
WI-1131083,5072,2013-10-11,WIDNR_WQX,Wisconsin Department of Natural Resources,Secchi,"Depth, Secchi disk depth",282.833064,927.93,ft,0.3048,NA,"NA NA",NA,NA,Delavan Lake - SW End of Lake (S.S. Manor / Borg Mansion and Island House)
FL-1513849,191271,2013-11-05,21FLORAN,Orange County Environmental (Florida),Turbidity,Turbidity,1000,1000,NTU,1,0.8,USEPA 180.1,https://www.nemi.gov/methods/method_summary/5217/,NA,Alden
NJ-30850,1648,2013-11-22,NA,NJDEP Bureau of Freshwater and Biological Monitoring,Chlorophyll a,Chlorophyll a,704.84,704.84,ug/l,1,NA,USEPA 445.0,https://www.nemi.gov/methods/method_summary/7222/,NA,Turtle Pond - 1
FL-624971,191194,2014-01-26,21FLLCPC,Lake County Water Resource Management,Turbidity,Turbidity,400,400,NTU,1,0.03,APHA 2130,NA,NA,May Lk SE Sh
NV-138605,456733,2014-02-11,NA,Nevada Division of Environmental Protection,Chlorophyll a,Chlorophyll a,5340,5340,ug/l,1,0,APHA 10200-H,NA,NA,Rye Patch Reservoir near Dam - Surface
TX-1031454,419893,2014-02-12,NA,Texas Commission on Environmental Quality,Salinity,Salinity,8.2,8.2,ppt,1,NA,"NA NA",NA,NA,RAY ROBERTS LAKE SITE EC
OK-206622,54034,2014-06-03,NA,Seneca Cayuga Tribe,Chlorophyll a,Chlorophyll,9540,9.54000000,mg/l,1000,NA,"NA NA",NA,NA,Grand Lake Site 12
OK-202624,54034,2014-06-03,NA,Seneca Cayuga Tribe,Chlorophyll a,Chlorophyll,16140,16.14000000,mg/l,1000,NA,"NA NA",NA,NA,Grand Lake Site 15
NV-69189,456843,2014-06-10,NA,Nevada Division of Environmental Protection,Chlorophyll a,Chlorophyll a,8000,8000,ug/l,1,0,APHA 10200-H,NA,NA,Willow Creek Reservoir East - Epilimnion
NV-81811,456843,2014-06-10,NA,Nevada Division of Environmental Protection,Chlorophyll a,Chlorophyll a,5300,5300,ug/l,1,0,APHA 10200-H,NA,NA,Willow Creek Reservoir West - Epilimnion
OK-153490,54034,2014-06-17,NA,Seneca Cayuga Tribe,Chlorophyll a,Chlorophyll,10035,10.03500000,mg/l,1000,NA,"NA NA",NA,NA,Grand Lake Site 13
TN-49678,269459,2014-06-25,NA,"US Army Corps of Engineers, Nashville District","Arsenic, dissolved",Arsenic,1200,1.20,mg/l,1000,NA,USACOEND 6020,NA,"Sampled by:  RNT, MDC  - greater than   Quarterly Seepage Monitoring * Collected 4 gallons of water from 10' for concrete testing requested by Melanie Leslie",3CEN20076
TN-16934,269459,2014-06-25,NA,"US Army Corps of Engineers, Nashville District","Arsenic, total",Arsenic,963,0.963,mg/l,1000,NA,USACOEND 6020,NA,NA,3CEN20076
MN-306703,1001,2014-07-22,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, total",Phosphorus,7700,7.7,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,69-0071-00-100
VA-222704,148345,2014-07-23,DEQ,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Conductivity,Specific conductance,6826,6826,uS/cm,1,NA,USEPA 120.1,https://www.nemi.gov/methods/method_summary/5210/,NA,LONE START LAKE G STA1 MIDLAKE 100 M.FR.
MN-4708727,130904,2014-08-04,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, total",Phosphorus,23000,23,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,16-0119-00-100
MN-295725,3042,2014-08-12,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, total",Phosphorus,11000,11,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,AUTO
VA-162895,148345,2014-08-13,DEQ,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Conductivity,Specific conductance,8243,8243,uS/cm,1,NA,USEPA 120.1,https://www.nemi.gov/methods/method_summary/5210/,NA,LONE START LAKE G STA1 MIDLAKE 100 M.FR.
MN-4708345,16452,2014-08-13,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, total",Phosphorus,19000,19,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,16-0368-00-100
MN-4707921,331,2014-08-18,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, total",Phosphorus,14000,14,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,LOFT
MN-4708097,125728,2014-08-18,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, total",Phosphorus,14000,14,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,16-0032-00-100
MN-4708148,85317,2014-08-18,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, total",Phosphorus,7680,7.68,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,16-0268-00-100
MN-4707054,578,2014-08-18,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, total",Phosphorus,36000,36,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,BOUDER
MN-4662579,3266,2014-08-18,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, total",Phosphorus,20000,20,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,16-0454-00-100
WI-3225998,3875,2014-08-18,WIDNR_WQX,Wisconsin Department of Natural Resources,Secchi,"Depth, Secchi disk depth",52,52.,m,1,NA,"NA NA",NA,NA,Clear Lake at Beach
OK-210446,54034,2014-09-09,NA,Seneca Cayuga Tribe,Chlorophyll a,Chlorophyll,747.667,747.66700000,ug/l,1,NA,"NA NA",NA,NA,Grand Lake Site 12
OK-154873,54034,2014-09-09,NA,Seneca Cayuga Tribe,Chlorophyll a,Chlorophyll,11183,11.18300000,mg/l,1000,NA,"NA NA",NA,NA,Grand Lake Site 12
CA-118481,473720,2014-09-23,NA,California State Water Resources Control Board,"Phosphorus, total",Phosphorus,15000,15,mg/l,1000,NA,CEDEN 181,NA,NA,Copco Reservoir (RM 198.74; Baseline)
CA-117518,476148,2014-09-30,NA,Elem Indian Colony,Turbidity,Turbidity,2000,2000,NTU,1,NA,"NA NA",NA,conductivity probe not functioning,Sulphur Bank Mercury Mine - south of dam
