CharacteristicName,ResultMeasure.MeasureUnitCode,DetectionQuantitationLimitMeasure.MeasureUnitCode,Method_Id,ResultAnalyticalMethod.MethodName,USGSPCode,OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,sampledate,ActivityStartTime.Time,ActivityEndDate,ActivityDepthHeightMeasure.MeasureValue,ActivityDepthHeightMeasure.MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure.MeasureValue,ActivityTopDepthHeightMeasure.MeasureUnitCode,ActivityBottomDepthHeightMeasure.MeasureValue,ActivityBottomDepthHeightMeasure.MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleCollectionMethod.MethodIdentifier,SampleCollectionMethod.MethodIdentifierContext,SampleCollectionMethod.MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,ResultSampleFractionText,ResultMeasureValue,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,ResultDepthHeightMeasure.MeasureValue,ResultDepthHeightMeasure.MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultAnalyticalMethod.MethodIdentifier,ResultAnalyticalMethod.MethodIdentifierContext,MethodDescriptionText,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure.MeasureValue,ProviderName,ActivityStartDateTime,ActivityEndDateTime,Obs_Id,State,Id_num,wqp_monitoringlocationname,wqp_providername,lagoslakeid,source_parameter,source_value,source_unit,detectionlimit_legacy,detectionlimit_unit_legacy,Conversion,Conversion_dl,Notes,ActivityRelativeDepthName,source_sampledepth,reported_depth,source_sampleposition,lagos_sampledepth,lagos_sampleposition,combined_name,event_id,variableid_lagos,limit_low,limit_high,variableshortname,lake_lat_decdeg,lake_lon_decdeg,neon_zoneid,exclude
Conductivity,uS/cm,NA,"NA NA",NA,NA,MDEQ_WQ_WQX,MDEQ_WQ_WQX - Montana DEQ WQPB,MDEQ_WQ_WQX-CC2_09212015_F(1),Field Msr/Obs,2015-09-21,13:00:00,NA,1,m,NA,NA,NA,NA,NA,CLARKCANYON,Montana FWP,MDEQ_WQ_WQX-M01CCYNR03,NA,NA,NA,NA,NA,NA,NA,608400,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608400,STORET,2015-09-21 19:00:00,NA,MT-72239,MT,72239,Clark Canyon Reservoir,STORET,317383,Specific conductance,608.4,mS/cm,NA,NA,1000,1000,methods_unknown,NA,1,NA,SPECIFIED,1,SPECIFIED,MDEQ_WQ_WQX - Montana DEQ WQPB Montana FWP,2015-09-21MDEQ_WQ_WQX-M01CCYNR03MDEQ_WQ_WQX1,13,0,1000000,spcond_uscm,44.959355808,-112.861969522,neon_12,1
Conductivity,uS/cm,NA,"NA NA",NA,NA,MDEQ_WQ_WQX,MDEQ_WQ_WQX - Montana DEQ WQPB,MDEQ_WQ_WQX-CC3_09212015_F(1),Field Msr/Obs,2015-09-21,12:30:00,NA,1,m,NA,NA,NA,NA,NA,CLARKCANYON,Montana FWP,MDEQ_WQ_WQX-M01CCYNR04,NA,NA,NA,NA,NA,NA,NA,623300,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623300,STORET,2015-09-21 18:30:00,NA,MT-143676,MT,143676,Clark Canyon Reservoir,STORET,317383,Specific conductance,623.3,mS/cm,NA,NA,1000,1000,methods_unknown,NA,1,NA,SPECIFIED,1,SPECIFIED,MDEQ_WQ_WQX - Montana DEQ WQPB Montana FWP,2015-09-21MDEQ_WQ_WQX-M01CCYNR04MDEQ_WQ_WQX1,13,0,1000000,spcond_uscm,44.959355808,-112.861969522,neon_12,1
Conductivity,uS/cm,NA,"NA NA",NA,NA,MDEQ_WQ_WQX,MDEQ_WQ_WQX - Montana DEQ WQPB,MDEQ_WQ_WQX-CC4_09212015_F(1),Field Msr/Obs,2015-09-21,12:00:00,NA,1,m,NA,NA,NA,NA,NA,CLARKCANYON,Montana FWP,MDEQ_WQ_WQX-M01CCYNR05,NA,NA,NA,NA,NA,NA,NA,621500,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621500,STORET,2015-09-21 18:00:00,NA,MT-157534,MT,157534,Clark Canyon Reservoir,STORET,317383,Specific conductance,621.5,mS/cm,NA,NA,1000,1000,methods_unknown,NA,1,NA,SPECIFIED,1,SPECIFIED,MDEQ_WQ_WQX - Montana DEQ WQPB Montana FWP,2015-09-21MDEQ_WQ_WQX-M01CCYNR05MDEQ_WQ_WQX1,13,0,1000000,spcond_uscm,44.959355808,-112.861969522,neon_12,1
Conductivity,uS/cm,NA,"NA NA",NA,NA,MDEQ_WQ_WQX,MDEQ_WQ_WQX - Montana DEQ WQPB,MDEQ_WQ_WQX-CC5_09212015_F(1),Field Msr/Obs,2015-09-21,11:30:00,NA,1,m,NA,NA,NA,NA,NA,CLARKCANYON,Montana FWP,MDEQ_WQ_WQX-M01CCYNR06,NA,NA,NA,NA,NA,NA,NA,611500,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,611500,STORET,2015-09-21 17:30:00,NA,MT-52162,MT,52162,Clark Canyon Reservoir,STORET,317383,Specific conductance,611.5,mS/cm,NA,NA,1000,1000,methods_unknown,NA,1,NA,SPECIFIED,1,SPECIFIED,MDEQ_WQ_WQX - Montana DEQ WQPB Montana FWP,2015-09-21MDEQ_WQ_WQX-M01CCYNR06MDEQ_WQ_WQX1,13,0,1000000,spcond_uscm,44.959355808,-112.861969522,neon_12,1
Conductivity,uS/cm,NA,"NA NA",NA,95,USGS-UT,USGS Utah Water Science Center,nwisut.01.01501898,Sample-Routine,2015-09-22,11:50:00,NA,7,m,NA,NA,NA,NA,NA,NA,"Utah Division of Wildlife Resources, Salt Lake City",USGS-405356112205601,"""A-2720031 Attention Teresa Kirschling and Sara Stetson,salinity 15.5%""",USGS,USGS,USGS,Unknown,NA,Total,172000,NA,Accepted,NA,Actual,NA,NA,25 deg C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172000,NWIS,2015-09-22 17:50:00,NA,UT-171724,UT,171724,"GSL 3510, 6 MI WEST OF ANTELOPE ISLAND",NWIS,455356,Specific conductance,172000,uS/cm @25C,NA,NA,1,1,USGS 00095,NA,7,NA,SPECIFIED,7,SPECIFIED,"USGS Utah Water Science Center Utah Division of Wildlife Resources, Salt Lake City",2015-09-22USGS-405356112205601USGS-UT7,13,0,1000000,spcond_uscm,41.1222704373,-112.689325666,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,95,USGS-UT,USGS Utah Water Science Center,nwisut.01.01501766,Sample-Routine,2015-09-22,10:50:00,NA,0.5,m,NA,NA,NA,NA,NA,NA,"Utah Division of Wildlife Resources, Salt Lake City",USGS-410422112200001,"""A-2720029 Attention Teresa Kirschling and Sara Stetson,salinity 15.0%""",USGS,USGS,USGS,Unknown,NA,Total,167000,NA,Accepted,NA,Actual,NA,NA,25 deg C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167000,NWIS,2015-09-22 16:50:00,NA,UT-156885,UT,156885,"GSL 2767, 4 MI W OF N TIP OF ANTELOPE ISLAND",NWIS,455356,Specific conductance,167000,uS/cm @25C,NA,NA,1,1,USGS 00095,NA,0.5,NA,SPECIFIED,0.5,SPECIFIED,"USGS Utah Water Science Center Utah Division of Wildlife Resources, Salt Lake City",2015-09-22USGS-410422112200001USGS-UT0.5,13,0,1000000,spcond_uscm,41.1222704373,-112.689325666,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,95,USGS-UT,USGS Utah Water Science Center,nwisut.01.01501763,Sample-Routine,2015-09-22,13:15:00,NA,0.5,m,NA,NA,NA,NA,NA,NA,"Utah Division of Wildlife Resources, Salt Lake City",USGS-410644112382601,"""A-2720033 Attention Teresa Kirschling and Sara Stetson,salinity 15.6%""",USGS,USGS,USGS,Unknown,NA,Total,167000,NA,Accepted,NA,Actual,NA,NA,25 deg C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167000,NWIS,2015-09-22 19:15:00,NA,UT-148876,UT,148876,"GSL 2565, NW OF HAT ISLAND",NWIS,455356,Specific conductance,167000,uS/cm @25C,NA,NA,1,1,USGS 00095,NA,0.5,NA,SPECIFIED,0.5,SPECIFIED,"USGS Utah Water Science Center Utah Division of Wildlife Resources, Salt Lake City",2015-09-22USGS-410644112382601USGS-UT0.5,13,0,1000000,spcond_uscm,41.1222704373,-112.689325666,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,95,USGS-UT,USGS Utah Water Science Center,nwisut.01.01501765,Sample-Routine,2015-09-22,10:15:00,NA,0.5,m,NA,NA,NA,NA,NA,NA,"Utah Division of Wildlife Resources, Salt Lake City",USGS-411116112244401,"""A-2720028 Attention Teresa Kirschling and Sara Stetson, salinity 15.5%""",USGS,USGS,USGS,Unknown,NA,Total,172000,NA,Accepted,NA,Actual,NA,NA,25 deg C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172000,NWIS,2015-09-22 16:15:00,NA,UT-153376,UT,153376,"GSL 2267, 1 MI NW OF FREMONT ISLAND",NWIS,455356,Specific conductance,172000,uS/cm @25C,NA,NA,1,1,USGS 00095,NA,0.5,NA,SPECIFIED,0.5,SPECIFIED,"USGS Utah Water Science Center Utah Division of Wildlife Resources, Salt Lake City",2015-09-22USGS-411116112244401USGS-UT0.5,13,0,1000000,spcond_uscm,41.1222704373,-112.689325666,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_2_0_20150928_0000,Field Msr/Obs,2015-09-28,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0002,NA,NA,NA,NA,NA,NA,NA,122000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122000,STORET,2015-09-28 07:00:00,NA,OR-1578932,OR,1578932,UPPER KLAMATH LAKE AT PELICAN MARINA,STORET,473584,Conductivity,122,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2015-09-28KLAMATHTRIBES_WQX-KL0002KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_3_0_20150928_0000,Field Msr/Obs,2015-09-28,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0003,NA,NA,NA,NA,NA,NA,NA,119000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,Not Entered until 3-14-16 CIJ,NA,NA,NA,NA,NA,NA,NA,NA,119000,STORET,2015-09-28 07:00:00,NA,OR-1770951,OR,1770951,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,STORET,473584,Conductivity,119,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2015-09-28KLAMATHTRIBES_WQX-KL0003KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_4_0_20150928_0000,Field Msr/Obs,2015-09-28,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0004,NA,NA,NA,NA,NA,NA,NA,138000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,Entered 3-18-16 MS,NA,NA,NA,NA,NA,NA,NA,NA,138000,STORET,2015-09-28 07:00:00,NA,OR-1761173,OR,1761173,UPPER KLAMATH LAKE AT WOCUS BAY,STORET,473584,Conductivity,138,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2015-09-28KLAMATHTRIBES_WQX-KL0004KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_5_0_20150928_0000,Field Msr/Obs,2015-09-28,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0005,NA,NA,NA,NA,NA,NA,NA,114000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,Entered 3-18-16 MS,NA,NA,NA,NA,NA,NA,NA,NA,114000,STORET,2015-09-28 07:00:00,NA,OR-1681132,OR,1681132,UPPER KLAMATH LAKE AT MID-LAKE,STORET,473584,Conductivity,114,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2015-09-28KLAMATHTRIBES_WQX-KL0005KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_6_0_20150928_0000,Field Msr/Obs,2015-09-28,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0006,NA,NA,NA,NA,NA,NA,NA,121000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,Entered 3-18-16 MS,NA,NA,NA,NA,NA,NA,NA,NA,121000,STORET,2015-09-28 07:00:00,NA,OR-1658670,OR,1658670,UPPER KLAMATH LAKE AT EAGLE RIDGE,STORET,473584,Conductivity,121,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2015-09-28KLAMATHTRIBES_WQX-KL0006KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_7_0_20150928_0000,Field Msr/Obs,2015-09-28,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0007,NA,NA,NA,NA,NA,NA,NA,123000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,Entered 3-18-16 MS,NA,NA,NA,NA,NA,NA,NA,NA,123000,STORET,2015-09-28 07:00:00,NA,OR-1856449,OR,1856449,UPPER KLAMATH LAKE AT SHOAL WATER BAY,STORET,473584,Conductivity,123,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2015-09-28KLAMATHTRIBES_WQX-KL0007KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_8_0_20150928_0000,Field Msr/Obs,2015-09-28,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0008,NA,NA,NA,NA,NA,NA,NA,121000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,Entered 3-18-16 MS,NA,NA,NA,NA,NA,NA,NA,NA,121000,STORET,2015-09-28 07:00:00,NA,OR-1566725,OR,1566725,UPPER KLAMATH LAKE AT MID-LAKE NORTH,STORET,473584,Conductivity,121,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2015-09-28KLAMATHTRIBES_WQX-KL0008KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_9_0_20150928_0000,Field Msr/Obs,2015-09-28,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0009,NA,NA,NA,NA,NA,NA,NA,122000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,Entered 3-18-16 MS,NA,NA,NA,NA,NA,NA,NA,NA,122000,STORET,2015-09-28 07:00:00,NA,OR-1783007,OR,1783007,UPPER KLAMATH LAKE AT COON POINT,STORET,473584,Conductivity,122,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2015-09-28KLAMATHTRIBES_WQX-KL0009KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_10_0_20150928_0000,Field Msr/Obs,2015-09-28,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0010,NA,NA,NA,NA,NA,NA,NA,107000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,Entered 3-18-16 MS,NA,NA,NA,NA,NA,NA,NA,NA,107000,STORET,2015-09-28 07:00:00,NA,OR-1568215,OR,1568215,AGENCY LAKE SOUTH,STORET,474375,Conductivity,107,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2015-09-28KLAMATHTRIBES_WQX-KL0010KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.5365145367,-121.965530647,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_11_0_20150928_0000,Field Msr/Obs,2015-09-28,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0011,NA,NA,NA,NA,NA,NA,NA,105000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,Entered 3-18-16 MS,NA,NA,NA,NA,NA,NA,NA,NA,105000,STORET,2015-09-28 07:00:00,NA,OR-1538259,OR,1538259,AGENCY LAKE NORTH,STORET,474375,Conductivity,105,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2015-09-28KLAMATHTRIBES_WQX-KL0011KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.5365145367,-121.965530647,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_2_0_20151012_0000,Field Msr/Obs,2015-10-12,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0002,NA,NA,NA,NA,NA,NA,NA,125000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125000,STORET,2015-10-12 07:00:00,NA,OR-1772959,OR,1772959,UPPER KLAMATH LAKE AT PELICAN MARINA,STORET,473584,Conductivity,125,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2015-10-12KLAMATHTRIBES_WQX-KL0002KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_3_0_20151012_0000,Field Msr/Obs,2015-10-12,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0003,NA,NA,NA,NA,NA,NA,NA,120000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120000,STORET,2015-10-12 07:00:00,NA,OR-1930903,OR,1930903,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,STORET,473584,Conductivity,120,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2015-10-12KLAMATHTRIBES_WQX-KL0003KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_4_0_20151012_0000,Field Msr/Obs,2015-10-12,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0004,NA,NA,NA,NA,NA,NA,NA,127000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127000,STORET,2015-10-12 07:00:00,NA,OR-1606727,OR,1606727,UPPER KLAMATH LAKE AT WOCUS BAY,STORET,473584,Conductivity,127,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2015-10-12KLAMATHTRIBES_WQX-KL0004KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_5_0_20151012_0000,Field Msr/Obs,2015-10-12,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0005,NA,NA,NA,NA,NA,NA,NA,124000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124000,STORET,2015-10-12 07:00:00,NA,OR-1726581,OR,1726581,UPPER KLAMATH LAKE AT MID-LAKE,STORET,473584,Conductivity,124,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2015-10-12KLAMATHTRIBES_WQX-KL0005KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_6_0_20151012_0000,Field Msr/Obs,2015-10-12,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0006,NA,NA,NA,NA,NA,NA,NA,127000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127000,STORET,2015-10-12 07:00:00,NA,OR-1708653,OR,1708653,UPPER KLAMATH LAKE AT EAGLE RIDGE,STORET,473584,Conductivity,127,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2015-10-12KLAMATHTRIBES_WQX-KL0006KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_7_0_20151012_0000,Field Msr/Obs,2015-10-12,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0007,NA,NA,NA,NA,NA,NA,NA,127000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127000,STORET,2015-10-12 07:00:00,NA,OR-1846764,OR,1846764,UPPER KLAMATH LAKE AT SHOAL WATER BAY,STORET,473584,Conductivity,127,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2015-10-12KLAMATHTRIBES_WQX-KL0007KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_8_0_20151012_0000,Field Msr/Obs,2015-10-12,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0008,NA,NA,NA,NA,NA,NA,NA,129000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129000,STORET,2015-10-12 07:00:00,NA,OR-1711398,OR,1711398,UPPER KLAMATH LAKE AT MID-LAKE NORTH,STORET,473584,Conductivity,129,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2015-10-12KLAMATHTRIBES_WQX-KL0008KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_9_0_20151012_0000,Field Msr/Obs,2015-10-12,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0009,NA,NA,NA,NA,NA,NA,NA,127000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127000,STORET,2015-10-12 07:00:00,NA,OR-1599548,OR,1599548,UPPER KLAMATH LAKE AT COON POINT,STORET,473584,Conductivity,127,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2015-10-12KLAMATHTRIBES_WQX-KL0009KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.350418928,-121.862437661,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_UKL_WQ_10_0_20151012_0000,Field Msr/Obs,2015-10-12,00:00:00,NA,0,m,NA,NA,NA,NA,NA,KT_UKL_WQ,NA,KLAMATHTRIBES_WQX-KL0010,NA,NA,NA,NA,NA,NA,NA,110000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,STORET,2015-10-12 07:00:00,NA,OR-1721394,OR,1721394,AGENCY LAKE SOUTH,STORET,474375,Conductivity,110,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,Klamath Tribes NA,2015-10-12KLAMATHTRIBES_WQX-KL0010KLAMATHTRIBES_WQX0,13,0,1000000,spcond_uscm,42.5365145367,-121.965530647,neon_15,2
