Obs_Id,lagoslakeid,sampledate,ActivityConductingOrganizationText,OrganizationFormalName,CharacteristicName,source_parameter,ResultMeasureValue,source_value,source_unit,Conversion,DetectionQuantitationLimitMeasure.MeasureValue,Method_Id,MethodDescriptionText,ActivityCommentText,wqp_monitoringlocationname
OR-823747,473584,2009-06-04,NA,Klamath Tribes,Conductivity,Conductivity,107400,107.4,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE NORTH
OR-727631,473584,2009-06-04,NA,Klamath Tribes,Conductivity,Conductivity,108100,108.1,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT COON POINT
OR-784653,474375,2009-06-04,NA,Klamath Tribes,Conductivity,Conductivity,101300,101.3,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE SOUTH
OR-862573,474375,2009-06-04,NA,Klamath Tribes,Conductivity,Conductivity,110600,110.6,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE NORTH
MN-3981242,31198,2009-06-09,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,188100,188.1,mS/cm,1000,NA,"NA NA",NA,NA,Perch Lake (North Basin)
MN-3994334,31198,2009-06-09,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,126500,126.5,mS/cm,1000,NA,"NA NA",NA,NA,Perch Lake (South Basin)
MN-4040381,55226,2009-06-15,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,143600,143.6,mS/cm,1000,NA,"NA NA",NA,NA,Deadfish Lake
OR-678569,473584,2009-06-16,NA,Klamath Tribes,Conductivity,Conductivity,107000,107,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT PELICAN MARINA
OR-704373,473584,2009-06-16,NA,Klamath Tribes,Conductivity,Conductivity,107800,107.8,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND
OR-938491,473584,2009-06-16,NA,Klamath Tribes,Conductivity,Conductivity,108500,108.5,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT WOCUS BAY
OR-774311,473584,2009-06-16,NA,Klamath Tribes,Conductivity,Conductivity,104900,104.9,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE
OR-813120,473584,2009-06-16,NA,Klamath Tribes,Conductivity,Conductivity,105900,105.9,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT EAGLE RIDGE
OR-928151,473584,2009-06-16,NA,Klamath Tribes,Conductivity,Conductivity,109200,109.2,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT SHOAL WATER BAY
OR-905331,473584,2009-06-16,NA,Klamath Tribes,Conductivity,Conductivity,106500,106.5,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE NORTH
OR-920821,473584,2009-06-16,NA,Klamath Tribes,Conductivity,Conductivity,107300,107.3,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT COON POINT
OR-701061,474375,2009-06-16,NA,Klamath Tribes,Conductivity,Conductivity,100100,100.1,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE SOUTH
OR-781259,474375,2009-06-16,NA,Klamath Tribes,Conductivity,Conductivity,114200,114.2,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE NORTH
MN-3970525,131962,2009-06-17,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,110200,110.2,mS/cm,1000,NA,"NA NA",NA,NA,Rice Portage Lake
MN-3972042,82180,2009-06-18,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,130300.00000000001,130.3,mS/cm,1000,NA,"NA NA",NA,NA,Jaskari Lake
MN-267495,69656,2009-06-23,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,135800,135.8,mS/cm,1000,NA,"NA NA",NA,NA,Side Lake
OR-897433,473584,2009-06-29,NA,Klamath Tribes,Conductivity,Conductivity,110400,110.4,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT PELICAN MARINA
OR-811468,473584,2009-06-29,NA,Klamath Tribes,Conductivity,Conductivity,107400,107.4,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND
OR-717496,473584,2009-06-29,NA,Klamath Tribes,Conductivity,Conductivity,112200,112.2,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT WOCUS BAY
OR-851506,473584,2009-06-29,NA,Klamath Tribes,Conductivity,Conductivity,109700,109.7,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE
OR-817454,473584,2009-06-29,NA,Klamath Tribes,Conductivity,Conductivity,110300,110.3,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT EAGLE RIDGE
OR-901471,473584,2009-06-29,NA,Klamath Tribes,Conductivity,Conductivity,107300,107.3,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT SHOAL WATER BAY
OR-938144,473584,2009-06-29,NA,Klamath Tribes,Conductivity,Conductivity,106500,106.5,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE NORTH
OR-694391,473584,2009-06-29,NA,Klamath Tribes,Conductivity,Conductivity,110100,110.1,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT COON POINT
OR-682398,474375,2009-06-29,NA,Klamath Tribes,Conductivity,Conductivity,104000,104,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE SOUTH
OR-768586,474375,2009-06-29,NA,Klamath Tribes,Conductivity,Conductivity,116700,116.7,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE NORTH
OR-775489,473584,2009-07-13,NA,Klamath Tribes,Conductivity,Conductivity,110100,110.1,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT PELICAN MARINA
OR-715861,473584,2009-07-13,NA,Klamath Tribes,Conductivity,Conductivity,111800,111.8,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND
OR-731763,473584,2009-07-13,NA,Klamath Tribes,Conductivity,Conductivity,110900,110.9,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT WOCUS BAY
OR-944511,473584,2009-07-13,NA,Klamath Tribes,Conductivity,Conductivity,109600,109.6,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE
OR-929070,473584,2009-07-13,NA,Klamath Tribes,Conductivity,Conductivity,110700,110.7,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT EAGLE RIDGE
OR-726187,473584,2009-07-13,NA,Klamath Tribes,Conductivity,Conductivity,115400,115.4,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT SHOAL WATER BAY
OR-942087,473584,2009-07-13,NA,Klamath Tribes,Conductivity,Conductivity,110900,110.9,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE NORTH
OR-714279,473584,2009-07-13,NA,Klamath Tribes,Conductivity,Conductivity,113600,113.6,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT COON POINT
OR-729070,474375,2009-07-13,NA,Klamath Tribes,Conductivity,Conductivity,102300,102.3,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE SOUTH
OR-788679,474375,2009-07-13,NA,Klamath Tribes,Conductivity,Conductivity,100500,100.5,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE NORTH
MN-3972993,95671,2009-07-15,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,135200,135.2,mS/cm,1000,NA,"NA NA",NA,NA,Hardwood Lake
KY-55,272330,2009-07-20,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,371000,371,mS/cm,1000,NA,APHA 2510,NA,NA,SYMPSON LAKE
KY-5748,271180,2009-07-20,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,266000,266,mS/cm,1000,NA,APHA 2510,NA,NA,WILLISBURG LAKE
KY-1022,272316,2009-07-20,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,215000,215,mS/cm,1000,NA,APHA 2510,NA,NA,BEAVER LAKE
KY-6317,272316,2009-07-20,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,212000,212,mS/cm,1000,NA,APHA 2510,NA,NA,Beaver Lake
KY-1622,272316,2009-07-20,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,209000,209,mS/cm,1000,NA,APHA 2510,NA,NA,BEAVER LAKE
KY-9261,271718,2009-07-23,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,143000,143,mS/cm,1000,NA,APHA 2510,NA,NA,MARION COUNTY SPORTSMAN LAKE
KY-7834,270914,2009-07-23,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,240000,240,mS/cm,1000,NA,APHA 2510,NA,NA,GUIST CREEK LAKE
KY-5619,270914,2009-07-23,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,258000,258,mS/cm,1000,NA,APHA 2510,NA,NA,GUIST CREEK LAKE
KY-7106,270914,2009-07-23,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,259000,259,mS/cm,1000,NA,APHA 2510,NA,NA,GUIST CREEK LAKE
KY-1218,272305,2009-07-23,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,126000,126,mS/cm,1000,NA,APHA 2510,NA,NA,SHELBY LAKE
KY-1662,270622,2009-07-23,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,271000,271,mS/cm,1000,NA,APHA 2510,NA,NA,LONG RUN PARK LAKE
KY-8350,272255,2009-07-24,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,370000,370,mS/cm,1000,NA,APHA 2510,NA,NA,MCNEELY LAKE
KY-887,260190,2009-07-27,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,311000,311,mS/cm,1000,NA,APHA 2510,NA,NA,WILLIAMSTOWN LAKE
KY-7493,260190,2009-07-27,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,312000,312,mS/cm,1000,NA,APHA 2510,NA,NA,WILLIAMSTOWN LAKE
KY-6984,260190,2009-07-27,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,312000,312,mS/cm,1000,NA,APHA 2510,NA,NA,WILLIAMSTOWN LAKE
KY-2270,260739,2009-07-27,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,230000,230,mS/cm,1000,NA,APHA 2510,NA,NA,GREENBRIAR LAKE
KY-7702,260981,2009-07-27,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,239000,239,mS/cm,1000,NA,APHA 2510,NA,NA,SAND LICK CREEK LAKE
KY-10861,261096,2009-07-27,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,240000,240,mS/cm,1000,NA,APHA 2510,NA,NA,LAKE CARNICO
OR-727021,473584,2009-07-27,NA,Klamath Tribes,Conductivity,Conductivity,114600,114.6,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT PELICAN MARINA
OR-688071,473584,2009-07-27,NA,Klamath Tribes,Conductivity,Conductivity,116000,116,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND
OR-802759,473584,2009-07-27,NA,Klamath Tribes,Conductivity,Conductivity,115800,115.8,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT WOCUS BAY
OR-769387,473584,2009-07-27,NA,Klamath Tribes,Conductivity,Conductivity,117200,117.2,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE
OR-720914,473584,2009-07-27,NA,Klamath Tribes,Conductivity,Conductivity,123100,123.1,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT EAGLE RIDGE
OR-791802,473584,2009-07-27,NA,Klamath Tribes,Conductivity,Conductivity,123900,123.9,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT SHOAL WATER BAY
OR-852546,473584,2009-07-27,NA,Klamath Tribes,Conductivity,Conductivity,123700,123.7,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE NORTH
OR-684353,473584,2009-07-27,NA,Klamath Tribes,Conductivity,Conductivity,123000,123,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT COON POINT
OR-698606,474375,2009-07-27,NA,Klamath Tribes,Conductivity,Conductivity,101100,101.1,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE SOUTH
OR-866213,474375,2009-07-27,NA,Klamath Tribes,Conductivity,Conductivity,114000,114,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE NORTH
KY-12185,116539,2009-07-28,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,491000,491,mS/cm,1000,NA,APHA 2510,NA,NA,REFORMATORY LAKE
MN-3983467,55226,2009-07-28,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,170400,170.4,mS/cm,1000,NA,"NA NA",NA,NA,Deadfish Lake
MN-3972032,131962,2009-07-28,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,132800,132.8,mS/cm,1000,NA,"NA NA",NA,NA,Rice Portage Lake
MN-4037056,59579,2009-07-29,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,101000,101,mS/cm,1000,NA,"NA NA",NA,NA,Bang (Long) Lake
MN-4037252,82180,2009-07-29,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,135900,135.9,mS/cm,1000,NA,"NA NA",NA,NA,Jaskari Lake
KY-9933,261000,2009-07-30,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,325000,325,mS/cm,1000,NA,APHA 2510,NA,NA,A.J. JOLLY LAKE
KY-12473,261000,2009-07-30,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,315000,315,mS/cm,1000,NA,APHA 2510,NA,NA,A.J. JOLLY LAKE
KY-10468,261174,2009-07-30,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,387000,387,mS/cm,1000,NA,APHA 2510,NA,NA,DOE RUN LAKE
MN-159844,126759,2009-08-05,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,262600,262.6,mS/cm,1000,NA,"NA NA",NA,NA,Joe Martin Lake
MN-228122,21775,2009-08-06,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,126900,126.9,mS/cm,1000,NA,"NA NA",NA,NA,Simian Lake
MN-3988962,31198,2009-08-10,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,177800,177.8,mS/cm,1000,NA,"NA NA",NA,NA,Perch Lake (North Basin)
MN-3976876,31198,2009-08-10,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,116700,116.7,mS/cm,1000,NA,"NA NA",NA,NA,Perch Lake (South Basin)
OR-921642,473584,2009-08-10,NA,Klamath Tribes,Conductivity,Conductivity,124000,124,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT PELICAN MARINA
OR-892431,473584,2009-08-10,NA,Klamath Tribes,Conductivity,Conductivity,113300,113.3,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND
OR-889222,473584,2009-08-10,NA,Klamath Tribes,Conductivity,Conductivity,120900,120.9,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT WOCUS BAY
OR-740255,473584,2009-08-10,NA,Klamath Tribes,Conductivity,Conductivity,115500,115.5,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE
OR-695452,473584,2009-08-10,NA,Klamath Tribes,Conductivity,Conductivity,115700,115.7,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT EAGLE RIDGE
OR-841969,473584,2009-08-10,NA,Klamath Tribes,Conductivity,Conductivity,127100,127.1,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT SHOAL WATER BAY
OR-772631,473584,2009-08-10,NA,Klamath Tribes,Conductivity,Conductivity,115600,115.6,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE NORTH
OR-688781,473584,2009-08-26,NA,Klamath Tribes,Conductivity,Conductivity,116800,116.8,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT PELICAN MARINA
OR-863343,473584,2009-08-26,NA,Klamath Tribes,Conductivity,Conductivity,111700,111.7,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND
OR-736286,473584,2009-08-26,NA,Klamath Tribes,Conductivity,Conductivity,115400,115.4,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT WOCUS BAY
OR-815321,473584,2009-08-26,NA,Klamath Tribes,Conductivity,Conductivity,112800,112.8,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE
OR-805140,473584,2009-08-26,NA,Klamath Tribes,Conductivity,Conductivity,114200,114.2,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT EAGLE RIDGE
OR-937859,473584,2009-08-26,NA,Klamath Tribes,Conductivity,Conductivity,117000,117,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT SHOAL WATER BAY
OR-740481,473584,2009-08-26,NA,Klamath Tribes,Conductivity,Conductivity,115600,115.6,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE NORTH
OR-740359,473584,2009-08-26,NA,Klamath Tribes,Conductivity,Conductivity,115800,115.8,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT COON POINT
OR-719785,474375,2009-08-26,NA,Klamath Tribes,Conductivity,Conductivity,127900,127.9,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE SOUTH
OR-782744,474375,2009-08-26,NA,Klamath Tribes,Conductivity,Conductivity,101900,101.9,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE NORTH
OR-735499,473584,2009-09-08,NA,Klamath Tribes,Conductivity,Conductivity,108600,108.6,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT PELICAN MARINA
OR-738456,473584,2009-09-08,NA,Klamath Tribes,Conductivity,Conductivity,106300,106.3,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND
OR-678624,473584,2009-09-08,NA,Klamath Tribes,Conductivity,Conductivity,114200,114.2,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT WOCUS BAY
OR-844433,473584,2009-09-08,NA,Klamath Tribes,Conductivity,Conductivity,108700,108.7,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE
OR-727062,473584,2009-09-08,NA,Klamath Tribes,Conductivity,Conductivity,108900,108.9,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT EAGLE RIDGE
OR-737865,473584,2009-09-08,NA,Klamath Tribes,Conductivity,Conductivity,110700,110.7,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT SHOAL WATER BAY
OR-716300,473584,2009-09-08,NA,Klamath Tribes,Conductivity,Conductivity,109400,109.4,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE NORTH
OR-818215,473584,2009-09-08,NA,Klamath Tribes,Conductivity,Conductivity,112400,112.4,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT COON POINT
OR-733433,473584,2009-09-21,NA,Klamath Tribes,Conductivity,Conductivity,106200,106.2,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT PELICAN MARINA
OR-843644,473584,2009-09-21,NA,Klamath Tribes,Conductivity,Conductivity,105800,105.8,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND
OR-684806,473584,2009-09-21,NA,Klamath Tribes,Conductivity,Conductivity,126300,126.3,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT WOCUS BAY
OR-945040,473584,2009-09-21,NA,Klamath Tribes,Conductivity,Conductivity,105800,105.8,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE
OR-702171,473584,2009-09-21,NA,Klamath Tribes,Conductivity,Conductivity,109600,109.6,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT EAGLE RIDGE
OR-697148,473584,2009-09-21,NA,Klamath Tribes,Conductivity,Conductivity,110400,110.4,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT SHOAL WATER BAY
OR-846263,473584,2009-09-21,NA,Klamath Tribes,Conductivity,Conductivity,110000,110,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE NORTH
OR-851578,473584,2009-09-21,NA,Klamath Tribes,Conductivity,Conductivity,111000,111,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT COON POINT
OR-742683,474375,2009-09-21,NA,Klamath Tribes,Conductivity,Conductivity,107800,107.8,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE NORTH
MN-228711,126759,2009-10-07,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,225300,225.3,mS/cm,1000,NA,"NA NA",NA,NA,Joe Martin Lake
OR-738038,473584,2009-10-07,NA,Klamath Tribes,Conductivity,Conductivity,114100,114.1,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT PELICAN MARINA
OR-952706,473584,2009-10-07,NA,Klamath Tribes,Conductivity,Conductivity,110900,110.9,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND
OR-765763,473584,2009-10-07,NA,Klamath Tribes,Conductivity,Conductivity,122800,122.8,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT WOCUS BAY
OR-830588,473584,2009-10-07,NA,Klamath Tribes,Conductivity,Conductivity,113900,113.9,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE
OR-778940,473584,2009-10-07,NA,Klamath Tribes,Conductivity,Conductivity,115400,115.4,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT EAGLE RIDGE
OR-731526,473584,2009-10-07,NA,Klamath Tribes,Conductivity,Conductivity,115600,115.6,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT SHOAL WATER BAY
OR-787960,473584,2009-10-07,NA,Klamath Tribes,Conductivity,Conductivity,113800,113.8,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE NORTH
OR-934665,473584,2009-10-07,NA,Klamath Tribes,Conductivity,Conductivity,115600,115.6,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT COON POINT
OR-924596,474375,2009-10-07,NA,Klamath Tribes,Conductivity,Conductivity,101300,101.3,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE SOUTH
OR-835772,474375,2009-10-07,NA,Klamath Tribes,Conductivity,Conductivity,101700,101.7,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE NORTH
MN-149272,21775,2009-10-08,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,107100,107.1,mS/cm,1000,NA,"NA NA",NA,NA,Simian Lake
MN-3968573,31198,2009-10-13,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,117400,117.4,mS/cm,1000,NA,"NA NA",NA,NA,Perch Lake (South Basin)
MN-3978904,55226,2009-10-19,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,153200,153.2,mS/cm,1000,NA,"NA NA",NA,NA,Deadfish Lake
MN-4017717,31198,2009-10-19,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,149200,149.2,mS/cm,1000,NA,"NA NA",NA,NA,Perch Lake (North Basin)
MN-4019058,82180,2009-10-20,NA,Fond du Lac Band of Chippewa (MN) (Tribal),Conductivity,Specific conductance,115900,115.9,mS/cm,1000,NA,"NA NA",NA,NA,Jaskari Lake
OR-843690,473584,2009-10-21,NA,Klamath Tribes,Conductivity,Conductivity,122100,122.1,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT PELICAN MARINA
OR-754614,473584,2009-10-21,NA,Klamath Tribes,Conductivity,Conductivity,119700,119.7,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND
OR-689172,473584,2009-10-21,NA,Klamath Tribes,Conductivity,Conductivity,122000,122,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT WOCUS BAY
OR-774713,473584,2009-10-21,NA,Klamath Tribes,Conductivity,Conductivity,119800,119.8,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE
OR-747766,473584,2009-10-21,NA,Klamath Tribes,Conductivity,Conductivity,119800,119.8,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT EAGLE RIDGE
OR-730030,473584,2009-10-21,NA,Klamath Tribes,Conductivity,Conductivity,116500,116.5,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT SHOAL WATER BAY
OR-916828,473584,2009-10-21,NA,Klamath Tribes,Conductivity,Conductivity,116800,116.8,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT MID-LAKE NORTH
OR-724155,473584,2009-10-21,NA,Klamath Tribes,Conductivity,Conductivity,118800,118.8,mS/cm,1000,NA,"NA NA",NA,NA,UPPER KLAMATH LAKE AT COON POINT
OR-831236,474375,2009-10-21,NA,Klamath Tribes,Conductivity,Conductivity,102100,102.1,mS/cm,1000,NA,"NA NA",NA,NA,AGENCY LAKE NORTH
KY-11876,261000,2009-10-26,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,297000,297,mS/cm,1000,NA,APHA 2510,NA,NA,A.J. JOLLY LAKE
KY-455,261000,2009-10-26,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,292000,292,mS/cm,1000,NA,APHA 2510,NA,NA,A.J. JOLLY LAKE
KY-11895,272330,2009-10-27,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,396000,396,mS/cm,1000,NA,APHA 2510,NA,NA,SYMPSON LAKE
KY-11008,260739,2009-10-27,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,303000,303,mS/cm,1000,NA,APHA 2510,NA,NA,GREENBRIAR LAKE
KY-5191,260981,2009-10-27,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,246000,246,mS/cm,1000,NA,APHA 2510,NA,NA,SAND LICK CREEK LAKE
KY-6345,261096,2009-10-27,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,264000,264,mS/cm,1000,NA,APHA 2510,NA,NA,LAKE CARNICO
KY-11360,260190,2009-10-28,NA,Kentucky KY Division Of Water,Conductivity,Conductivity,310000,310,mS/cm,1000,NA,APHA 2510,NA,NA,WILLIAMSTOWN LAKE
