Obs_Id,lagoslakeid,sampledate,ActivityConductingOrganizationText,OrganizationFormalName,CharacteristicName,source_parameter,ResultMeasureValue,source_value,source_unit,Conversion,DetectionQuantitationLimitMeasure.MeasureValue,Method_Id,MethodDescriptionText,ActivityCommentText,wqp_monitoringlocationname
TN-91954,269459,2014-08-13,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total dissolved",Phosphorus,21,0.021,mg/l,1000,NA,USEPA 6010B,NA,NA,3CEN20011
NE-20950,99482,2014-08-14,NA,US Army Corps of Engineers Omaha District,"Mercury, total",Mercury,5,0.005,ug/l,1000,NA,USEPA 245.1,https://www.nemi.gov/methods/method_summary/4821/,NA,GCRLKND1
NE-15129,99482,2014-08-14,NA,US Army Corps of Engineers Omaha District,"Mercury, total dissolved",Mercury,10,0.01,ug/l,1000,NA,USEPA 7470A,https://www.nemi.gov/methods/method_summary/5238/,NA,GCRLKND1
NE-145083,31964,2014-08-14,NA,US Army Corps of Engineers Omaha District,"Mercury, total",Mercury,6,0.006,ug/l,1000,NA,USEPA 245.1,https://www.nemi.gov/methods/method_summary/4821/,NA,STBLKND1
NE-143418,31964,2014-08-14,NA,US Army Corps of Engineers Omaha District,"Mercury, total dissolved",Mercury,10,0.01,ug/l,1000,NA,USEPA 7470A,https://www.nemi.gov/methods/method_summary/5238/,NA,STBLKND1
NE-37509,139439,2014-08-14,NA,US Army Corps of Engineers Omaha District,"Mercury, total",Mercury,10,0.01,ug/l,1000,NA,USEPA 245.1,https://www.nemi.gov/methods/method_summary/4821/,NA,WCRLKND1
NE-29248,139439,2014-08-14,NA,US Army Corps of Engineers Omaha District,"Mercury, total dissolved",Mercury,20,0.02,ug/l,1000,NA,USEPA 7470A,https://www.nemi.gov/methods/method_summary/5238/,NA,WCRLKND1
NE-59092,20376,2014-08-14,NA,US Army Corps of Engineers Omaha District,"Mercury, total",Mercury,2,0.002,ug/l,1000,NA,USEPA 245.1,https://www.nemi.gov/methods/method_summary/4821/,NA,WEHLKND1
NE-24891,20376,2014-08-14,NA,US Army Corps of Engineers Omaha District,"Mercury, total dissolved",Mercury,10,0.01,ug/l,1000,NA,USEPA 7470A,https://www.nemi.gov/methods/method_summary/5238/,NA,WEHLKND1
MN-4914473,1762,2014-08-14,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,1030,1.030,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,MARIE
MN-4939137,1762,2014-08-14,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, total",Phosphorus,76,0.076,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,MARIE
MN-2480852,60687,2014-08-18,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,191,0.191,mg/l,1000,NA,USEPA 365.3,https://www.nemi.gov/methods/method_summary/5255/,NA,WASSERMANN WEST
MN-2505296,60687,2014-08-18,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, total",Phosphorus,14,0.014,mg/l,1000,NA,USEPA 365.3,https://www.nemi.gov/methods/method_summary/5255/,NA,WASSERMANN WEST
FL-1878795,199694,2014-08-19,21FLORAN,Orange County Environmental (Florida),"Phosphorus, soluble reactive orthophosphate",Phosphate-phosphorus,14,0.014,mg/l,1000,12,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,Lake Burden
FL-1843717,199694,2014-08-19,21FLORAN,Orange County Environmental (Florida),"Phosphorus, total",Phosphate-phosphorus,7,0.007,mg/l,1000,12,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,Lake Burden
MN-2414284,15797,2014-08-19,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,36,0.036,mg/l,1000,NA,USEPA 365.3,https://www.nemi.gov/methods/method_summary/5255/,Secchi disk at bottom,Lundsten
MN-2468766,15797,2014-08-19,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, total",Phosphorus,8,0.008,mg/l,1000,NA,USEPA 365.3,https://www.nemi.gov/methods/method_summary/5255/,Secchi disk at bottom,Lundsten
TN-78343,270228,2014-08-19,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,"Sampled by:  MDC, JSG WMSC Chloro/algae:  0, 15, 30, 35 ft.  ERDC chloro:  30 ft.",3DAL20004
TN-98291,270228,2014-08-19,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USACOEND 6010A,NA,"Sampled by:  MDC, JSG WMSC Chloro/algae:  0, 15, 30, 35 ft.  ERDC chloro:  30 ft.",3DAL20004
TN-109673,270228,2014-08-19,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total dissolved",Phosphorus,10,0.01,mg/l,1000,NA,USEPA 6010B,NA,"Sampled by:  MDC, JSG WMSC Chloro/algae:  0, 15, 30, 35 ft.  ERDC chloro:  30 ft.",3DAL20004
TN-19244,270228,2014-08-19,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,NA,3DAL20004
TN-47055,270228,2014-08-19,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USACOEND 6010A,NA,NA,3DAL20004
TN-87424,270228,2014-08-19,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total dissolved",Phosphorus,10,0.01,mg/l,1000,NA,USEPA 6010B,NA,NA,3DAL20004
TN-119266,270228,2014-08-19,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,NA,3DAL20004
TN-75550,270228,2014-08-19,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USACOEND 6010A,NA,NA,3DAL20004
TN-32677,270228,2014-08-19,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total dissolved",Phosphorus,10,0.01,mg/l,1000,NA,USEPA 6010B,NA,NA,3DAL20004
FL-965626,189779,2014-08-20,21FLSJWM,St.  Johns River Water Management District,"Arsenic, dissolved",Arsenic,3.93376,3.93376,ug/l,1,12,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,Lab/Field: Water Level High,Lk Jesup off center of Far W Arm
FL-816258,189779,2014-08-20,21FLSJWM,St.  Johns River Water Management District,"Arsenic, total",Arsenic,0.51919,.51919,ug/l,1,12,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,Lab/Field: Water Level High,Lk Jesup off center of Far W Arm
TN-79992,270228,2014-08-20,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,"Sampled by:  MDC, JSG WMSC chloro/algae:  0, 10, 20, 30 ft.  ERDC chloro:  30 ft.",3DAL20006
TN-138271,270228,2014-08-20,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USACOEND 6010A,NA,"Sampled by:  MDC, JSG WMSC chloro/algae:  0, 10, 20, 30 ft.  ERDC chloro:  30 ft.",3DAL20006
TN-131068,270228,2014-08-20,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total dissolved",Phosphorus,10,0.01,mg/l,1000,NA,USEPA 6010B,NA,"Sampled by:  MDC, JSG WMSC chloro/algae:  0, 10, 20, 30 ft.  ERDC chloro:  30 ft.",3DAL20006
TN-96682,270228,2014-08-20,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,NA,3DAL20006
TN-112608,270228,2014-08-20,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USACOEND 6010A,NA,NA,3DAL20006
TN-94339,270228,2014-08-20,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total dissolved",Phosphorus,10,0.01,mg/l,1000,NA,USEPA 6010B,NA,NA,3DAL20006
TN-107221,270228,2014-08-20,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,"Sampled by:  MDC, JSG WMSC chloro/algae:  0, 5, 15 ft  ERDC chloro:  5 ft.",3DAL20007
TN-49934,270228,2014-08-20,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USACOEND 6010A,NA,"Sampled by:  MDC, JSG WMSC chloro/algae:  0, 5, 15 ft  ERDC chloro:  5 ft.",3DAL20007
TN-99334,270228,2014-08-20,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total dissolved",Phosphorus,10,0.01,mg/l,1000,NA,USEPA 6010B,NA,"Sampled by:  MDC, JSG WMSC chloro/algae:  0, 5, 15 ft  ERDC chloro:  5 ft.",3DAL20007
TN-54541,270228,2014-08-20,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,NA,3DAL20007
TN-106040,270228,2014-08-20,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USACOEND 6010A,NA,NA,3DAL20007
TN-16372,270228,2014-08-20,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total dissolved",Phosphorus,10,0.01,mg/l,1000,NA,USEPA 6010B,NA,NA,3DAL20007
TN-48946,270228,2014-08-20,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,"Sampled by:  MDC, JSG WMSC chloro/algae:  0, 10, 20, 25 ft.  ERDC chloro:  25 ft.",3DAL20008
TN-96668,270228,2014-08-20,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USACOEND 6010A,NA,"Sampled by:  MDC, JSG WMSC chloro/algae:  0, 10, 20, 25 ft.  ERDC chloro:  25 ft.",3DAL20008
TN-46951,270228,2014-08-20,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total dissolved",Phosphorus,10,0.01,mg/l,1000,NA,USEPA 6010B,NA,"Sampled by:  MDC, JSG WMSC chloro/algae:  0, 10, 20, 25 ft.  ERDC chloro:  25 ft.",3DAL20008
TN-5123,270228,2014-08-20,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,NA,3DAL20008
TN-69654,270228,2014-08-20,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,17,0.017,mg/l,1000,NA,USACOEND 6010A,NA,NA,3DAL20008
TN-101646,270228,2014-08-20,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total dissolved",Phosphorus,10,0.01,mg/l,1000,NA,USEPA 6010B,NA,NA,3DAL20008
KY-56164,270228,2014-08-20,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,NA,3DAL20020
KY-23584,270228,2014-08-20,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USACOEND 6010A,NA,NA,3DAL20020
KY-40991,270228,2014-08-20,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total dissolved",Phosphorus,10,0.01,mg/l,1000,NA,USEPA 6010B,NA,NA,3DAL20020
UT-440349,456508,2014-08-21,Division of Water Quality,Utah Department Of Environmental Quality,"Phosphorus, soluble reactive orthophosphate",Phosphate-phosphorus,19,0.019,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,TROPIC RES AB DAM 01
UT-661824,456508,2014-08-21,Division of Water Quality,Utah Department Of Environmental Quality,"Phosphorus, total",Phosphate-phosphorus,9,0.009,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,TROPIC RES AB DAM 01
UT-385560,456577,2014-08-21,Division of Water Quality,Utah Department Of Environmental Quality,"Phosphorus, soluble reactive orthophosphate",Phosphate-phosphorus,20,0.02,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,PINE LAKE 001
UT-370345,456577,2014-08-21,Division of Water Quality,Utah Department Of Environmental Quality,"Phosphorus, total",Phosphate-phosphorus,9,0.009,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,PINE LAKE 001
UT-727260,456547,2014-08-21,Division of Water Quality,Utah Department Of Environmental Quality,"Phosphorus, soluble reactive orthophosphate",Phosphate-phosphorus,23,0.023,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,"NAVAJO L AB DAM 01"
UT-741032,456547,2014-08-21,Division of Water Quality,Utah Department Of Environmental Quality,"Phosphorus, total",Phosphate-phosphorus,6,0.006,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,"NAVAJO L AB DAM 01"
UT-525723,456547,2014-08-21,Division of Water Quality,Utah Department Of Environmental Quality,"Phosphorus, soluble reactive orthophosphate",Phosphate-phosphorus,18,0.018,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,"NAVAJO LAKE MIDLAKE  EMAP and 02"
UT-619116,456547,2014-08-21,Division of Water Quality,Utah Department Of Environmental Quality,"Phosphorus, total",Phosphate-phosphorus,7,0.007,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,"NAVAJO LAKE MIDLAKE  EMAP and 02"
FL-1447386,195569,2014-08-25,21FLORAN,Orange County Environmental (Florida),"Phosphorus, soluble reactive orthophosphate",Phosphate-phosphorus,8,0.008,mg/l,1000,12,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,Hancock
FL-1463724,195569,2014-08-25,21FLORAN,Orange County Environmental (Florida),"Phosphorus, total",Phosphate-phosphorus,4,0.004,mg/l,1000,12,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,Hancock
KY-24838,269108,2014-08-26,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,"Sampled by:  RNT, MDC",3WOL20004
KY-54717,269108,2014-08-26,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USACOEND 6010A,NA,"Sampled by:  RNT, MDC",3WOL20004
KY-30866,269108,2014-08-26,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,NA,3WOL20004
KY-53613,269108,2014-08-26,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USEPA 6010B,NA,NA,3WOL20004
KY-36731,269108,2014-08-26,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,NA,3WOL20004
KY-22834,269108,2014-08-26,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USACOEND 6010A,NA,NA,3WOL20004
KY-52898,269108,2014-08-26,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,"Sampled by:  MDC, RNT WMSC chloro/algae:  0, 15, 30, 40 ft.;  ERDC chloro 30 ft.",3WOL20052
KY-74501,269108,2014-08-26,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USEPA 6010B,NA,"Sampled by:  MDC, RNT WMSC chloro/algae:  0, 15, 30, 40 ft.;  ERDC chloro 30 ft.",3WOL20052
KY-42043,269108,2014-08-26,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,NA,3WOL20052
KY-51656,269108,2014-08-26,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USACOEND 6010A,NA,NA,3WOL20052
KY-38179,269108,2014-08-26,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,NA,3WOL20052
KY-21107,269108,2014-08-26,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USACOEND 6010A,NA,NA,3WOL20052
KY-57339,269108,2014-08-27,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,"Sampled by:  MDC, RNT",3WOL20005
KY-78273,269108,2014-08-27,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USACOEND 6010A,NA,"Sampled by:  MDC, RNT",3WOL20005
KY-43240,269108,2014-08-27,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,NA,3WOL20005
KY-47098,269108,2014-08-27,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USEPA 6010B,NA,NA,3WOL20005
KY-76049,269108,2014-08-27,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,NA,3WOL20005
KY-67721,269108,2014-08-27,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USACOEND 6010A,NA,NA,3WOL20005
KY-35650,269108,2014-08-27,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,NA,3WOL20005
KY-50078,269108,2014-08-27,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USEPA 6010B,NA,NA,3WOL20005
KY-35149,269108,2014-08-27,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,"Sampled by:  RNT, MDC",3WOL20006
KY-43380,269108,2014-08-27,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USACOEND 6010A,NA,"Sampled by:  RNT, MDC",3WOL20006
KY-60485,269108,2014-08-27,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,NA,3WOL20006
KY-32194,269108,2014-08-27,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USEPA 6010B,NA,NA,3WOL20006
KY-52141,269664,2014-08-27,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,"Sampled by:  MDC, RNT WMSC chloro/algae:  0, 10, 20, 25 ft;  ERDC chloro 20 ft.",3WOL20007
KY-48092,269664,2014-08-27,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USEPA 6010B,NA,"Sampled by:  MDC, RNT WMSC chloro/algae:  0, 10, 20, 25 ft;  ERDC chloro 20 ft.",3WOL20007
KY-13776,269664,2014-08-27,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,NA,3WOL20007
KY-60447,269664,2014-08-27,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USEPA 6010B,NA,NA,3WOL20007
KY-29526,269664,2014-08-27,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,NA,3WOL20007
KY-53796,269664,2014-08-27,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USEPA 6010B,NA,NA,3WOL20007
KY-71260,269108,2014-08-27,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, soluble reactive orthophosphate",Orthophosphate,50,0.05,mg/l,1000,NA,USEPA 300(A),NA,NA,3WOL20010
KY-42300,269108,2014-08-27,NA,"US Army Corps of Engineers, Nashville District","Phosphorus, total",Phosphorus,10,0.01,mg/l,1000,NA,USEPA 6010B,NA,NA,3WOL20010
FL-1593101,202234,2014-09-03,21FLORAN,Orange County Environmental (Florida),"Phosphorus, soluble reactive orthophosphate",Phosphate-phosphorus,16,0.016,mg/l,1000,12,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,Bryan
FL-1436592,202234,2014-09-03,21FLORAN,Orange County Environmental (Florida),"Phosphorus, total",Phosphate-phosphorus,8,0.008,mg/l,1000,12,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,Bryan
FL-2103450,194731,2014-09-03,21FLORAN,Orange County Environmental (Florida),"Phosphorus, soluble reactive orthophosphate",Phosphate-phosphorus,14,0.014,mg/l,1000,12,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,Willis
FL-1681090,194731,2014-09-03,21FLORAN,Orange County Environmental (Florida),"Phosphorus, total",Phosphate-phosphorus,7,0.007,mg/l,1000,12,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,Willis
UT-633277,452797,2014-09-04,Division of Water Quality,Utah Department Of Environmental Quality,"Phosphorus, soluble reactive orthophosphate",Phosphate-phosphorus,18,0.018,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,STARVATION RES AB DAM 01
UT-191437,452797,2014-09-04,Division of Water Quality,Utah Department Of Environmental Quality,"Phosphorus, total",Phosphate-phosphorus,7,0.007,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,STARVATION RES AB DAM 01
UT-750228,452797,2014-09-04,Division of Water Quality,Utah Department Of Environmental Quality,"Phosphorus, soluble reactive orthophosphate",Phosphate-phosphorus,21,0.021,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,STARVATION RES MIDLAKE 03
UT-699129,452797,2014-09-04,Division of Water Quality,Utah Department Of Environmental Quality,"Phosphorus, total",Phosphate-phosphorus,7,0.007,mg/l,1000,NA,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,STARVATION RES MIDLAKE 03
FL-874264,189777,2014-09-08,21FLSJWM,St.  Johns River Water Management District,"Nitrogen, dissolved Kjeldahl",Kjeldahl nitrogen,710,.71,mg/l,1000,100,USEPA 351.2,https://www.nemi.gov/methods/method_summary/9626/,NA,Middle of Lake Crescent Btw Salt Branch Canal and Union Ave
FL-747190,189777,2014-09-08,21FLSJWM,St.  Johns River Water Management District,"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,460,.46,mg/l,1000,100,USEPA 351.2,https://www.nemi.gov/methods/method_summary/9626/,NA,Middle of Lake Crescent Btw Salt Branch Canal and Union Ave
WI-1278355,4394,2014-09-09,U.S. Geological Survey-Water Resources Discipline,USGS Wisconsin Water Science Center,"Nitrogen, dissolved Kjeldahl",Kjeldahl nitrogen,610,0.61,mg/l as N,1000,110,"NA NA",NA,Analyzed past the 48 hours holding time: Method SM4500-PE analyzed on 09/11/14 1613,"GENEVA LAKE AT WEST END NEAR WILLIAMS BAY, WI"
WI-1227980,4394,2014-09-09,U.S. Geological Survey-Water Resources Discipline,USGS Wisconsin Water Science Center,"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,370,0.37,mg/l as N,1000,140,"NA NA",NA,Analyzed past the 48 hours holding time: Method SM4500-PE analyzed on 09/11/14 1613,"GENEVA LAKE AT WEST END NEAR WILLIAMS BAY, WI"
WI-1140184,4394,2014-09-09,WIDNR_WQX,Wisconsin Department of Natural Resources,"Nitrogen, dissolved Kjeldahl",Kjeldahl nitrogen,607,0.607,mg/l,1000,NA,USEPA 351.2,https://www.nemi.gov/methods/method_summary/9626/,NA,Geneva Lake - Deep Hole-Site A
WI-1132176,4394,2014-09-09,WIDNR_WQX,Wisconsin Department of Natural Resources,"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,371,0.371,mg/l,1000,NA,USEPA 351.2,https://www.nemi.gov/methods/method_summary/9626/,NA,Geneva Lake - Deep Hole-Site A
FL-1117581,194333,2014-09-11,21FLORAN,Orange County Environmental (Florida),"Phosphorus, soluble reactive orthophosphate",Phosphate-phosphorus,6,0.006,mg/l,1000,12,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,Big Sand N (Shingle Creek Basin)
FL-1168651,194333,2014-09-11,21FLORAN,Orange County Environmental (Florida),"Phosphorus, total",Phosphate-phosphorus,4,0.004,mg/l,1000,12,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,Big Sand N (Shingle Creek Basin)
FL-1872456,194333,2014-09-11,21FLORAN,Orange County Environmental (Florida),"Phosphorus, soluble reactive orthophosphate",Phosphate-phosphorus,6,0.006,mg/l,1000,12,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,Big Sand S (Shingle Creek Basin)
FL-1462634,194333,2014-09-11,21FLORAN,Orange County Environmental (Florida),"Phosphorus, total",Phosphate-phosphorus,3,0.003,mg/l,1000,12,USEPA 365.1,https://www.nemi.gov/methods/method_summary/4823/,NA,Big Sand S (Shingle Creek Basin)
MN-1447891,54643,2014-09-11,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,8,0.008,mg/l,1000,NA,USEPA 365.3,https://www.nemi.gov/methods/method_summary/5255/,NA,Meadowbrook
MN-1542657,54643,2014-09-11,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, total",Phosphorus,3,0.003,mg/l,1000,NA,USEPA 365.3,https://www.nemi.gov/methods/method_summary/5255/,NA,Meadowbrook
FL-781455,184266,2014-09-17,21FLSJWM,St.  Johns River Water Management District,"Selenium, dissolved",Selenium,-1.846,-1.846,ug/l,1,20,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,LAKE APOPKA CENTER STATION
FL-663410,184266,2014-09-17,21FLSJWM,St.  Johns River Water Management District,"Selenium, total",Selenium,-0.96791,-.96791,ug/l,1,20,USEPA 200.7(W),https://www.nemi.gov/methods/method_summary/4690/,NA,LAKE APOPKA CENTER STATION
MN-2432154,60687,2014-09-22,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,193,0.193,mg/l,1000,NA,USEPA 365.3,https://www.nemi.gov/methods/method_summary/5255/,NA,WASSERMANN WEST
